平均風速 (公里/小時) - 
Mean Wind Speed (km/h) - Tai Po Kau
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2011,7,12,5.0,C
2011,7,13,12.6,C
2011,7,14,7.5,C
2011,7,15,5.6,C
2011,7,16,9.0,C
2011,7,17,4.8,C
2011,7,18,10.2,C
2011,7,19,4.1,C
2011,7,20,4.9,C
2011,7,21,5.0,C
2011,7,22,8.3,C
2011,7,23,6.0,C
2011,7,24,6.8,C
2011,7,25,6.4,C
2011,7,26,10.1,C
2011,7,27,12.5,C
2011,7,28,14.3,C
2011,7,29,26.6,C
2011,7,30,17.6,C
2011,7,31,6.9,C
2011,8,1,5.2,C
2011,8,2,4.9,C
2011,8,3,6.1,C
2011,8,4,5.7,C
2011,8,5,7.3,C
2011,8,6,5.2,C
2011,8,7,5.9,C
2011,8,8,5.9,C
2011,8,9,6.0,C
2011,8,10,5.9,C
2011,8,11,6.4,C
2011,8,12,6.7,C
2011,8,13,6.1,C
2011,8,14,6.0,C
2011,8,15,5.3,C
2011,8,16,5.4,C
2011,8,17,8.1,C
2011,8,18,8.9,C
2011,8,19,8.5,C
2011,8,20,8.4,C
2011,8,21,5.0,C
2011,8,22,7.1,C
2011,8,23,4.4,C
2011,8,24,5.9,C
2011,8,25,6.0,C
2011,8,26,5.5,C
2011,8,27,5.5,C
2011,8,28,6.5,C
2011,8,29,9.4,C
2011,8,30,9.6,C
2011,8,31,11.0,C
2011,9,1,7.4,C
2011,9,2,9.2,C
2011,9,3,9.0,C
2011,9,4,4.5,C
2011,9,5,8.2,#
2011,9,6,7.2,C
2011,9,7,7.8,C
2011,9,8,11.2,C
2011,9,9,15.5,C
2011,9,10,18.7,C
2011,9,11,20.8,C
2011,9,12,18.4,C
2011,9,13,12.8,C
2011,9,14,7.8,C
2011,9,15,12.3,C
2011,9,16,12.5,C
2011,9,17,13.1,C
2011,9,18,19.5,C
2011,9,19,12.5,C
2011,9,20,9.7,C
2011,9,21,9.5,C
2011,9,22,8.2,C
2011,9,23,10.5,C
2011,9,24,11.8,C
2011,9,25,11.1,C
2011,9,26,11.0,C
2011,9,27,6.7,C
2011,9,28,15.5,C
2011,9,29,45.0,C
2011,9,30,17.7,C
2011,10,1,24.6,C
2011,10,2,10.5,C
2011,10,3,15.2,C
2011,10,4,12.5,C
2011,10,5,11.8,C
2011,10,6,9.8,C
2011,10,7,12.1,C
2011,10,8,11.4,C
2011,10,9,9.5,C
2011,10,10,14.5,C
2011,10,11,22.5,C
2011,10,12,18.1,C
2011,10,13,9.8,C
2011,10,14,6.7,C
2011,10,15,6.6,C
2011,10,16,5.2,C
2011,10,17,5.8,C
2011,10,18,6.9,C
2011,10,19,11.2,C
2011,10,20,7.8,C
2011,10,21,4.8,C
2011,10,22,10.1,C
2011,10,23,10.6,C
2011,10,24,5.0,C
2011,10,25,9.5,C
2011,10,26,11.0,C
2011,10,27,8.3,C
2011,10,28,7.8,C
2011,10,29,5.5,C
2011,10,30,8.6,C
2011,10,31,12.3,C
2011,11,1,8.5,C
2011,11,2,7.6,C
2011,11,3,8.8,C
2011,11,4,9.2,C
2011,11,5,7.5,C
2011,11,6,14.1,C
2011,11,7,12.6,C
2011,11,8,8.2,C
2011,11,9,11.7,C
2011,11,10,13.8,C
2011,11,11,11.3,C
2011,11,12,6.5,C
2011,11,13,6.7,C
2011,11,14,8.7,C
2011,11,15,12.7,C
2011,11,16,11.3,C
2011,11,17,7.8,C
2011,11,18,5.5,C
2011,11,19,8.3,C
2011,11,20,10.5,C
2011,11,21,16.4,C
2011,11,22,8.7,C
2011,11,23,8.8,C
2011,11,24,7.8,C
2011,11,25,12.4,C
2011,11,26,9.5,C
2011,11,27,4.1,C
2011,11,28,6.1,C
2011,11,29,7.9,C
2011,11,30,6.5,C
2011,12,1,13.1,C
2011,12,2,14.6,C
2011,12,3,10.8,C
2011,12,4,7.1,C
2011,12,5,11.6,C
2011,12,6,6.3,C
2011,12,7,5.9,C
2011,12,8,15.7,C
2011,12,9,12.9,C
2011,12,10,16.7,C
2011,12,11,12.4,C
2011,12,12,10.1,C
2011,12,13,8.0,C
2011,12,14,4.2,C
2011,12,15,7.7,C
2011,12,16,8.9,C
2011,12,17,9.6,C
2011,12,18,8.0,C
2011,12,19,7.3,C
2011,12,20,6.8,C
2011,12,21,4.9,C
2011,12,22,8.8,C
2011,12,23,10.2,C
2011,12,24,10.6,C
2011,12,25,7.4,C
2011,12,26,7.8,C
2011,12,27,12.5,C
2011,12,28,5.3,C
2011,12,29,8.1,C
2011,12,30,9.3,C
2011,12,31,6.4,C
2012,1,1,7.3,C
2012,1,2,12.0,C
2012,1,3,12.9,C
2012,1,4,11.8,C
2012,1,5,11.9,C
2012,1,6,14.2,C
2012,1,7,10.3,C
2012,1,8,10.1,C
2012,1,9,7.9,C
2012,1,10,7.3,C
2012,1,11,7.6,C
2012,1,12,5.7,C
2012,1,13,4.7,C
2012,1,14,4.3,C
2012,1,15,5.2,C
2012,1,16,7.3,C
2012,1,17,9.2,C
2012,1,18,11.6,C
2012,1,19,5.9,C
2012,1,20,15.3,C
2012,1,21,14.0,C
2012,1,22,13.1,C
2012,1,23,11.4,C
2012,1,24,13.5,C
2012,1,25,13.8,C
2012,1,26,12.3,C
2012,1,27,7.3,C
2012,1,28,7.6,C
2012,1,29,9.0,C
2012,1,30,7.2,C
2012,1,31,7.2,C
2012,2,1,7.5,C
2012,2,2,9.4,C
2012,2,3,11.2,C
2012,2,4,10.4,C
2012,2,5,8.8,C
2012,2,6,8.5,C
2012,2,7,12.9,C
2012,2,8,9.8,C
2012,2,9,16.7,C
2012,2,10,11.5,C
2012,2,11,11.1,C
2012,2,12,5.7,C
2012,2,13,6.2,C
2012,2,14,5.0,C
2012,2,15,7.4,C
2012,2,16,8.9,C
2012,2,17,10.4,C
2012,2,18,10.3,C
2012,2,19,11.3,C
2012,2,20,8.1,C
2012,2,21,8.7,C
2012,2,22,7.3,C
2012,2,23,6.0,C
2012,2,24,10.0,C
2012,2,25,10.5,C
2012,2,26,10.2,C
2012,2,27,9.5,C
2012,2,28,10.4,C
2012,2,29,23.2,#
2012,3,1,6.1,#
2012,3,2,8.0,C
2012,3,3,12.4,C
2012,3,4,11.3,C
2012,3,5,9.0,C
2012,3,6,10.0,C
2012,3,7,14.8,C
2012,3,8,11.5,C
2012,3,9,10.1,C
2012,3,10,10.8,C
2012,3,11,8.4,C
2012,3,12,6.2,C
2012,3,13,6.3,C
2012,3,14,8.8,C
2012,3,15,9.7,C
2012,3,16,6.6,C
2012,3,17,4.8,C
2012,3,18,4.8,C
2012,3,19,11.3,C
2012,3,20,10.4,C
2012,3,21,20.3,C
2012,3,22,11.1,C
2012,3,23,7.0,#
2012,3,24,***,
2012,3,25,***,
2012,3,26,17.3,#
2012,3,27,11.1,C
2012,3,28,13.6,C
2012,3,29,10.8,C
2012,3,30,5.7,C
2012,3,31,11.2,C
2012,4,1,10.5,C
2012,4,2,10.3,C
2012,4,3,6.0,C
2012,4,4,16.8,C
2012,4,5,7.8,C
2012,4,6,11.7,C
2012,4,7,10.8,C
2012,4,8,14.2,C
2012,4,9,5.8,C
2012,4,10,9.6,C
2012,4,11,6.5,C
2012,4,12,6.2,C
2012,4,13,7.1,C
2012,4,14,6.5,C
2012,4,15,7.7,C
2012,4,16,7.0,C
2012,4,17,16.3,C
2012,4,18,13.3,C
2012,4,19,9.8,C
2012,4,20,6.6,C
2012,4,21,7.2,C
2012,4,22,8.3,C
2012,4,23,12.5,C
2012,4,24,8.0,C
2012,4,25,8.3,C
2012,4,26,13.8,C
2012,4,27,15.0,C
2012,4,28,14.3,C
2012,4,29,7.9,C
2012,4,30,8.8,C
2012,5,1,9.1,C
2012,5,2,8.1,C
2012,5,3,5.5,C
2012,5,4,11.7,C
2012,5,5,12.1,C
2012,5,6,10.9,C
2012,5,7,9.5,C
2012,5,8,6.8,C
2012,5,9,7.8,C
2012,5,10,10.0,C
2012,5,11,17.1,C
2012,5,12,15.8,C
2012,5,13,4.5,C
2012,5,14,5.3,C
2012,5,15,6.0,C
2012,5,16,7.4,C
2012,5,17,9.0,C
2012,5,18,16.1,C
2012,5,19,7.4,C
2012,5,20,7.9,C
2012,5,21,24.0,C
2012,5,22,24.4,C
2012,5,23,20.7,C
2012,5,24,19.9,C
2012,5,25,16.3,C
2012,5,26,14.7,C
2012,5,27,14.0,C
2012,5,28,17.3,C
2012,5,29,23.5,C
2012,5,30,10.2,C
2012,5,31,15.1,C
2012,6,1,19.7,C
2012,6,2,8.0,C
2012,6,3,7.5,C
2012,6,4,9.5,C
2012,6,5,8.9,C
2012,6,6,11.7,C
2012,6,7,11.6,C
2012,6,8,9.8,C
2012,6,9,6.1,C
2012,6,10,7.4,C
2012,6,11,9.2,C
2012,6,12,9.0,C
2012,6,13,5.8,C
2012,6,14,6.8,C
2012,6,15,14.8,C
2012,6,16,15.8,C
2012,6,17,19.7,C
2012,6,18,19.5,C
2012,6,19,10.9,C
2012,6,20,8.0,C
2012,6,21,6.0,C
2012,6,22,6.6,C
2012,6,23,8.9,C
2012,6,24,6.5,C
2012,6,25,8.0,C
2012,6,26,7.1,C
2012,6,27,11.0,C
2012,6,28,7.1,C
2012,6,29,17.7,C
2012,6,30,17.8,C
2012,7,1,16.8,C
2012,7,2,15.2,C
2012,7,3,7.6,C
2012,7,4,10.6,C
2012,7,5,10.7,C
2012,7,6,10.6,C
2012,7,7,9.0,C
2012,7,8,5.5,C
2012,7,9,6.0,C
2012,7,10,6.5,C
2012,7,11,8.6,C
2012,7,12,6.8,C
2012,7,13,6.4,C
2012,7,14,8.5,C
2012,7,15,10.0,C
2012,7,16,7.9,C
2012,7,17,6.2,C
2012,7,18,5.8,C
2012,7,19,4.3,C
2012,7,20,4.8,C
2012,7,21,6.1,C
2012,7,22,13.9,C
2012,7,23,32.1,C
2012,7,24,36.3,C
2012,7,25,12.7,C
2012,7,26,7.0,C
2012,7,27,4.7,C
2012,7,28,4.7,C
2012,7,29,5.0,C
2012,7,30,5.8,C
2012,7,31,6.5,C
2012,8,1,7.7,C
2012,8,2,7.2,C
2012,8,3,4.2,C
2012,8,4,4.2,C
2012,8,5,6.2,C
2012,8,6,6.5,C
2012,8,7,6.2,C
2012,8,8,6.7,C
2012,8,9,7.5,C
2012,8,10,6.5,C
2012,8,11,5.8,C
2012,8,12,5.3,C
2012,8,13,4.8,C
2012,8,14,7.6,C
2012,8,15,5.4,C
2012,8,16,18.3,C
2012,8,17,23.3,C
2012,8,18,6.6,C
2012,8,19,4.3,C
2012,8,20,4.3,C
2012,8,21,4.3,C
2012,8,22,6.6,C
2012,8,23,6.0,C
2012,8,24,9.4,C
2012,8,25,12.0,C
2012,8,26,10.1,C
2012,8,27,8.0,C
2012,8,28,6.5,C
2012,8,29,6.5,C
2012,8,30,3.8,C
2012,8,31,9.6,C
2012,9,1,15.3,C
2012,9,2,14.9,C
2012,9,3,11.2,C
2012,9,4,13.9,C
2012,9,5,11.0,C
2012,9,6,12.5,C
2012,9,7,12.7,C
2012,9,8,4.4,C
2012,9,9,6.7,C
2012,9,10,5.4,C
2012,9,11,8.7,C
2012,9,12,8.3,C
2012,9,13,6.8,C
2012,9,14,11.0,C
2012,9,15,9.0,C
2012,9,16,8.1,C
2012,9,17,6.7,C
2012,9,18,4.6,C
2012,9,19,8.3,C
2012,9,20,17.1,C
2012,9,21,18.0,C
2012,9,22,12.2,C
2012,9,23,4.6,C
2012,9,24,5.7,C
2012,9,25,14.0,C
2012,9,26,4.8,C
2012,9,27,7.5,C
2012,9,28,12.9,C
2012,9,29,8.2,C
2012,9,30,6.0,C
2012,10,1,12.0,C
2012,10,2,11.7,C
2012,10,3,8.0,C
2012,10,4,7.4,C
2012,10,5,13.4,C
2012,10,6,13.8,C
2012,10,7,14.3,C
2012,10,8,9.3,C
2012,10,9,4.4,C
2012,10,10,6.9,C
2012,10,11,6.1,C
2012,10,12,5.3,C
2012,10,13,5.3,C
2012,10,14,5.7,C
2012,10,15,7.5,C
2012,10,16,5.7,C
2012,10,17,10.9,C
2012,10,18,10.5,C
2012,10,19,15.9,C
2012,10,20,13.3,C
2012,10,21,8.5,C
2012,10,22,5.4,C
2012,10,23,11.3,C
2012,10,24,14.9,C
2012,10,25,12.7,C
2012,10,26,11.0,C
2012,10,27,14.4,C
2012,10,28,19.6,C
2012,10,29,27.0,C
2012,10,30,15.5,C
2012,10,31,8.7,C
2012,11,1,7.7,C
2012,11,2,8.5,C
2012,11,3,11.8,C
2012,11,4,8.1,C
2012,11,5,6.6,C
2012,11,6,7.3,C
2012,11,7,21.7,C
2012,11,8,18.2,C
2012,11,9,10.4,C
2012,11,10,5.9,C
2012,11,11,13.5,C
2012,11,12,7.8,C
2012,11,13,7.6,C
2012,11,14,9.8,C
2012,11,15,21.5,C
2012,11,16,20.0,C
2012,11,17,8.5,C
2012,11,18,7.6,C
2012,11,19,10.3,C
2012,11,20,18.1,C
2012,11,21,11.7,C
2012,11,22,5.0,C
2012,11,23,8.8,C
2012,11,24,14.7,C
2012,11,25,12.5,C
2012,11,26,10.2,C
2012,11,27,12.5,C
2012,11,28,12.5,C
2012,11,29,9.7,C
2012,11,30,9.0,C
2012,12,1,12.0,C
2012,12,2,11.0,C
2012,12,3,10.5,C
2012,12,4,8.3,C
2012,12,5,11.6,C
2012,12,6,10.8,C
2012,12,7,4.7,C
2012,12,8,7.1,C
2012,12,9,9.3,C
2012,12,10,16.5,C
2012,12,11,10.5,C
2012,12,12,12.7,C
2012,12,13,13.8,C
2012,12,14,5.9,C
2012,12,15,5.5,C
2012,12,16,4.4,C
2012,12,17,17.3,C
2012,12,18,13.8,C
2012,12,19,14.7,C
2012,12,20,24.6,C
2012,12,21,9.4,C
2012,12,22,17.3,C
2012,12,23,15.7,C
2012,12,24,10.8,C
2012,12,25,5.0,C
2012,12,26,10.3,C
2012,12,27,9.3,C
2012,12,28,10.1,C
2012,12,29,16.4,C
2012,12,30,16.8,C
2012,12,31,9.6,C
2013,1,1,6.2,C
2013,1,2,4.4,C
2013,1,3,8.1,C
2013,1,4,14.7,C
2013,1,5,12.4,C
2013,1,6,14.5,C
2013,1,7,12.9,C
2013,1,8,8.4,C
2013,1,9,10.8,C
2013,1,10,10.2,C
2013,1,11,6.6,C
2013,1,12,7.7,C
2013,1,13,10.4,C
2013,1,14,6.3,C
2013,1,15,12.5,C
2013,1,16,4.5,C
2013,1,17,9.0,C
2013,1,18,9.0,C
2013,1,19,12.5,C
2013,1,20,9.8,C
2013,1,21,5.8,C
2013,1,22,5.5,C
2013,1,23,9.0,C
2013,1,24,6.7,C
2013,1,25,8.5,C
2013,1,26,9.9,C
2013,1,27,5.7,C
2013,1,28,13.6,C
2013,1,29,6.8,C
2013,1,30,14.0,C
2013,1,31,9.8,C
2013,2,1,5.7,C
2013,2,2,10.3,C
2013,2,3,13.8,C
2013,2,4,4.6,C
2013,2,5,8.3,C
2013,2,6,10.4,C
2013,2,7,15.8,C
2013,2,8,15.4,C
2013,2,9,11.4,C
2013,2,10,7.6,C
2013,2,11,15.6,C
2013,2,12,8.9,C
2013,2,13,11.3,C
2013,2,14,8.4,C
2013,2,15,7.0,C
2013,2,16,17.5,C
2013,2,17,9.8,C
2013,2,18,4.7,C
2013,2,19,8.5,C
2013,2,20,11.4,C
2013,2,21,9.6,C
2013,2,22,9.1,C
2013,2,23,11.6,C
2013,2,24,11.2,C
2013,2,25,12.0,C
2013,2,26,8.9,C
2013,2,27,5.3,C
2013,2,28,17.0,C
2013,3,1,11.8,C
2013,3,2,9.0,C
2013,3,3,11.4,C
2013,3,4,8.4,C
2013,3,5,8.5,C
2013,3,6,6.5,C
2013,3,7,4.4,C
2013,3,8,3.5,C
2013,3,9,5.8,C
2013,3,10,5.5,C
2013,3,11,12.8,C
2013,3,12,12.4,C
2013,3,13,5.1,C
2013,3,14,15.4,C
2013,3,15,11.6,C
2013,3,16,10.8,C
2013,3,17,8.5,C
2013,3,18,4.4,C
2013,3,19,5.8,C
2013,3,20,5.6,C
2013,3,21,13.5,C
2013,3,22,11.9,C
2013,3,23,5.7,C
2013,3,24,3.2,C
2013,3,25,19.3,C
2013,3,26,19.9,C
2013,3,27,5.3,C
2013,3,28,10.1,C
2013,3,29,7.7,C
2013,3,30,19.4,C
2013,3,31,9.2,C
2013,4,1,13.4,C
2013,4,2,6.2,C
2013,4,3,19.7,C
2013,4,4,14.5,C
2013,4,5,9.3,C
2013,4,6,13.9,C
2013,4,7,11.1,C
2013,4,8,13.6,C
2013,4,9,7.4,C
2013,4,10,7.8,C
2013,4,11,5.0,C
2013,4,12,6.2,C
2013,4,13,5.1,C
2013,4,14,7.4,C
2013,4,15,7.5,C
2013,4,16,7.4,C
2013,4,17,5.5,C
2013,4,18,4.4,C
2013,4,19,9.4,C
2013,4,20,12.1,C
2013,4,21,15.0,C
2013,4,22,23.8,C
2013,4,23,12.3,C
2013,4,24,6.1,C
2013,4,25,5.8,C
2013,4,26,13.1,C
2013,4,27,16.3,C
2013,4,28,12.5,C
2013,4,29,11.7,C
2013,4,30,9.3,C
2013,5,1,13.5,C
2013,5,2,15.0,C
2013,5,3,7.3,C
2013,5,4,6.3,C
2013,5,5,4.3,C
2013,5,6,8.2,C
2013,5,7,11.0,C
2013,5,8,16.5,C
2013,5,9,9.3,C
2013,5,10,5.3,C
2013,5,11,6.1,C
2013,5,12,9.1,C
2013,5,13,10.1,C
2013,5,14,12.5,C
2013,5,15,11.0,C
2013,5,16,7.8,C
2013,5,17,3.9,C
2013,5,18,7.3,C
2013,5,19,8.9,C
2013,5,20,6.8,C
2013,5,21,7.3,C
2013,5,22,5.2,C
2013,5,23,5.4,C
2013,5,24,8.0,C
2013,5,25,9.7,C
2013,5,26,7.0,C
2013,5,27,8.3,C
2013,5,28,5.7,C
2013,5,29,4.8,C
2013,5,30,6.6,C
2013,5,31,5.1,C
2013,6,1,6.3,C
2013,6,2,9.8,C
2013,6,3,6.3,C
2013,6,4,8.0,C
2013,6,5,6.0,C
2013,6,6,7.3,C
2013,6,7,6.8,C
2013,6,8,6.9,C
2013,6,9,4.6,C
2013,6,10,4.3,C
2013,6,11,9.4,C
2013,6,12,10.0,C
2013,6,13,7.5,C
2013,6,14,15.4,C
2013,6,15,17.9,C
2013,6,16,18.3,C
2013,6,17,14.6,C
2013,6,18,6.9,C
2013,6,19,4.5,C
2013,6,20,6.4,C
2013,6,21,18.3,C
2013,6,22,19.3,C
2013,6,23,9.4,C
2013,6,24,5.2,C
2013,6,25,10.1,C
2013,6,26,8.5,C
2013,6,27,7.9,C
2013,6,28,9.3,C
2013,6,29,9.6,C
2013,6,30,11.4,C
2013,7,1,19.6,C
2013,7,2,16.7,C
2013,7,3,8.3,C
2013,7,4,6.6,C
2013,7,5,5.1,C
2013,7,6,4.4,C
2013,7,7,6.9,C
2013,7,8,5.6,C
2013,7,9,5.4,C
2013,7,10,3.5,C
2013,7,11,4.8,C
2013,7,12,6.3,C
2013,7,13,12.3,C
2013,7,14,10.3,C
2013,7,15,6.5,C
2013,7,16,6.2,C
2013,7,17,11.4,C
2013,7,18,8.0,C
2013,7,19,13.6,C
2013,7,20,14.6,C
2013,7,21,15.0,C
2013,7,22,16.4,C
2013,7,23,9.0,C
2013,7,24,13.0,C
2013,7,25,8.8,C
2013,7,26,5.9,C
2013,7,27,8.0,C
2013,7,28,10.6,C
2013,7,29,5.6,C
2013,7,30,7.5,C
2013,7,31,21.4,C
2013,8,1,23.5,C
2013,8,2,19.5,C
2013,8,3,13.2,C
2013,8,4,6.5,C
2013,8,5,5.3,C
2013,8,6,9.3,C
2013,8,7,11.7,C
2013,8,8,6.9,C
2013,8,9,6.9,C
2013,8,10,7.8,C
2013,8,11,9.0,C
2013,8,12,7.1,C
2013,8,13,22.4,C
2013,8,14,29.7,C
2013,8,15,10.6,C
2013,8,16,7.4,C
2013,8,17,6.8,C
2013,8,18,4.9,C
2013,8,19,5.5,C
2013,8,20,5.8,C
2013,8,21,8.5,C
2013,8,22,10.9,C
2013,8,23,7.9,C
2013,8,24,7.1,C
2013,8,25,8.5,C
2013,8,26,5.3,C
2013,8,27,5.5,C
2013,8,28,5.0,C
2013,8,29,5.6,C
2013,8,30,7.0,C
2013,8,31,5.3,C
2013,9,1,6.2,C
2013,9,2,4.4,C
2013,9,3,5.4,C
2013,9,4,11.0,C
2013,9,5,11.6,C
2013,9,6,8.6,C
2013,9,7,7.0,C
2013,9,8,8.0,C
2013,9,9,12.6,C
2013,9,10,11.3,C
2013,9,11,12.6,#
2013,9,12,11.0,C
2013,9,13,9.1,C
2013,9,14,7.2,C
2013,9,15,6.2,C
2013,9,16,18.5,C
2013,9,17,23.3,C
2013,9,18,21.6,C
2013,9,19,11.1,C
2013,9,20,7.5,C
2013,9,21,13.1,C
2013,9,22,24.0,C
2013,9,23,12.9,C
2013,9,24,17.5,C
2013,9,25,15.1,C
2013,9,26,12.2,C
2013,9,27,11.2,C
2013,9,28,7.7,C
2013,9,29,8.8,C
2013,9,30,9.6,C
2013,10,1,9.3,C
2013,10,2,6.0,C
2013,10,3,5.3,C
2013,10,4,5.7,C
2013,10,5,5.0,C
2013,10,6,12.1,C
2013,10,7,13.5,C
2013,10,8,10.1,C
2013,10,9,8.4,C
2013,10,10,8.8,C
2013,10,11,7.5,C
2013,10,12,10.1,C
2013,10,13,13.7,C
2013,10,14,12.9,C
2013,10,15,10.7,C
2013,10,16,15.2,C
2013,10,17,15.3,C
2013,10,18,11.9,C
2013,10,19,5.1,C
2013,10,20,5.1,C
2013,10,21,7.0,C
2013,10,22,7.3,C
2013,10,23,6.5,C
2013,10,24,8.1,C
2013,10,25,9.3,C
2013,10,26,6.7,C
2013,10,27,6.9,C
2013,10,28,8.8,C
2013,10,29,8.4,C
2013,10,30,9.2,C
2013,10,31,6.4,C
