平均風速 (公里/小時) - 
Mean Wind Speed (km/h) - Ngong Ping
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2002,10,18,26.0,C
2002,10,19,15.2,C
2002,10,20,20.9,C
2002,10,21,19.0,C
2002,10,22,19.7,C
2002,10,23,25.4,C
2002,10,24,18.1,C
2002,10,25,16.5,C
2002,10,26,17.2,C
2002,10,27,27.5,C
2002,10,28,47.4,C
2002,10,29,51.0,C
2002,10,30,37.8,C
2002,10,31,19.9,C
2002,11,1,29.9,C
2002,11,2,30.8,#
2002,11,3,49.2,#
2002,11,4,32.6,C
2002,11,5,24.0,C
2002,11,6,20.3,C
2002,11,7,23.6,C
2002,11,8,20.7,C
2002,11,9,42.0,C
2002,11,10,37.3,C
2002,11,11,24.0,C
2002,11,12,13.0,C
2002,11,13,12.1,C
2002,11,14,23.3,C
2002,11,15,31.6,C
2002,11,16,32.5,C
2002,11,17,23.4,C
2002,11,18,35.1,C
2002,11,19,27.5,#
2002,11,20,23.4,#
2002,11,21,29.3,C
2002,11,22,19.5,C
2002,11,23,16.9,C
2002,11,24,25.5,C
2002,11,25,23.6,C
2002,11,26,12.5,C
2002,11,27,16.3,C
2002,11,28,16.1,C
2002,11,29,14.2,C
2002,11,30,12.6,C
2002,12,1,7.5,C
2002,12,2,0.0,#
2002,12,3,***,
2002,12,4,15.1,#
2002,12,5,25.4,C
2002,12,6,25.2,C
2002,12,7,13.0,#
2002,12,8,37.9,C
2002,12,9,33.4,C
2002,12,10,26.7,#
2002,12,11,29.0,#
2002,12,12,29.7,C
2002,12,13,29.5,C
2002,12,14,23.6,C
2002,12,15,27.8,C
2002,12,16,4.3,C
2002,12,17,3.5,#
2002,12,18,***,
2002,12,19,***,
2002,12,20,***,
2002,12,21,***,
2002,12,22,***,
2002,12,23,***,
2002,12,24,***,
2002,12,25,***,
2002,12,26,***,
2002,12,27,***,
2002,12,28,***,
2002,12,29,***,
2002,12,30,20.1,#
2002,12,31,21.1,C
2003,1,1,27.7,C
2003,1,2,39.0,C
2003,1,3,30.8,C
2003,1,4,22.9,C
2003,1,5,25.4,C
2003,1,6,33.4,C
2003,1,7,33.1,C
2003,1,8,21.1,C
2003,1,9,15.3,C
2003,1,10,25.2,C
2003,1,11,21.2,C
2003,1,12,15.8,C
2003,1,13,15.8,C
2003,1,14,23.5,C
2003,1,15,33.6,C
2003,1,16,15.5,C
2003,1,17,22.8,C
2003,1,18,19.5,C
2003,1,19,15.7,C
2003,1,20,19.0,C
2003,1,21,26.5,C
2003,1,22,11.9,C
2003,1,23,23.3,C
2003,1,24,58.7,C
2003,1,25,44.3,C
2003,1,26,26.6,C
2003,1,27,42.3,C
2003,1,28,21.0,C
2003,1,29,27.4,C
2003,1,30,52.7,C
2003,1,31,24.9,C
2003,2,1,17.4,C
2003,2,2,19.2,C
2003,2,3,14.3,C
2003,2,4,31.3,C
2003,2,5,26.1,C
2003,2,6,21.5,C
2003,2,7,29.6,C
2003,2,8,16.3,C
2003,2,9,28.2,C
2003,2,10,12.0,C
2003,2,11,13.0,C
2003,2,12,23.3,C
2003,2,13,30.3,C
2003,2,14,44.0,C
2003,2,15,28.0,C
2003,2,16,19.2,C
2003,2,17,34.5,C
2003,2,18,11.5,C
2003,2,19,12.1,C
2003,2,20,62.6,C
2003,2,21,39.0,C
2003,2,22,23.8,C
2003,2,23,17.9,C
2003,2,24,30.2,C
2003,2,25,52.0,C
2003,2,26,18.6,C
2003,2,27,23.3,C
2003,2,28,31.1,C
2003,3,1,11.4,C
2003,3,2,33.3,C
2003,3,3,27.8,C
2003,3,4,48.0,C
2003,3,5,45.0,C
2003,3,6,29.3,C
2003,3,7,36.0,C
2003,3,8,22.2,C
2003,3,9,31.7,C
2003,3,10,23.1,C
2003,3,11,44.5,C
2003,3,12,37.0,C
2003,3,13,27.8,C
2003,3,14,43.9,C
2003,3,15,26.8,C
2003,3,16,26.5,C
2003,3,17,24.8,C
2003,3,18,13.3,C
2003,3,19,13.7,C
2003,3,20,25.3,C
2003,3,21,18.4,C
2003,3,22,33.5,C
2003,3,23,23.8,C
2003,3,24,13.1,C
2003,3,25,21.2,C
2003,3,26,34.0,C
2003,3,27,13.1,C
2003,3,28,20.8,#
2003,3,29,21.9,C
2003,3,30,27.7,#
2003,3,31,38.7,C
2003,4,1,56.9,C
2003,4,2,48.1,C
2003,4,3,48.3,C
2003,4,4,33.7,C
2003,4,5,26.4,C
2003,4,6,61.1,#
2003,4,7,49.0,C
2003,4,8,31.8,C
2003,4,9,60.3,C
2003,4,10,50.5,C
2003,4,11,47.6,C
2003,4,12,58.4,C
2003,4,13,62.3,C
2003,4,14,28.1,C
2003,4,15,17.4,C
2003,4,16,40.7,C
2003,4,17,41.7,C
2003,4,18,37.0,C
2003,4,19,29.5,C
2003,4,20,29.5,C
2003,4,21,41.4,C
2003,4,22,20.5,C
2003,4,23,12.6,C
2003,4,24,31.8,C
2003,4,25,20.7,C
2003,4,26,16.6,C
2003,4,27,40.5,C
2003,4,28,47.9,C
2003,4,29,23.3,C
2003,4,30,32.4,C
2003,5,1,29.4,C
2003,5,2,39.3,C
2003,5,3,28.3,C
2003,5,4,42.6,C
2003,5,5,40.6,C
2003,5,6,67.7,C
2003,5,7,57.5,C
2003,5,8,23.8,C
2003,5,9,29.2,C
2003,5,10,27.5,C
2003,5,11,32.3,C
2003,5,12,38.3,C
2003,5,13,25.2,C
2003,5,14,24.9,C
2003,5,15,36.2,C
2003,5,16,56.8,C
2003,5,17,59.8,C
2003,5,18,21.5,C
2003,5,19,16.8,C
2003,5,20,21.2,C
2003,5,21,31.4,C
2003,5,22,25.5,C
2003,5,23,21.5,C
2003,5,24,19.1,C
2003,5,25,12.8,C
2003,5,26,41.4,C
2003,5,27,44.8,C
2003,5,28,17.7,C
2003,5,29,8.4,C
2003,5,30,17.6,C
2003,5,31,28.0,C
2003,6,1,21.2,C
2003,6,2,17.7,C
2003,6,3,19.0,#
2003,6,4,10.1,#
2003,6,5,25.7,#
2003,6,6,49.8,C
2003,6,7,43.2,#
2003,6,8,16.6,C
2003,6,9,27.6,#
2003,6,10,44.4,C
2003,6,11,***,
2003,6,12,33.2,#
2003,6,13,34.6,C
2003,6,14,31.1,C
2003,6,15,9.4,C
2003,6,16,16.6,C
2003,6,17,16.5,C
2003,6,18,15.3,C
2003,6,19,18.9,C
2003,6,20,20.5,C
2003,6,21,33.7,C
2003,6,22,39.1,C
2003,6,23,32.5,C
2003,6,24,38.5,C
2003,6,25,45.6,C
2003,6,26,56.9,C
2003,6,27,62.9,C
2003,6,28,51.7,C
2003,6,29,35.5,C
2003,6,30,28.2,C
2003,7,1,22.1,C
2003,7,2,18.8,C
2003,7,3,17.2,C
2003,7,4,17.8,#
2003,7,5,24.0,C
2003,7,6,31.9,#
2003,7,7,30.1,C
2003,7,8,28.2,C
2003,7,9,21.1,C
2003,7,10,19.7,C
2003,7,11,21.4,C
2003,7,12,24.4,C
2003,7,13,22.4,C
2003,7,14,24.4,#
2003,7,15,***,
2003,7,16,21.3,#
2003,7,17,26.8,C
2003,7,18,24.6,C
2003,7,19,18.8,C
2003,7,20,39.0,C
2003,7,21,58.9,#
2003,7,22,***,
2003,7,23,86.4,#
2003,7,24,73.8,#
2003,7,25,34.5,#
2003,7,26,15.3,C
2003,7,27,14.5,C
2003,7,28,20.5,#
2003,7,29,14.3,C
2003,7,30,12.5,C
2003,7,31,18.5,#
2003,8,1,15.9,#
2003,8,2,14.0,C
2003,8,3,13.3,#
2003,8,4,23.7,C
2003,8,5,14.3,C
2003,8,6,19.2,C
2003,8,7,22.8,C
2003,8,8,23.4,C
2003,8,9,21.7,C
2003,8,10,20.0,C
2003,8,11,17.3,C
2003,8,12,29.4,C
2003,8,13,34.4,C
2003,8,14,32.2,C
2003,8,15,24.9,C
2003,8,16,14.6,C
2003,8,17,20.4,C
2003,8,18,13.5,C
2003,8,19,15.4,C
2003,8,20,20.0,C
2003,8,21,14.4,C
2003,8,22,26.6,C
2003,8,23,35.6,C
2003,8,24,84.0,C
2003,8,25,56.3,C
2003,8,26,39.8,C
2003,8,27,19.8,#
2003,8,28,14.8,C
2003,8,29,11.8,C
2003,8,30,9.5,C
2003,8,31,9.7,C
2003,9,1,10.1,C
2003,9,2,36.8,C
2003,9,3,41.5,C
2003,9,4,42.9,C
2003,9,5,46.8,C
2003,9,6,47.9,C
2003,9,7,62.6,C
2003,9,8,48.1,C
2003,9,9,24.9,C
2003,9,10,11.1,C
2003,9,11,16.3,C
2003,9,12,13.1,#
2003,9,13,27.9,C
2003,9,14,47.2,#
2003,9,15,39.1,C
2003,9,16,30.8,C
2003,9,17,24.5,#
2003,9,18,11.5,C
2003,9,19,12.5,C
2003,9,20,14.9,C
2003,9,21,16.9,C
2003,9,22,19.7,C
2003,9,23,17.0,C
2003,9,24,19.1,C
2003,9,25,25.1,C
2003,9,26,35.6,C
2003,9,27,27.9,C
2003,9,28,19.1,C
2003,9,29,16.9,C
2003,9,30,30.0,C
2003,10,1,22.1,C
2003,10,2,20.3,C
2003,10,3,29.7,C
2003,10,4,23.5,C
2003,10,5,22.0,C
2003,10,6,20.8,C
2003,10,7,15.5,C
2003,10,8,18.1,C
2003,10,9,37.8,C
2003,10,10,51.0,C
2003,10,11,34.3,#
2003,10,12,***,
2003,10,13,21.8,#
2003,10,14,31.8,C
2003,10,15,26.1,C
2003,10,16,17.9,C
2003,10,17,15.6,#
2003,10,18,17.4,#
2003,10,19,25.0,#
2003,10,20,13.5,#
2003,10,21,11.5,C
2003,10,22,11.2,C
2003,10,23,14.5,C
2003,10,24,9.3,C
2003,10,25,14.2,#
2003,10,26,23.5,C
2003,10,27,11.3,#
2003,10,28,22.2,C
2003,10,29,43.8,C
2003,10,30,13.0,C
2003,10,31,7.3,C
2003,11,1,9.5,C
2003,11,2,12.4,C
2003,11,3,22.5,#
2003,11,4,23.5,#
2003,11,5,14.5,C
2003,11,6,14.6,C
2003,11,7,20.7,C
2003,11,8,28.4,C
2003,11,9,34.7,C
2003,11,10,29.0,C
2003,11,11,29.3,#
2003,11,12,30.0,C
2003,11,13,26.2,C
2003,11,14,17.5,C
2003,11,15,23.3,C
2003,11,16,25.0,#
2003,11,17,41.5,C
2003,11,18,43.5,C
2003,11,19,37.3,C
2003,11,20,20.2,C
2003,11,21,22.8,C
2003,11,22,22.3,C
2003,11,23,21.3,C
2003,11,24,15.3,C
2003,11,25,19.4,C
2003,11,26,19.9,#
2003,11,27,24.1,C
2003,11,28,23.2,C
2003,11,29,29.8,C
2003,11,30,19.4,C
2003,12,1,14.8,C
2003,12,2,21.7,#
2003,12,3,21.1,#
2003,12,4,26.2,C
2003,12,5,15.5,C
2003,12,6,17.7,C
2003,12,7,22.7,C
2003,12,8,23.8,C
2003,12,9,24.4,C
2003,12,10,23.6,C
2003,12,11,28.3,C
2003,12,12,27.3,C
2003,12,13,20.7,C
2003,12,14,20.8,C
2003,12,15,17.3,C
2003,12,16,19.4,C
2003,12,17,13.2,C
2003,12,18,19.7,C
2003,12,19,37.2,C
2003,12,20,23.8,C
2003,12,21,21.4,C
2003,12,22,14.5,C
2003,12,23,9.5,C
2003,12,24,9.3,C
2003,12,25,11.3,C
2003,12,26,33.5,C
2003,12,27,25.4,C
2003,12,28,23.9,C
2003,12,29,19.8,C
2003,12,30,16.5,C
2003,12,31,15.0,C
2004,1,1,15.1,C
2004,1,2,18.1,#
2004,1,3,29.0,C
2004,1,4,19.8,C
2004,1,5,13.8,C
2004,1,6,12.7,C
2004,1,7,23.2,C
2004,1,8,27.9,C
2004,1,9,30.3,C
2004,1,10,31.3,C
2004,1,11,22.3,C
2004,1,12,24.2,#
2004,1,13,23.3,C
2004,1,14,28.4,C
2004,1,15,26.2,C
2004,1,16,22.7,C
2004,1,17,21.1,C
2004,1,18,34.5,C
2004,1,19,30.8,C
2004,1,20,31.0,C
2004,1,21,35.1,C
2004,1,22,22.3,C
2004,1,23,30.7,#
2004,1,24,49.1,C
2004,1,25,23.5,C
2004,1,26,21.7,C
2004,1,27,25.5,C
2004,1,28,28.0,#
2004,1,29,19.6,C
2004,1,30,12.9,C
2004,1,31,39.9,C
2004,2,1,22.6,C
2004,2,2,13.8,C
2004,2,3,23.2,C
2004,2,4,27.4,C
2004,2,5,33.7,C
2004,2,6,32.0,C
2004,2,7,31.8,C
2004,2,8,29.3,C
2004,2,9,24.7,C
2004,2,10,20.8,C
2004,2,11,19.0,C
2004,2,12,14.0,C
2004,2,13,21.5,C
2004,2,14,15.6,C
2004,2,15,32.3,C
2004,2,16,40.9,C
2004,2,17,18.2,C
2004,2,18,8.4,C
2004,2,19,18.1,C
2004,2,20,27.1,C
2004,2,21,21.4,C
2004,2,22,17.5,C
2004,2,23,43.8,C
2004,2,24,33.3,C
2004,2,25,13.5,C
2004,2,26,12.1,C
2004,2,27,26.0,C
2004,2,28,27.4,C
2004,2,29,31.8,C
2004,3,1,43.0,C
2004,3,2,17.6,C
2004,3,3,37.8,C
2004,3,4,21.0,C
2004,3,5,19.8,C
2004,3,6,27.8,C
2004,3,7,24.3,C
2004,3,8,16.4,C
2004,3,9,10.0,C
2004,3,10,25.1,C
2004,3,11,23.6,C
2004,3,12,13.2,C
2004,3,13,16.5,C
2004,3,14,13.6,#
2004,3,15,16.0,C
2004,3,16,27.3,C
2004,3,17,25.3,C
2004,3,18,36.1,#
2004,3,19,29.0,#
2004,3,20,14.0,C
2004,3,21,13.9,#
2004,3,22,16.9,C
2004,3,23,25.5,#
2004,3,24,43.4,C
2004,3,25,30.3,#
2004,3,26,20.8,C
2004,3,27,18.5,C
2004,3,28,13.8,C
2004,3,29,25.7,C
2004,3,30,18.6,#
2004,3,31,36.8,C
2004,4,1,27.3,C
2004,4,2,31.2,C
2004,4,3,12.5,C
2004,4,4,30.0,C
2004,4,5,33.0,#
2004,4,6,27.0,C
2004,4,7,23.5,C
2004,4,8,26.4,#
2004,4,9,13.7,C
2004,4,10,17.7,C
2004,4,11,25.7,#
2004,4,12,25.2,C
2004,4,13,18.5,#
2004,4,14,28.7,C
2004,4,15,11.8,C
2004,4,16,11.4,C
2004,4,17,21.0,C
2004,4,18,17.2,C
2004,4,19,11.3,C
2004,4,20,11.6,C
2004,4,21,23.6,C
2004,4,22,32.5,C
2004,4,23,28.1,C
2004,4,24,39.2,C
2004,4,25,41.8,C
2004,4,26,27.6,C
2004,4,27,25.0,C
2004,4,28,46.8,C
2004,4,29,36.4,C
2004,4,30,17.9,C
2004,5,1,14.5,C
2004,5,2,15.3,C
2004,5,3,23.0,C
2004,5,4,21.3,C
2004,5,5,16.3,C
2004,5,6,12.8,C
2004,5,7,37.6,#
2004,5,8,25.7,C
2004,5,9,17.5,C
2004,5,10,19.0,#
2004,5,11,21.2,C
2004,5,12,30.2,C
2004,5,13,26.4,C
2004,5,14,25.4,#
2004,5,15,25.0,C
2004,5,16,11.0,C
2004,5,17,16.2,C
2004,5,18,9.5,C
2004,5,19,18.6,C
2004,5,20,15.3,C
2004,5,21,14.7,C
2004,5,22,18.4,C
2004,5,23,15.9,C
2004,5,24,25.5,C
2004,5,25,24.8,C
2004,5,26,16.5,C
2004,5,27,22.9,C
2004,5,28,29.6,C
2004,5,29,24.3,C
2004,5,30,28.2,C
2004,5,31,15.3,C
2004,6,1,20.0,C
2004,6,2,16.8,C
2004,6,3,24.4,C
2004,6,4,32.5,C
2004,6,5,24.8,#
2004,6,6,9.9,#
2004,6,7,9.1,C
2004,6,8,12.1,C
2004,6,9,9.5,C
2004,6,10,18.5,C
2004,6,11,32.2,C
2004,6,12,35.4,C
2004,6,13,33.6,C
2004,6,14,23.5,C
2004,6,15,20.3,C
2004,6,16,32.5,C
2004,6,17,19.2,C
2004,6,18,27.2,C
2004,6,19,35.5,C
2004,6,20,38.2,C
2004,6,21,28.5,#
2004,6,22,30.9,C
2004,6,23,42.7,#
2004,6,24,31.1,C
2004,6,25,25.7,C
2004,6,26,22.2,C
2004,6,27,16.6,C
2004,6,28,11.1,C
2004,6,29,16.0,C
2004,6,30,13.9,C
2004,7,1,20.3,C
2004,7,2,30.0,C
2004,7,3,49.7,C
2004,7,4,40.3,C
2004,7,5,49.6,C
2004,7,6,58.0,C
2004,7,7,48.6,C
2004,7,8,37.1,C
2004,7,9,28.7,C
2004,7,10,31.4,C
2004,7,11,43.6,C
2004,7,12,42.9,C
2004,7,13,27.3,C
2004,7,14,19.5,C
2004,7,15,18.5,C
2004,7,16,34.9,C
2004,7,17,36.9,C
2004,7,18,30.1,C
2004,7,19,33.5,C
2004,7,20,35.8,C
2004,7,21,62.0,C
2004,7,22,59.6,#
2004,7,23,41.5,C
2004,7,24,28.9,C
2004,7,25,37.7,C
2004,7,26,46.8,C
2004,7,27,20.6,C
2004,7,28,20.5,C
2004,7,29,28.1,C
2004,7,30,32.9,C
2004,7,31,17.3,C
2004,8,1,11.7,C
2004,8,2,17.0,C
2004,8,3,22.1,C
2004,8,4,20.4,C
2004,8,5,18.0,C
2004,8,6,34.2,C
2004,8,7,19.8,C
2004,8,8,14.3,C
2004,8,9,12.9,C
2004,8,10,18.2,C
2004,8,11,20.0,C
2004,8,12,22.7,C
2004,8,13,17.9,C
2004,8,14,30.4,C
2004,8,15,27.8,C
2004,8,16,12.5,C
2004,8,17,17.5,C
2004,8,18,11.9,C
2004,8,19,13.8,C
2004,8,20,20.9,C
2004,8,21,24.6,C
2004,8,22,18.0,C
2004,8,23,9.5,C
2004,8,24,16.5,C
2004,8,25,20.7,C
2004,8,26,21.6,C
2004,8,27,16.2,C
2004,8,28,35.0,C
2004,8,29,53.4,C
2004,8,30,50.3,C
2004,8,31,33.0,C
2004,9,1,22.9,C
2004,9,2,30.7,C
2004,9,3,31.1,C
2004,9,4,15.9,C
2004,9,5,10.1,C
2004,9,6,17.0,C
2004,9,7,15.6,C
2004,9,8,20.2,C
2004,9,9,13.8,C
2004,9,10,23.0,C
2004,9,11,27.5,C
2004,9,12,23.8,C
2004,9,13,18.4,C
2004,9,14,17.0,C
2004,9,15,14.5,C
2004,9,16,15.9,C
2004,9,17,22.8,C
2004,9,18,29.5,C
2004,9,19,32.4,#
2004,9,20,10.7,#
2004,9,21,14.0,C
2004,9,22,17.4,C
2004,9,23,18.1,C
2004,9,24,19.3,C
2004,9,25,19.2,C
2004,9,26,15.6,C
2004,9,27,20.6,C
2004,9,28,14.0,C
2004,9,29,19.6,C
2004,9,30,29.5,C
2004,10,1,16.6,C
2004,10,2,35.2,C
2004,10,3,26.7,C
2004,10,4,19.2,C
2004,10,5,16.3,C
2004,10,6,14.6,C
2004,10,7,11.8,C
2004,10,8,22.7,C
2004,10,9,21.3,C
2004,10,10,12.5,C
2004,10,11,10.0,C
2004,10,12,19.3,C
2004,10,13,27.0,C
2004,10,14,25.9,C
2004,10,15,25.2,C
2004,10,16,13.7,#
2004,10,17,11.6,#
2004,10,18,19.8,C
2004,10,19,24.7,C
2004,10,20,19.3,C
2004,10,21,17.9,C
2004,10,22,25.9,C
2004,10,23,38.9,C
2004,10,24,20.5,C
2004,10,25,21.9,C
2004,10,26,41.0,C
2004,10,27,23.8,C
2004,10,28,20.1,C
2004,10,29,24.1,C
2004,10,30,23.3,C
2004,10,31,12.4,C
2004,11,1,14.6,C
2004,11,2,22.6,C
2004,11,3,24.0,C
2004,11,4,20.0,C
2004,11,5,15.8,C
2004,11,6,14.4,C
2004,11,7,27.8,C
2004,11,8,31.9,C
2004,11,9,35.5,C
2004,11,10,31.3,C
2004,11,11,21.8,#
2004,11,12,22.4,#
2004,11,13,33.6,C
2004,11,14,18.8,C
2004,11,15,22.9,C
2004,11,16,25.0,C
2004,11,17,24.5,C
2004,11,18,31.3,C
2004,11,19,19.1,C
2004,11,20,19.3,C
2004,11,21,22.8,C
2004,11,22,24.8,C
2004,11,23,26.7,C
2004,11,24,27.3,C
2004,11,25,18.5,C
2004,11,26,31.8,C
2004,11,27,24.4,C
2004,11,28,14.2,C
2004,11,29,19.0,C
2004,11,30,22.2,C
2004,12,1,28.1,C
2004,12,2,22.1,C
2004,12,3,26.3,C
2004,12,4,24.7,C
2004,12,5,28.3,C
2004,12,6,23.8,C
2004,12,7,26.0,C
2004,12,8,19.5,C
