平均相對濕度(百分比) - 濕地公園
Mean Relative Humidity (%) - Wetland Park
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2006,3,29,59,C
2006,3,30,73,C
2006,3,31,73,C
2006,4,1,78,C
2006,4,2,84,C
2006,4,3,78,C
2006,4,4,80,C
2006,4,5,80,C
2006,4,6,81,C
2006,4,7,86,C
2006,4,8,72,C
2006,4,9,82,C
2006,4,10,76,C
2006,4,11,75,C
2006,4,12,73,C
2006,4,13,80,C
2006,4,14,81,C
2006,4,15,81,C
2006,4,16,70,C
2006,4,17,65,C
2006,4,18,74,C
2006,4,19,76,C
2006,4,20,79,C
2006,4,21,76,C
2006,4,22,77,C
2006,4,23,80,C
2006,4,24,85,C
2006,4,25,78,C
2006,4,26,80,C
2006,4,27,83,C
2006,4,28,91,C
2006,4,29,81,C
2006,4,30,81,C
2006,5,1,80,C
2006,5,2,84,C
2006,5,3,90,C
2006,5,4,81,C
2006,5,5,83,C
2006,5,6,79,C
2006,5,7,79,C
2006,5,8,80,C
2006,5,9,78,C
2006,5,10,73,C
2006,5,11,79,C
2006,5,12,75,C
2006,5,13,71,C
2006,5,14,56,C
2006,5,15,52,C
2006,5,16,69,C
2006,5,17,83,C
2006,5,18,67,C
2006,5,19,65,C
2006,5,20,78,C
2006,5,21,91,C
2006,5,22,91,C
2006,5,23,92,C
2006,5,24,91,C
2006,5,25,83,C
2006,5,26,79,C
2006,5,27,90,C
2006,5,28,90,C
2006,5,29,91,C
2006,5,30,89,C
2006,5,31,88,C
2006,6,1,87,C
2006,6,2,94,C
2006,6,3,90,C
2006,6,4,81,C
2006,6,5,79,C
2006,6,6,79,C
2006,6,7,82,C
2006,6,8,82,C
2006,6,9,93,C
2006,6,10,90,C
2006,6,11,84,C
2006,6,12,91,C
2006,6,13,88,C
2006,6,14,80,C
2006,6,15,84,C
2006,6,16,83,C
2006,6,17,80,C
2006,6,18,87,C
2006,6,19,89,C
2006,6,20,88,C
2006,6,21,85,C
2006,6,22,87,C
2006,6,23,79,C
2006,6,24,77,C
2006,6,25,81,C
2006,6,26,78,C
2006,6,27,79,C
2006,6,28,85,C
2006,6,29,79,C
2006,6,30,75,C
2006,7,1,75,C
2006,7,2,79,C
2006,7,3,76,C
2006,7,4,83,C
2006,7,5,78,C
2006,7,6,77,C
2006,7,7,79,C
2006,7,8,83,C
2006,7,9,84,C
2006,7,10,88,C
2006,7,11,89,C
2006,7,12,81,C
2006,7,13,73,C
2006,7,14,75,C
2006,7,15,82,C
2006,7,16,85,C
2006,7,17,85,C
2006,7,18,81,C
2006,7,19,80,C
2006,7,20,77,C
2006,7,21,76,C
2006,7,22,76,C
2006,7,23,78,C
2006,7,24,79,C
2006,7,25,68,C
2006,7,26,80,C
2006,7,27,89,C
2006,7,28,89,C
2006,7,29,93,C
2006,7,30,82,C
2006,7,31,75,C
2006,8,1,77,C
2006,8,2,80,C
2006,8,3,80,C
2006,8,4,81,C
2006,8,5,87,C
2006,8,6,88,C
2006,8,7,82,C
2006,8,8,83,C
2006,8,9,79,C
2006,8,10,89,C
2006,8,11,84,C
2006,8,12,79,C
2006,8,13,79,C
2006,8,14,80,C
2006,8,15,81,C
2006,8,16,82,C
2006,8,17,78,C
2006,8,18,77,C
2006,8,19,83,C
2006,8,20,88,C
2006,8,21,75,C
2006,8,22,76,C
2006,8,23,78,C
2006,8,24,88,C
2006,8,25,89,C
2006,8,26,84,C
2006,8,27,87,C
2006,8,28,86,C
2006,8,29,81,C
2006,8,30,79,C
2006,8,31,74,C
2006,9,1,74,C
2006,9,2,78,C
2006,9,3,86,C
2006,9,4,83,C
2006,9,5,77,C
2006,9,6,81,C
2006,9,7,91,C
2006,9,8,84,C
2006,9,9,91,C
2006,9,10,78,C
2006,9,11,71,C
2006,9,12,88,C
2006,9,13,95,C
2006,9,14,91,C
2006,9,15,85,C
2006,9,16,75,C
2006,9,17,71,C
2006,9,18,74,C
2006,9,19,76,C
2006,9,20,74,C
2006,9,21,74,C
2006,9,22,72,C
2006,9,23,69,C
2006,9,24,71,C
2006,9,25,68,C
2006,9,26,70,C
2006,9,27,71,C
2006,9,28,72,C
2006,9,29,69,C
2006,9,30,74,C
2006,10,1,77,C
2006,10,2,74,#
2006,10,3,***,
2006,10,4,***,
2006,10,5,***,
2006,10,6,***,
2006,10,7,***,
2006,10,8,***,
2006,10,9,***,
2006,10,10,***,
2006,10,11,***,
2006,10,12,***,
2006,10,13,72,#
2006,10,14,79,C
2006,10,15,87,C
2006,10,16,78,C
2006,10,17,81,C
2006,10,18,79,C
2006,10,19,76,C
2006,10,20,79,C
2006,10,21,77,C
2006,10,22,77,C
2006,10,23,79,C
2006,10,24,74,C
2006,10,25,77,C
2006,10,26,72,C
2006,10,27,68,C
2006,10,28,66,C
2006,10,29,70,C
2006,10,30,65,C
2006,10,31,56,C
2006,11,1,43,C
2006,11,2,50,C
2006,11,3,60,C
2006,11,4,69,C
2006,11,5,72,C
2006,11,6,65,C
2006,11,7,55,C
2006,11,8,69,C
2006,11,9,75,C
2006,11,10,77,C
2006,11,11,59,C
2006,11,12,50,C
2006,11,13,75,C
2006,11,14,73,C
2006,11,15,82,C
2006,11,16,83,C
2006,11,17,79,C
2006,11,18,85,C
2006,11,19,84,C
2006,11,20,75,C
2006,11,21,87,C
2006,11,22,94,C
2006,11,23,79,C
2006,11,24,78,C
2006,11,25,86,C
2006,11,26,85,C
2006,11,27,87,C
2006,11,28,75,C
2006,11,29,77,C
2006,11,30,72,C
2006,12,1,62,C
2006,12,2,63,C
2006,12,3,63,C
2006,12,4,67,C
2006,12,5,74,C
2006,12,6,75,C
2006,12,7,81,C
2006,12,8,80,C
2006,12,9,70,C
2006,12,10,65,C
2006,12,11,69,C
2006,12,12,71,C
2006,12,13,91,C
2006,12,14,87,C
2006,12,15,76,C
2006,12,16,55,C
2006,12,17,36,C
2006,12,18,52,C
2006,12,19,58,C
2006,12,20,57,C
2006,12,21,56,C
2006,12,22,54,C
2006,12,23,64,C
2006,12,24,74,C
2006,12,25,59,C
2006,12,26,78,C
2006,12,27,75,C
2006,12,28,61,C
2006,12,29,65,C
2006,12,30,67,C
2006,12,31,74,C
2007,1,1,79,C
2007,1,2,82,C
2007,1,3,81,C
2007,1,4,68,C
2007,1,5,60,C
2007,1,6,48,C
2007,1,7,44,C
2007,1,8,41,C
2007,1,9,50,C
2007,1,10,51,C
2007,1,11,73,#
2007,1,12,77,C
2007,1,13,69,C
2007,1,14,73,C
2007,1,15,77,C
2007,1,16,73,C
2007,1,17,91,C
2007,1,18,72,C
2007,1,19,73,C
2007,1,20,82,C
2007,1,21,87,C
2007,1,22,82,C
2007,1,23,76,C
2007,1,24,65,C
2007,1,25,68,C
2007,1,26,66,C
2007,1,27,55,C
2007,1,28,37,C
2007,1,29,52,C
2007,1,30,69,C
2007,1,31,66,C
2007,2,1,51,C
2007,2,2,40,C
2007,2,3,75,C
2007,2,4,73,C
2007,2,5,73,C
2007,2,6,77,C
2007,2,7,74,C
2007,2,8,73,C
2007,2,9,84,C
2007,2,10,88,C
2007,2,11,76,C
2007,2,12,74,C
2007,2,13,83,C
2007,2,14,84,C
2007,2,15,83,C
2007,2,16,87,C
2007,2,17,88,C
2007,2,18,86,C
2007,2,19,86,C
2007,2,20,84,C
2007,2,21,88,C
2007,2,22,89,C
2007,2,23,78,C
2007,2,24,78,C
2007,2,25,78,C
2007,2,26,73,C
2007,2,27,68,C
2007,2,28,70,C
2007,3,1,78,C
2007,3,2,78,C
2007,3,3,80,C
2007,3,4,86,C
2007,3,5,74,C
2007,3,6,67,C
2007,3,7,78,C
2007,3,8,83,C
2007,3,9,87,C
2007,3,10,85,C
2007,3,11,88,C
2007,3,12,82,C
2007,3,13,83,C
2007,3,14,84,C
2007,3,15,82,C
2007,3,16,87,C
2007,3,17,84,C
2007,3,18,79,C
2007,3,19,76,C
2007,3,20,58,C
2007,3,21,70,C
2007,3,22,77,C
2007,3,23,74,C
2007,3,24,88,C
2007,3,25,86,C
2007,3,26,90,C
2007,3,27,85,C
2007,3,28,77,C
2007,3,29,82,C
2007,3,30,85,C
2007,3,31,81,C
2007,4,1,79,C
2007,4,2,87,C
2007,4,3,76,C
2007,4,4,83,C
2007,4,5,84,C
2007,4,6,86,C
2007,4,7,86,C
2007,4,8,79,C
2007,4,9,64,C
2007,4,10,87,C
2007,4,11,75,C
2007,4,12,59,C
2007,4,13,68,C
2007,4,14,73,C
2007,4,15,80,C
2007,4,16,83,C
2007,4,17,84,C
2007,4,18,56,C
2007,4,19,73,C
2007,4,20,80,C
2007,4,21,83,C
2007,4,22,85,C
2007,4,23,84,C
2007,4,24,92,C
2007,4,25,80,C
2007,4,26,74,C
2007,4,27,70,C
2007,4,28,74,C
2007,4,29,79,C
2007,4,30,87,C
2007,5,1,73,C
2007,5,2,75,C
2007,5,3,68,C
2007,5,4,92,C
2007,5,5,90,C
2007,5,6,74,C
2007,5,7,58,C
2007,5,8,69,C
2007,5,9,73,C
2007,5,10,65,C
2007,5,11,67,C
2007,5,12,75,C
2007,5,13,73,C
2007,5,14,76,C
2007,5,15,78,C
2007,5,16,78,C
2007,5,17,70,C
2007,5,18,81,C
2007,5,19,87,C
2007,5,20,92,C
2007,5,21,89,C
2007,5,22,93,C
2007,5,23,86,C
2007,5,24,83,C
2007,5,25,79,C
2007,5,26,82,C
2007,5,27,87,C
2007,5,28,91,C
2007,5,29,81,C
2007,5,30,81,C
2007,5,31,86,C
2007,6,1,80,C
2007,6,2,82,C
2007,6,3,77,C
2007,6,4,77,C
2007,6,5,75,C
2007,6,6,81,C
2007,6,7,84,C
2007,6,8,88,C
2007,6,9,87,C
2007,6,10,92,#
2007,6,11,83,#
2007,6,12,88,C
2007,6,13,83,C
2007,6,14,93,C
2007,6,15,90,C
2007,6,16,86,C
2007,6,17,89,C
2007,6,18,84,C
2007,6,19,84,C
2007,6,20,84,C
2007,6,21,82,C
2007,6,22,80,C
2007,6,23,78,C
2007,6,24,78,C
2007,6,25,77,C
2007,6,26,81,C
2007,6,27,84,C
2007,6,28,95,C
2007,6,29,92,C
2007,6,30,92,C
2007,7,1,90,C
2007,7,2,85,C
2007,7,3,79,C
2007,7,4,79,C
2007,7,5,85,C
2007,7,6,84,C
2007,7,7,78,C
2007,7,8,82,C
2007,7,9,79,C
2007,7,10,75,C
2007,7,11,76,C
2007,7,12,75,C
2007,7,13,78,C
2007,7,14,78,C
2007,7,15,77,C
2007,7,16,82,C
2007,7,17,82,C
2007,7,18,79,C
2007,7,19,75,C
2007,7,20,75,C
2007,7,21,74,C
2007,7,22,76,C
2007,7,23,75,C
2007,7,24,77,C
2007,7,25,75,C
2007,7,26,76,C
2007,7,27,79,C
2007,7,28,78,C
2007,7,29,79,C
2007,7,30,79,C
2007,7,31,78,C
2007,8,1,76,C
2007,8,2,75,C
2007,8,3,73,C
2007,8,4,74,C
2007,8,5,77,C
2007,8,6,88,C
2007,8,7,81,C
2007,8,8,83,C
2007,8,9,89,C
2007,8,10,91,C
2007,8,11,92,C
2007,8,12,93,C
2007,8,13,87,C
2007,8,14,92,C
2007,8,15,84,C
2007,8,16,91,C
2007,8,17,82,C
2007,8,18,78,C
2007,8,19,78,C
2007,8,20,86,C
2007,8,21,83,C
2007,8,22,89,C
2007,8,23,88,C
2007,8,24,89,C
2007,8,25,89,C
2007,8,26,87,C
2007,8,27,86,C
2007,8,28,86,C
2007,8,29,85,C
2007,8,30,84,C
2007,8,31,82,C
2007,9,1,81,C
2007,9,2,89,C
2007,9,3,86,C
2007,9,4,89,C
2007,9,5,75,C
2007,9,6,74,C
2007,9,7,86,C
2007,9,8,80,C
2007,9,9,80,C
2007,9,10,77,C
2007,9,11,74,C
2007,9,12,76,C
2007,9,13,69,C
2007,9,14,76,C
2007,9,15,79,C
2007,9,16,82,C
2007,9,17,78,C
2007,9,18,54,C
2007,9,19,54,C
2007,9,20,51,C
2007,9,21,63,C
2007,9,22,59,C
2007,9,23,81,C
2007,9,24,94,C
2007,9,25,86,C
2007,9,26,74,C
2007,9,27,77,C
2007,9,28,78,C
2007,9,29,76,C
2007,9,30,77,C
2007,10,1,73,C
2007,10,2,80,C
2007,10,3,85,C
2007,10,4,74,C
2007,10,5,79,C
2007,10,6,70,C
2007,10,7,64,C
2007,10,8,71,C
2007,10,9,59,C
2007,10,10,65,C
2007,10,11,74,C
2007,10,12,85,C
2007,10,13,74,C
2007,10,14,70,C
2007,10,15,60,C
2007,10,16,57,C
2007,10,17,56,C
2007,10,18,70,C
2007,10,19,60,C
2007,10,20,59,C
2007,10,21,72,C
2007,10,22,77,C
2007,10,23,74,C
2007,10,24,70,C
2007,10,25,76,C
2007,10,26,74,C
2007,10,27,78,C
2007,10,28,80,C
2007,10,29,73,C
2007,10,30,77,C
2007,10,31,86,C
2007,11,1,89,C
2007,11,2,70,C
2007,11,3,63,C
2007,11,4,63,C
2007,11,5,54,C
2007,11,6,55,C
2007,11,7,55,C
2007,11,8,77,C
2007,11,9,66,C
2007,11,10,74,C
2007,11,11,76,C
2007,11,12,73,C
2007,11,13,68,C
2007,11,14,75,C
2007,11,15,74,C
2007,11,16,77,C
2007,11,17,77,C
2007,11,18,70,C
2007,11,19,62,C
2007,11,20,62,C
2007,11,21,62,C
2007,11,22,70,C
2007,11,23,69,C
2007,11,24,67,C
2007,11,25,68,C
2007,11,26,57,C
2007,11,27,34,C
2007,11,28,34,C
2007,11,29,51,C
2007,11,30,65,C
2007,12,1,76,C
2007,12,2,77,C
2007,12,3,61,C
2007,12,4,60,C
2007,12,5,58,C
2007,12,6,71,C
2007,12,7,67,C
2007,12,8,73,C
2007,12,9,75,C
2007,12,10,78,C
2007,12,11,81,C
2007,12,12,81,C
2007,12,13,76,C
2007,12,14,71,C
2007,12,15,81,C
2007,12,16,73,C
2007,12,17,78,C
2007,12,18,79,C
2007,12,19,79,C
2007,12,20,75,C
2007,12,21,79,C
2007,12,22,85,C
2007,12,23,88,C
2007,12,24,83,C
2007,12,25,72,C
2007,12,26,73,C
2007,12,27,77,C
2007,12,28,83,C
2007,12,29,65,C
2007,12,30,44,C
2007,12,31,33,C
2008,1,1,25,C
2008,1,2,45,C
2008,1,3,58,C
2008,1,4,78,C
2008,1,5,73,C
2008,1,6,82,C
2008,1,7,76,C
2008,1,8,80,C
2008,1,9,82,C
2008,1,10,83,C
2008,1,11,87,C
2008,1,12,90,#
2008,1,13,68,C
2008,1,14,61,C
2008,1,15,58,C
2008,1,16,57,C
2008,1,17,70,C
2008,1,18,78,C
2008,1,19,77,C
2008,1,20,83,C
2008,1,21,70,C
2008,1,22,62,C
2008,1,23,55,C
2008,1,24,71,C
2008,1,25,95,C
2008,1,26,91,C
2008,1,27,87,C
2008,1,28,89,C
2008,1,29,93,C
2008,1,30,97,C
2008,1,31,87,C
2008,2,1,84,C
2008,2,2,95,C
2008,2,3,65,C
2008,2,4,75,C
2008,2,5,88,C
2008,2,6,67,C
2008,2,7,70,C
2008,2,8,58,C
2008,2,9,48,C
2008,2,10,51,C
2008,2,11,68,C
2008,2,12,44,C
2008,2,13,43,C
2008,2,14,50,C
2008,2,15,55,C
2008,2,16,68,C
2008,2,17,80,C
2008,2,18,74,C
2008,2,19,73,C
2008,2,20,72,C
2008,2,21,75,C
2008,2,22,87,C
2008,2,23,90,C
2008,2,24,81,C
2008,2,25,82,C
2008,2,26,82,C
2008,2,27,59,C
2008,2,28,61,C
2008,2,29,68,C
2008,3,1,67,#
2008,3,2,***,
2008,3,3,***,
2008,3,4,46,#
2008,3,5,47,C
2008,3,6,63,C
2008,3,7,67,C
2008,3,8,72,C
2008,3,9,80,C
2008,3,10,77,C
2008,3,11,77,C
2008,3,12,76,C
2008,3,13,78,C
2008,3,14,75,C
2008,3,15,62,C
2008,3,16,78,C
2008,3,17,84,C
2008,3,18,86,C
2008,3,19,78,C
2008,3,20,69,C
2008,3,21,79,C
2008,3,22,92,C
2008,3,23,75,C
2008,3,24,68,C
2008,3,25,80,C
2008,3,26,88,C
2008,3,27,80,C
2008,3,28,84,C
2008,3,29,82,C
2008,3,30,89,C
2008,3,31,89,C
2008,4,1,89,C
2008,4,2,92,C
2008,4,3,95,C
2008,4,4,84,C
2008,4,5,82,C
2008,4,6,84,C
2008,4,7,82,C
2008,4,8,80,C
2008,4,9,83,C
2008,4,10,87,C
2008,4,11,82,C
2008,4,12,86,C
2008,4,13,89,C
2008,4,14,81,C
2008,4,15,77,C
2008,4,16,82,C
2008,4,17,79,C
2008,4,18,74,C
2008,4,19,87,C
2008,4,20,82,C
2008,4,21,86,C
2008,4,22,80,C
2008,4,23,73,C
2008,4,24,72,C
2008,4,25,85,C
2008,4,26,80,C
2008,4,27,83,C
2008,4,28,90,C
2008,4,29,81,C
2008,4,30,83,C
2008,5,1,87,C
2008,5,2,92,C
2008,5,3,85,C
2008,5,4,82,C
2008,5,5,85,C
2008,5,6,80,C
2008,5,7,81,C
2008,5,8,83,C
2008,5,9,81,C
2008,5,10,75,C
2008,5,11,84,C
2008,5,12,78,C
2008,5,13,62,C
2008,5,14,68,C
2008,5,15,68,C
2008,5,16,67,C
2008,5,17,66,C
2008,5,18,75,C
2008,5,19,95,C
2008,5,20,95,C
2008,5,21,90,C
2008,5,22,88,C
2008,5,23,87,C
2008,5,24,84,C
2008,5,25,86,C
2008,5,26,90,C
2008,5,27,83,C
2008,5,28,84,C
2008,5,29,86,C
2008,5,30,93,C
2008,5,31,91,C
2008,6,1,85,C
2008,6,2,89,C
2008,6,3,91,C
2008,6,4,91,C
2008,6,5,88,C
2008,6,6,97,C
2008,6,7,98,C
2008,6,8,90,C
2008,6,9,84,C
2008,6,10,80,C
2008,6,11,86,C
2008,6,12,87,C
2008,6,13,92,C
2008,6,14,93,C
2008,6,15,89,C
2008,6,16,91,C
2008,6,17,95,C
2008,6,18,95,C
2008,6,19,88,C
2008,6,20,82,C
2008,6,21,82,C
2008,6,22,77,C
2008,6,23,78,C
2008,6,24,75,C
2008,6,25,90,C
2008,6,26,91,C
2008,6,27,92,C
2008,6,28,96,C
2008,6,29,91,C
2008,6,30,91,C
2008,7,1,85,C
2008,7,2,84,C
2008,7,3,82,C
2008,7,4,80,C
2008,7,5,84,C
2008,7,6,92,C
2008,7,7,94,C
2008,7,8,91,C
2008,7,9,94,C
2008,7,10,94,C
2008,7,11,91,C
2008,7,12,92,C
2008,7,13,93,C
2008,7,14,89,C
2008,7,15,91,C
2008,7,16,90,C
2008,7,17,81,C
2008,7,18,81,C
2008,7,19,78,C
2008,7,20,81,C
2008,7,21,81,C
2008,7,22,77,C
2008,7,23,79,C
2008,7,24,78,C
2008,7,25,76,C
2008,7,26,73,C
2008,7,27,82,C
2008,7,28,74,C
2008,7,29,74,C
2008,7,30,86,C
2008,7,31,87,C
2008,8,1,84,C
2008,8,2,80,C
2008,8,3,77,C
2008,8,4,78,C
2008,8,5,85,C
2008,8,6,89,C
2008,8,7,88,C
2008,8,8,95,C
2008,8,9,85,C
2008,8,10,84,C
2008,8,11,93,C
2008,8,12,88,C
2008,8,13,79,C
2008,8,14,76,C
2008,8,15,77,C
2008,8,16,77,C
2008,8,17,78,C
2008,8,18,77,C
2008,8,19,75,C
2008,8,20,74,C
2008,8,21,77,C
2008,8,22,78,C
2008,8,23,83,C
2008,8,24,81,C
2008,8,25,81,C
2008,8,26,80,C
2008,8,27,76,C
2008,8,28,78,C
2008,8,29,79,C
2008,8,30,81,C
2008,8,31,79,C
2008,9,1,79,C
2008,9,2,90,C
2008,9,3,86,C
2008,9,4,83,C
2008,9,5,89,C
2008,9,6,91,C
2008,9,7,81,C
2008,9,8,76,C
2008,9,9,73,C
2008,9,10,73,C
2008,9,11,80,C
2008,9,12,75,C
2008,9,13,72,C
2008,9,14,64,C
2008,9,15,68,C
2008,9,16,72,C
2008,9,17,83,C
2008,9,18,86,C
2008,9,19,88,C
2008,9,20,81,C
2008,9,21,78,C
2008,9,22,74,C
2008,9,23,72,C
2008,9,24,87,C
2008,9,25,82,#
2008,9,26,78,C
2008,9,27,82,C
2008,9,28,70,C
2008,9,29,61,C
2008,9,30,63,C
2008,10,1,68,C
2008,10,2,74,C
2008,10,3,80,C
2008,10,4,79,C
2008,10,5,90,C
2008,10,6,75,C
2008,10,7,79,C
2008,10,8,79,C
2008,10,9,75,C
2008,10,10,76,C
2008,10,11,78,C
2008,10,12,77,C
2008,10,13,81,C
2008,10,14,75,C
2008,10,15,77,C
2008,10,16,80,C
2008,10,17,82,C
2008,10,18,79,C
2008,10,19,76,C
2008,10,20,72,C
2008,10,21,76,C
2008,10,22,81,C
2008,10,23,81,C
2008,10,24,73,C
2008,10,25,77,C
2008,10,26,81,C
2008,10,27,78,C
2008,10,28,75,C
2008,10,29,76,C
2008,10,30,75,C
2008,10,31,77,C
2008,11,1,79,C
2008,11,2,79,C
2008,11,3,84,C
2008,11,4,81,C
2008,11,5,82,C
2008,11,6,80,C
2008,11,7,85,C
2008,11,8,72,C
2008,11,9,58,C
2008,11,10,49,C
2008,11,11,50,C
2008,11,12,59,C
2008,11,13,65,C
2008,11,14,74,C
2008,11,15,80,C
2008,11,16,74,C
2008,11,17,77,C
2008,11,18,64,C
2008,11,19,52,C
2008,11,20,51,C
2008,11,21,65,C
2008,11,22,66,C
2008,11,23,74,C
2008,11,24,59,C
2008,11,25,56,C
2008,11,26,65,C
2008,11,27,37,C
2008,11,28,21,#
2008,11,29,***,
2008,11,30,***,
2008,12,1,69,C
2008,12,2,70,C
2008,12,3,72,C
2008,12,4,64,C
2008,12,5,38,C
2008,12,6,36,#
2008,12,7,53,C
2008,12,8,47,C
2008,12,9,63,C
2008,12,10,68,C
2008,12,11,66,C
2008,12,12,70,C
2008,12,13,72,C
2008,12,14,48,C
2008,12,15,65,C
2008,12,16,73,C
2008,12,17,73,C
2008,12,18,66,C
2008,12,19,65,C
2008,12,20,70,C
2008,12,21,72,C
2008,12,22,53,C
2008,12,23,50,C
2008,12,24,60,C
2008,12,25,70,C
2008,12,26,71,C
2008,12,27,72,C
2008,12,28,83,C
2008,12,29,77,C
2008,12,30,77,C
2008,12,31,64,C
2009,1,1,44,C
2009,1,2,49,C
2009,1,3,65,C
2009,1,4,70,C
2009,1,5,74,C
2009,1,6,79,C
2009,1,7,68,C
2009,1,8,56,C
2009,1,9,42,C
2009,1,10,30,C
2009,1,11,48,C
2009,1,12,45,C
2009,1,13,29,C
2009,1,14,49,C
2009,1,15,63,C
2009,1,16,75,C
2009,1,17,73,C
2009,1,18,75,C
2009,1,19,70,C
2009,1,20,68,C
2009,1,21,71,C
2009,1,22,73,C
2009,1,23,66,C
2009,1,24,39,C
2009,1,25,48,C
2009,1,26,62,C
2009,1,27,86,C
2009,1,28,81,C
2009,1,29,84,C
2009,1,30,70,C
2009,1,31,68,C
2009,2,1,69,C
2009,2,2,73,C
2009,2,3,75,C
2009,2,4,78,C
2009,2,5,80,C
2009,2,6,79,C
2009,2,7,77,C
2009,2,8,69,C
2009,2,9,76,C
2009,2,10,80,C
2009,2,11,81,C
2009,2,12,83,C
2009,2,13,85,C
2009,2,14,89,C
2009,2,15,88,C
2009,2,16,83,C
2009,2,17,78,C
2009,2,18,71,C
2009,2,19,83,C
2009,2,20,76,C
2009,2,21,75,C
2009,2,22,79,C
2009,2,23,80,C
2009,2,24,80,C
2009,2,25,80,C
2009,2,26,85,C
2009,2,27,80,C
2009,2,28,83,C
2009,3,1,84,C
2009,3,2,77,C
2009,3,3,74,C
2009,3,4,85,C
2009,3,5,90,C
2009,3,6,88,C
2009,3,7,87,C
2009,3,8,93,C
2009,3,9,79,C
2009,3,10,73,C
2009,3,11,80,C
2009,3,12,80,C
2009,3,13,84,C
2009,3,14,55,C
2009,3,15,70,C
2009,3,16,78,C
2009,3,17,78,C
2009,3,18,84,C
2009,3,19,90,C
2009,3,20,88,C
2009,3,21,86,C
2009,3,22,85,C
2009,3,23,87,C
2009,3,24,89,C
2009,3,25,88,C
2009,3,26,79,C
2009,3,27,92,C
2009,3,28,88,C
2009,3,29,85,C
2009,3,30,78,C
2009,3,31,75,C
2009,4,1,67,C
2009,4,2,63,C
2009,4,3,75,C
2009,4,4,77,C
2009,4,5,76,C
2009,4,6,80,C
2009,4,7,76,C
2009,4,8,76,C
2009,4,9,51,C
2009,4,10,56,C
2009,4,11,71,C
2009,4,12,83,C
2009,4,13,87,C
2009,4,14,82,C
2009,4,15,82,C
2009,4,16,86,C
2009,4,17,81,C
2009,4,18,82,C
2009,4,19,91,C
2009,4,20,73,C
2009,4,21,59,C
2009,4,22,73,C
