平均相對濕度(百分比) - 滘西洲
Mean Relative Humidity (%) - Kau Sai Chau
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2008,12,9,52,C
2008,12,10,60,C
2008,12,11,55,C
2008,12,12,73,C
2008,12,13,61,C
2008,12,14,49,C
2008,12,15,66,C
2008,12,16,70,C
2008,12,17,69,C
2008,12,18,61,C
2008,12,19,63,C
2008,12,20,73,C
2008,12,21,63,C
2008,12,22,57,C
2008,12,23,59,C
2008,12,24,54,C
2008,12,25,63,C
2008,12,26,72,C
2008,12,27,74,C
2008,12,28,80,C
2008,12,29,73,C
2008,12,30,81,C
2008,12,31,70,C
2009,1,1,48,C
2009,1,2,51,C
2009,1,3,61,C
2009,1,4,66,C
2009,1,5,75,C
2009,1,6,75,C
2009,1,7,65,C
2009,1,8,58,C
2009,1,9,44,C
2009,1,10,28,C
2009,1,11,46,C
2009,1,12,44,C
2009,1,13,31,C
2009,1,14,45,C
2009,1,15,59,C
2009,1,16,69,C
2009,1,17,69,C
2009,1,18,74,C
2009,1,19,73,C
2009,1,20,75,C
2009,1,21,74,C
2009,1,22,78,C
2009,1,23,69,C
2009,1,24,47,C
2009,1,25,55,C
2009,1,26,61,C
2009,1,27,80,C
2009,1,28,81,C
2009,1,29,75,C
2009,1,30,63,C
2009,1,31,71,C
2009,2,1,73,C
2009,2,2,69,C
2009,2,3,76,C
2009,2,4,81,C
2009,2,5,81,C
2009,2,6,77,C
2009,2,7,75,C
2009,2,8,70,C
2009,2,9,78,C
2009,2,10,83,C
2009,2,11,81,C
2009,2,12,87,C
2009,2,13,84,C
2009,2,14,91,C
2009,2,15,95,C
2009,2,16,92,C
2009,2,17,82,C
2009,2,18,78,C
2009,2,19,88,C
2009,2,20,72,C
2009,2,21,82,C
2009,2,22,89,C
2009,2,23,92,C
2009,2,24,91,C
2009,2,25,84,C
2009,2,26,93,C
2009,2,27,85,C
2009,2,28,89,C
2009,3,1,88,C
2009,3,2,78,C
2009,3,3,78,C
2009,3,4,89,C
2009,3,5,94,C
2009,3,6,88,C
2009,3,7,87,C
2009,3,8,89,C
2009,3,9,74,C
2009,3,10,74,#
2009,3,11,81,C
2009,3,12,83,C
2009,3,13,82,C
2009,3,14,56,C
2009,3,15,69,C
2009,3,16,72,C
2009,3,17,83,C
2009,3,18,87,C
2009,3,19,85,C
2009,3,20,85,C
2009,3,21,93,C
2009,3,22,88,C
2009,3,23,93,C
2009,3,24,91,C
2009,3,25,87,C
2009,3,26,77,C
2009,3,27,92,C
2009,3,28,93,C
2009,3,29,87,C
2009,3,30,80,C
2009,3,31,78,C
2009,4,1,64,C
2009,4,2,68,C
2009,4,3,74,#
2009,4,4,75,C
2009,4,5,79,C
2009,4,6,82,C
2009,4,7,68,C
2009,4,8,73,C
2009,4,9,54,C
2009,4,10,62,C
2009,4,11,78,C
2009,4,12,83,C
2009,4,13,88,C
2009,4,14,83,C
2009,4,15,83,C
2009,4,16,87,C
2009,4,17,82,C
2009,4,18,85,C
2009,4,19,91,C
2009,4,20,71,C
2009,4,21,63,C
2009,4,22,78,C
2009,4,23,86,C
2009,4,24,89,C
2009,4,25,92,C
2009,4,26,91,C
2009,4,27,67,C
2009,4,28,58,C
2009,4,29,66,C
2009,4,30,68,C
2009,5,1,69,C
2009,5,2,67,C
2009,5,3,76,C
2009,5,4,81,C
2009,5,5,71,C
2009,5,6,72,C
2009,5,7,58,C
2009,5,8,70,C
2009,5,9,78,C
2009,5,10,81,C
2009,5,11,82,C
2009,5,12,81,C
2009,5,13,80,C
2009,5,14,81,C
2009,5,15,80,C
2009,5,16,87,C
2009,5,17,81,C
2009,5,18,78,C
2009,5,19,79,C
2009,5,20,83,C
2009,5,21,86,C
2009,5,22,83,#
2009,5,23,91,C
2009,5,24,91,C
2009,5,25,89,C
2009,5,26,90,C
2009,5,27,90,C
2009,5,28,81,C
2009,5,29,84,C
2009,5,30,61,C
2009,5,31,71,C
2009,6,1,75,C
2009,6,2,79,C
2009,6,3,85,C
2009,6,4,78,C
2009,6,5,75,C
2009,6,6,77,C
2009,6,7,78,C
2009,6,8,79,C
2009,6,9,91,C
2009,6,10,87,C
2009,6,11,89,C
2009,6,12,88,C
2009,6,13,85,C
2009,6,14,89,C
2009,6,15,87,C
2009,6,16,87,C
2009,6,17,81,C
2009,6,18,80,C
2009,6,19,84,C
2009,6,20,77,C
2009,6,21,77,C
2009,6,22,86,C
2009,6,23,83,C
2009,6,24,85,C
2009,6,25,84,C
2009,6,26,85,C
2009,6,27,89,C
2009,6,28,89,C
2009,6,29,81,C
2009,6,30,77,C
2009,7,1,73,C
2009,7,2,73,C
2009,7,3,77,C
2009,7,4,87,C
2009,7,5,91,C
2009,7,6,86,C
2009,7,7,80,C
2009,7,8,78,C
2009,7,9,76,C
2009,7,10,76,C
2009,7,11,77,C
2009,7,12,79,C
2009,7,13,79,#
2009,7,14,80,#
2009,7,15,80,#
2009,7,16,77,#
2009,7,17,73,C
2009,7,18,73,C
2009,7,19,86,C
2009,7,20,86,C
2009,7,21,82,C
2009,7,22,80,C
2009,7,23,80,#
2009,7,24,80,C
2009,7,25,79,C
2009,7,26,81,C
2009,7,27,84,C
2009,7,28,84,C
2009,7,29,82,C
2009,7,30,84,C
2009,7,31,80,C
2009,8,1,77,C
2009,8,2,80,C
2009,8,3,81,C
2009,8,4,87,C
2009,8,5,88,C
2009,8,6,87,C
2009,8,7,78,C
2009,8,8,72,C
2009,8,9,75,C
2009,8,10,83,C
2009,8,11,89,C
2009,8,12,89,C
2009,8,13,90,C
2009,8,14,87,C
2009,8,15,83,C
2009,8,16,81,C
2009,8,17,83,C
2009,8,18,81,C
2009,8,19,80,C
2009,8,20,77,C
2009,8,21,75,C
2009,8,22,74,C
2009,8,23,76,C
2009,8,24,75,C
2009,8,25,79,C
2009,8,26,83,C
2009,8,27,81,C
2009,8,28,74,C
2009,8,29,78,C
2009,8,30,77,C
2009,8,31,76,C
2009,9,1,76,C
2009,9,2,72,C
2009,9,3,71,C
2009,9,4,72,C
2009,9,5,70,C
2009,9,6,74,C
2009,9,7,76,C
2009,9,8,76,C
2009,9,9,74,C
2009,9,10,69,C
2009,9,11,78,C
2009,9,12,78,C
2009,9,13,79,C
2009,9,14,85,C
2009,9,15,87,C
2009,9,16,87,C
2009,9,17,83,C
2009,9,18,77,C
2009,9,19,80,C
2009,9,20,83,C
2009,9,21,80,C
2009,9,22,74,C
2009,9,23,71,C
2009,9,24,71,C
2009,9,25,73,C
2009,9,26,77,C
2009,9,27,73,C
2009,9,28,86,C
2009,9,29,90,C
2009,9,30,88,C
2009,10,1,75,C
2009,10,2,72,C
2009,10,3,75,C
2009,10,4,59,C
2009,10,5,49,C
2009,10,6,59,C
2009,10,7,66,C
2009,10,8,72,C
2009,10,9,68,C
2009,10,10,67,C
2009,10,11,77,C
2009,10,12,80,C
2009,10,13,76,C
2009,10,14,84,C
2009,10,15,74,C
2009,10,16,77,C
2009,10,17,73,C
2009,10,18,67,C
2009,10,19,78,C
2009,10,20,82,C
2009,10,21,74,C
2009,10,22,76,C
2009,10,23,70,C
2009,10,24,77,C
2009,10,25,81,C
2009,10,26,74,C
2009,10,27,70,C
2009,10,28,72,C
2009,10,29,73,C
2009,10,30,75,C
2009,10,31,66,C
2009,11,1,70,C
2009,11,2,43,C
2009,11,3,45,C
2009,11,4,54,C
2009,11,5,70,C
2009,11,6,81,C
2009,11,7,81,C
2009,11,8,85,C
2009,11,9,86,C
2009,11,10,80,C
2009,11,11,84,C
2009,11,12,88,C
2009,11,13,75,C
2009,11,14,77,C
2009,11,15,82,C
2009,11,16,90,C
2009,11,17,67,C
2009,11,18,72,C
2009,11,19,64,C
2009,11,20,60,C
2009,11,21,55,C
2009,11,22,52,C
2009,11,23,65,C
2009,11,24,79,C
2009,11,25,82,C
2009,11,26,82,C
2009,11,27,78,C
2009,11,28,75,C
2009,11,29,74,C
2009,11,30,72,C
2009,12,1,72,#
2009,12,2,73,C
2009,12,3,58,C
2009,12,4,68,C
2009,12,5,59,#
2009,12,6,67,C
2009,12,7,84,C
2009,12,8,91,C
2009,12,9,92,C
2009,12,10,83,C
2009,12,11,83,C
2009,12,12,85,C
2009,12,13,83,C
2009,12,14,86,C
2009,12,15,85,C
2009,12,16,79,C
2009,12,17,74,C
2009,12,18,74,C
2009,12,19,63,C
2009,12,20,45,C
2009,12,21,53,C
2009,12,22,71,C
2009,12,23,74,C
2009,12,24,83,C
2009,12,25,78,C
2009,12,26,78,C
2009,12,27,83,C
2009,12,28,82,C
2009,12,29,91,C
2009,12,30,92,C
2009,12,31,84,C
2010,1,1,69,C
2010,1,2,86,C
2010,1,3,84,C
2010,1,4,79,C
2010,1,5,82,C
2010,1,6,90,C
2010,1,7,87,C
2010,1,8,78,C
2010,1,9,77,C
2010,1,10,77,C
2010,1,11,87,C
2010,1,12,60,C
2010,1,13,52,C
2010,1,14,63,C
2010,1,15,66,C
2010,1,16,68,C
2010,1,17,78,C
2010,1,18,76,C
2010,1,19,79,C
2010,1,20,80,C
2010,1,21,83,C
2010,1,22,87,C
2010,1,23,88,C
2010,1,24,83,C
2010,1,25,76,C
2010,1,26,80,C
2010,1,27,82,C
2010,1,28,91,C
2010,1,29,89,C
2010,1,30,82,C
2010,1,31,83,C
2010,2,1,85,C
2010,2,2,91,C
2010,2,3,88,C
2010,2,4,90,C
2010,2,5,87,C
2010,2,6,89,C
2010,2,7,94,C
2010,2,8,94,C
2010,2,9,95,C
2010,2,10,92,C
2010,2,11,86,C
2010,2,12,80,C
2010,2,13,91,C
2010,2,14,95,C
2010,2,15,92,C
2010,2,16,85,C
2010,2,17,90,#
2010,2,18,80,#
2010,2,19,87,C
2010,2,20,75,C
2010,2,21,77,C
2010,2,22,85,C
2010,2,23,82,C
2010,2,24,90,C
2010,2,25,90,C
2010,2,26,89,C
2010,2,27,90,C
2010,2,28,94,C
2010,3,1,96,C
2010,3,2,94,C
2010,3,3,93,C
2010,3,4,92,C
2010,3,5,90,C
2010,3,6,92,C
2010,3,7,93,C
2010,3,8,95,C
2010,3,9,67,C
2010,3,10,47,C
2010,3,11,64,C
2010,3,12,86,#
2010,3,13,92,C
2010,3,14,94,C
2010,3,15,93,C
2010,3,16,83,C
2010,3,17,76,C
2010,3,18,80,C
2010,3,19,79,C
2010,3,20,84,C
2010,3,21,80,C
2010,3,22,73,C
2010,3,23,90,C
2010,3,24,90,#
2010,3,25,66,C
2010,3,26,50,C
2010,3,27,70,C
2010,3,28,68,#
2010,3,29,58,#
2010,3,30,80,C
2010,3,31,82,#
2010,4,1,90,C
2010,4,2,92,C
2010,4,3,87,C
2010,4,4,90,#
2010,4,5,94,#
2010,4,6,93,C
2010,4,7,89,C
2010,4,8,85,C
2010,4,9,86,C
2010,4,10,94,C
2010,4,11,95,#
2010,4,12,90,#
2010,4,13,93,C
2010,4,14,88,C
2010,4,15,91,C
2010,4,16,80,C
2010,4,17,78,C
2010,4,18,89,C
2010,4,19,88,C
2010,4,20,96,C
2010,4,21,90,C
2010,4,22,89,C
2010,4,23,67,C
2010,4,24,65,C
2010,4,25,71,C
2010,4,26,76,C
2010,4,27,74,C
2010,4,28,83,C
2010,4,29,88,C
2010,4,30,80,C
2010,5,1,81,C
2010,5,2,83,C
2010,5,3,83,C
2010,5,4,87,C
2010,5,5,90,C
2010,5,6,92,C
2010,5,7,90,C
2010,5,8,93,C
2010,5,9,84,C
2010,5,10,90,C
2010,5,11,86,C
2010,5,12,85,C
2010,5,13,87,C
2010,5,14,94,C
2010,5,15,92,C
2010,5,16,91,C
2010,5,17,88,C
2010,5,18,87,C
2010,5,19,90,C
2010,5,20,86,C
2010,5,21,89,C
2010,5,22,85,C
2010,5,23,80,C
2010,5,24,69,C
2010,5,25,77,C
2010,5,26,76,C
2010,5,27,85,C
2010,5,28,85,C
2010,5,29,88,C
2010,5,30,93,C
2010,5,31,86,C
2010,6,1,79,C
2010,6,2,94,C
2010,6,3,86,C
2010,6,4,84,C
2010,6,5,80,C
2010,6,6,79,C
2010,6,7,80,C
2010,6,8,84,C
2010,6,9,90,#
2010,6,10,94,C
2010,6,11,88,C
2010,6,12,86,C
2010,6,13,86,C
2010,6,14,82,C
2010,6,15,84,C
2010,6,16,85,#
2010,6,17,81,C
2010,6,18,79,C
2010,6,19,77,C
2010,6,20,79,C
2010,6,21,79,C
2010,6,22,79,C
2010,6,23,87,C
2010,6,24,84,C
2010,6,25,80,C
2010,6,26,92,#
2010,6,27,94,C
2010,6,28,94,C
2010,6,29,88,C
2010,6,30,83,C
2010,7,1,79,C
2010,7,2,74,C
2010,7,3,74,C
2010,7,4,75,C
2010,7,5,75,C
2010,7,6,76,C
2010,7,7,76,C
2010,7,8,77,C
2010,7,9,77,C
2010,7,10,77,C
2010,7,11,79,C
2010,7,12,77,C
2010,7,13,82,C
2010,7,14,80,C
2010,7,15,86,C
2010,7,16,83,C
2010,7,17,87,C
2010,7,18,84,C
2010,7,19,79,C
2010,7,20,83,C
2010,7,21,90,C
2010,7,22,89,C
2010,7,23,87,C
2010,7,24,85,C
2010,7,25,83,C
2010,7,26,82,C
2010,7,27,85,C
2010,7,28,93,C
2010,7,29,85,C
2010,7,30,81,C
2010,7,31,80,C
2010,8,1,78,C
2010,8,2,80,C
2010,8,3,75,C
2010,8,4,77,C
2010,8,5,79,C
2010,8,6,81,C
2010,8,7,82,C
2010,8,8,79,C
2010,8,9,81,C
2010,8,10,80,C
2010,8,11,83,C
2010,8,12,79,C
2010,8,13,80,C
2010,8,14,77,C
2010,8,15,82,C
2010,8,16,86,C
2010,8,17,83,C
2010,8,18,84,C
2010,8,19,84,C
2010,8,20,82,C
2010,8,21,77,C
2010,8,22,79,C
2010,8,23,82,C
2010,8,24,90,C
2010,8,25,84,C
2010,8,26,82,C
2010,8,27,80,C
2010,8,28,81,C
2010,8,29,79,C
2010,8,30,77,C
2010,8,31,73,C
2010,9,1,65,C
2010,9,2,72,C
2010,9,3,89,C
2010,9,4,86,C
2010,9,5,80,C
2010,9,6,79,C
2010,9,7,79,C
2010,9,8,79,C
2010,9,9,81,C
2010,9,10,79,C
2010,9,11,91,C
2010,9,12,90,C
2010,9,13,86,C
2010,9,14,85,C
2010,9,15,83,C
2010,9,16,81,C
2010,9,17,78,C
2010,9,18,79,C
2010,9,19,76,C
2010,9,20,79,C
2010,9,21,92,C
2010,9,22,89,C
2010,9,23,86,C
2010,9,24,83,C
2010,9,25,82,C
2010,9,26,83,C
2010,9,27,84,C
2010,9,28,81,C
2010,9,29,80,C
2010,9,30,78,C
2010,10,1,76,C
2010,10,2,75,C
2010,10,3,70,C
2010,10,4,66,C
2010,10,5,76,C
2010,10,6,81,C
2010,10,7,77,C
2010,10,8,76,C
2010,10,9,77,C
2010,10,10,86,C
2010,10,11,90,C
2010,10,12,83,C
2010,10,13,85,C
2010,10,14,84,C
2010,10,15,85,C
2010,10,16,81,C
2010,10,17,76,C
2010,10,18,75,C
2010,10,19,62,C
2010,10,20,60,C
2010,10,21,66,C
2010,10,22,70,C
2010,10,23,64,C
2010,10,24,72,C
2010,10,25,65,C
2010,10,26,73,C
2010,10,27,59,C
2010,10,28,51,C
2010,10,29,47,C
2010,10,30,47,C
2010,10,31,57,C
2010,11,1,69,C
2010,11,2,66,C
2010,11,3,67,C
2010,11,4,74,C
2010,11,5,94,C
2010,11,6,94,C
2010,11,7,79,C
2010,11,8,69,C
2010,11,9,65,C
2010,11,10,75,C
2010,11,11,67,C
2010,11,12,73,C
2010,11,13,74,C
2010,11,14,80,C
2010,11,15,78,C
2010,11,16,74,C
2010,11,17,74,C
2010,11,18,78,C
2010,11,19,74,C
2010,11,20,79,C
2010,11,21,81,C
2010,11,22,71,C
2010,11,23,74,C
2010,11,24,76,C
2010,11,25,69,C
2010,11,26,68,C
2010,11,27,73,C
2010,11,28,74,C
2010,11,29,84,C
2010,11,30,81,C
2010,12,1,76,C
2010,12,2,71,C
2010,12,3,61,C
2010,12,4,61,C
2010,12,5,70,C
2010,12,6,67,C
2010,12,7,47,C
2010,12,8,34,C
2010,12,9,52,C
2010,12,10,69,C
2010,12,11,67,C
2010,12,12,82,C
2010,12,13,88,C
2010,12,14,83,C
2010,12,15,87,C
2010,12,16,66,C
2010,12,17,40,C
2010,12,18,63,C
2010,12,19,73,C
2010,12,20,67,C
2010,12,21,76,C
2010,12,22,66,C
2010,12,23,72,C
2010,12,24,77,C
2010,12,25,78,C
2010,12,26,46,C
2010,12,27,57,C
2010,12,28,62,C
2010,12,29,72,C
2010,12,30,54,C
2010,12,31,39,C
2011,1,1,54,C
2011,1,2,63,C
2011,1,3,72,C
2011,1,4,86,C
2011,1,5,76,C
2011,1,6,66,C
2011,1,7,61,C
2011,1,8,62,C
2011,1,9,51,C
2011,1,10,49,C
2011,1,11,60,C
2011,1,12,86,C
2011,1,13,74,C
2011,1,14,70,C
2011,1,15,55,C
2011,1,16,54,C
2011,1,17,61,C
2011,1,18,70,C
2011,1,19,76,C
2011,1,20,66,C
2011,1,21,59,C
2011,1,22,68,C
2011,1,23,61,C
2011,1,24,60,C
2011,1,25,69,C
2011,1,26,72,C
2011,1,27,74,C
2011,1,28,64,C
2011,1,29,50,C
2011,1,30,49,C
2011,1,31,58,C
2011,2,1,70,C
2011,2,2,61,C
2011,2,3,76,C
2011,2,4,79,C
2011,2,5,72,C
2011,2,6,68,C
2011,2,7,69,C
2011,2,8,74,C
2011,2,9,80,C
2011,2,10,78,C
2011,2,11,75,C
2011,2,12,71,C
2011,2,13,81,C
2011,2,14,69,C
2011,2,15,84,C
2011,2,16,90,C
2011,2,17,90,C
2011,2,18,89,C
2011,2,19,91,C
2011,2,20,75,C
2011,2,21,81,C
2011,2,22,59,C
2011,2,23,65,C
2011,2,24,77,C
2011,2,25,78,C
2011,2,26,71,C
2011,2,27,80,C
2011,2,28,73,C
2011,3,1,84,C
2011,3,2,72,C
2011,3,3,74,C
2011,3,4,67,C
2011,3,5,70,C
2011,3,6,77,C
2011,3,7,68,C
2011,3,8,72,C
2011,3,9,66,C
2011,3,10,71,C
2011,3,11,73,C
2011,3,12,77,C
2011,3,13,81,C
2011,3,14,80,C
2011,3,15,78,C
2011,3,16,48,C
2011,3,17,49,C
2011,3,18,77,C
2011,3,19,92,C
2011,3,20,93,C
2011,3,21,91,C
2011,3,22,77,C
2011,3,23,69,C
2011,3,24,65,C
2011,3,25,58,C
2011,3,26,57,C
2011,3,27,71,C
2011,3,28,59,C
2011,3,29,52,C
2011,3,30,48,#
2011,3,31,49,C
2011,4,1,67,C
2011,4,2,73,C
2011,4,3,80,C
2011,4,4,84,C
2011,4,5,73,C
2011,4,6,65,C
2011,4,7,77,C
2011,4,8,76,C
2011,4,9,81,C
2011,4,10,78,C
2011,4,11,75,C
2011,4,12,73,C
2011,4,13,65,C
2011,4,14,80,C
2011,4,15,80,C
2011,4,16,79,C
2011,4,17,85,C
2011,4,18,77,C
2011,4,19,64,C
2011,4,20,72,C
2011,4,21,78,C
2011,4,22,81,C
2011,4,23,84,C
2011,4,24,55,C
2011,4,25,77,C
2011,4,26,72,C
2011,4,27,75,C
2011,4,28,86,C
2011,4,29,91,C
2011,4,30,90,C
2011,5,1,88,C
2011,5,2,87,C
2011,5,3,85,C
2011,5,4,86,C
2011,5,5,89,C
2011,5,6,85,C
2011,5,7,84,C
2011,5,8,79,C
2011,5,9,80,#
2011,5,10,78,C
2011,5,11,74,#
2011,5,12,72,#
2011,5,13,88,C
2011,5,14,89,C
2011,5,15,91,C
2011,5,16,89,C
2011,5,17,85,C
2011,5,18,69,C
2011,5,19,76,C
2011,5,20,81,C
2011,5,21,87,C
2011,5,22,91,C
2011,5,23,81,C
2011,5,24,82,C
2011,5,25,78,C
2011,5,26,67,C
2011,5,27,69,C
2011,5,28,68,C
2011,5,29,78,C
2011,5,30,71,C
2011,5,31,70,C
2011,6,1,72,C
2011,6,2,84,C
2011,6,3,75,#
2011,6,4,83,C
2011,6,5,79,C
2011,6,6,77,C
2011,6,7,76,C
2011,6,8,76,C
2011,6,9,77,C
2011,6,10,75,C
2011,6,11,80,C
2011,6,12,85,C
2011,6,13,81,C
2011,6,14,77,C
2011,6,15,76,C
2011,6,16,90,C
2011,6,17,88,C
2011,6,18,82,C
2011,6,19,80,C
2011,6,20,73,C
2011,6,21,75,C
2011,6,22,84,C
2011,6,23,81,C
2011,6,24,78,C
2011,6,25,74,C
2011,6,26,83,C
2011,6,27,81,C
2011,6,28,88,C
2011,6,29,90,C
2011,6,30,87,C
2011,7,1,85,C
2011,7,2,79,C
2011,7,3,76,C
2011,7,4,75,C
2011,7,5,73,C
2011,7,6,71,C
2011,7,7,71,C
2011,7,8,73,C
2011,7,9,76,C
2011,7,10,79,C
2011,7,11,79,C
2011,7,12,87,C
2011,7,13,87,C
2011,7,14,88,C
2011,7,15,89,C
2011,7,16,85,C
2011,7,17,81,C
2011,7,18,83,C
2011,7,19,88,C
2011,7,20,89,C
2011,7,21,79,C
2011,7,22,83,C
2011,7,23,78,C
2011,7,24,76,C
2011,7,25,79,C
2011,7,26,78,C
2011,7,27,78,C
2011,7,28,71,C
2011,7,29,83,C
2011,7,30,83,C
2011,7,31,81,C
2011,8,1,80,C
2011,8,2,73,C
2011,8,3,68,C
2011,8,4,74,C
2011,8,5,77,C
2011,8,6,76,C
2011,8,7,76,C
2011,8,8,77,C
2011,8,9,84,C
2011,8,10,90,C
2011,8,11,83,C
2011,8,12,80,C
2011,8,13,76,C
2011,8,14,75,C
2011,8,15,78,C
2011,8,16,78,C
2011,8,17,81,C
2011,8,18,81,C
2011,8,19,80,C
2011,8,20,78,C
2011,8,21,79,C
2011,8,22,80,C
2011,8,23,78,C
2011,8,24,76,C
2011,8,25,79,C
2011,8,26,75,C
2011,8,27,73,C
2011,8,28,70,C
2011,8,29,64,C
2011,8,30,63,C
2011,8,31,64,C
2011,9,1,78,C
2011,9,2,82,C
2011,9,3,88,C
2011,9,4,84,C
2011,9,5,80,#
2011,9,6,79,C
2011,9,7,77,C
2011,9,8,78,C
2011,9,9,72,C
2011,9,10,72,C
2011,9,11,76,C
2011,9,12,75,C
2011,9,13,71,C
2011,9,14,71,C
2011,9,15,80,C
2011,9,16,79,C
2011,9,17,77,C
2011,9,18,76,C
2011,9,19,77,C
2011,9,20,72,C
2011,9,21,65,C
2011,9,22,67,C
2011,9,23,70,C
2011,9,24,73,C
2011,9,25,79,C
2011,9,26,76,C
2011,9,27,80,C
2011,9,28,70,C
2011,9,29,84,C
2011,9,30,86,C
2011,10,1,80,C
2011,10,2,81,C
2011,10,3,78,C
2011,10,4,76,C
2011,10,5,80,C
2011,10,6,78,C
2011,10,7,75,C
2011,10,8,73,C
2011,10,9,73,C
2011,10,10,76,C
2011,10,11,88,C
2011,10,12,91,C
2011,10,13,91,C
2011,10,14,83,C
2011,10,15,70,C
2011,10,16,61,C
2011,10,17,69,C
2011,10,18,68,C
2011,10,19,65,C
2011,10,20,70,C
2011,10,21,75,C
2011,10,22,78,C
2011,10,23,78,C
2011,10,24,82,C
2011,10,25,84,C
2011,10,26,77,C
2011,10,27,75,C
2011,10,28,68,C
2011,10,29,68,C
2011,10,30,73,C
2011,10,31,68,C
2011,11,1,69,C
2011,11,2,72,C
2011,11,3,77,C
2011,11,4,75,C
2011,11,5,81,C
2011,11,6,77,C
2011,11,7,78,C
2011,11,8,93,C
2011,11,9,89,C
2011,11,10,75,C
2011,11,11,70,C
2011,11,12,73,C
2011,11,13,78,C
2011,11,14,77,C
2011,11,15,71,C
2011,11,16,76,C
2011,11,17,84,C
2011,11,18,92,#
2011,11,19,79,C
2011,11,20,71,C
2011,11,21,65,C
2011,11,22,67,C
2011,11,23,59,C
2011,11,24,64,C
2011,11,25,69,C
2011,11,26,68,C
2011,11,27,74,C
2011,11,28,81,C
2011,11,29,77,C
2011,11,30,78,C
2011,12,1,68,C
2011,12,2,60,#
2011,12,3,58,C
2011,12,4,61,C
2011,12,5,74,C
2011,12,6,81,C
2011,12,7,74,C
2011,12,8,61,C
2011,12,9,60,C
2011,12,10,42,C
2011,12,11,38,C
2011,12,12,43,#
