日平均相對濕度(百分比) - 天文台
Daily Mean Relative Humidity (%) at the Hong Kong Observatory
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
1961,6,9,82,C
1961,6,10,81,C
1961,6,11,79,C
1961,6,12,81,C
1961,6,13,81,C
1961,6,14,78,C
1961,6,15,77,C
1961,6,16,76,C
1961,6,17,77,C
1961,6,18,79,C
1961,6,19,81,C
1961,6,20,77,C
1961,6,21,77,C
1961,6,22,75,C
1961,6,23,72,C
1961,6,24,78,C
1961,6,25,78,C
1961,6,26,74,C
1961,6,27,76,C
1961,6,28,77,C
1961,6,29,76,C
1961,6,30,75,C
1961,7,1,85,C
1961,7,2,91,C
1961,7,3,83,C
1961,7,4,82,C
1961,7,5,81,C
1961,7,6,76,C
1961,7,7,78,C
1961,7,8,78,C
1961,7,9,88,C
1961,7,10,84,C
1961,7,11,85,C
1961,7,12,82,C
1961,7,13,83,C
1961,7,14,81,C
1961,7,15,89,C
1961,7,16,86,C
1961,7,17,85,C
1961,7,18,78,C
1961,7,19,93,C
1961,7,20,85,C
1961,7,21,83,C
1961,7,22,79,C
1961,7,23,77,C
1961,7,24,79,C
1961,7,25,81,C
1961,7,26,83,C
1961,7,27,77,C
1961,7,28,80,C
1961,7,29,85,C
1961,7,30,90,C
1961,7,31,90,C
1961,8,1,89,C
1961,8,2,87,C
1961,8,3,88,C
1961,8,4,86,C
1961,8,5,89,C
1961,8,6,87,C
1961,8,7,80,C
1961,8,8,80,C
1961,8,9,84,C
1961,8,10,85,C
1961,8,11,79,C
1961,8,12,84,C
1961,8,13,87,C
1961,8,14,85,C
1961,8,15,82,C
1961,8,16,80,C
1961,8,17,87,C
1961,8,18,83,C
1961,8,19,75,C
1961,8,20,82,C
1961,8,21,87,C
1961,8,22,80,C
1961,8,23,79,C
1961,8,24,81,C
1961,8,25,81,C
1961,8,26,90,C
1961,8,27,87,C
1961,8,28,89,C
1961,8,29,88,C
1961,8,30,84,C
1961,8,31,87,C
1961,9,1,92,C
1961,9,2,90,C
1961,9,3,91,C
1961,9,4,91,C
1961,9,5,91,C
1961,9,6,87,C
1961,9,7,79,C
1961,9,8,80,C
1961,9,9,86,C
1961,9,10,94,C
1961,9,11,87,C
1961,9,12,83,C
1961,9,13,81,C
1961,9,14,80,C
1961,9,15,78,C
1961,9,16,76,C
1961,9,17,71,C
1961,9,18,69,C
1961,9,19,87,C
1961,9,20,86,C
1961,9,21,89,C
1961,9,22,86,C
1961,9,23,77,C
1961,9,24,90,C
1961,9,25,85,C
1961,9,26,81,C
1961,9,27,83,C
1961,9,28,71,C
1961,9,29,82,C
1961,9,30,87,C
1961,10,1,80,C
1961,10,2,82,C
1961,10,3,71,C
1961,10,4,60,C
1961,10,5,66,C
1961,10,6,66,C
1961,10,7,67,C
1961,10,8,67,C
1961,10,9,69,C
1961,10,10,62,C
1961,10,11,56,C
1961,10,12,59,C
1961,10,13,61,C
1961,10,14,63,C
1961,10,15,68,C
1961,10,16,73,C
1961,10,17,76,C
1961,10,18,77,C
1961,10,19,77,C
1961,10,20,78,C
1961,10,21,75,C
1961,10,22,75,C
1961,10,23,76,C
1961,10,24,74,C
1961,10,25,72,C
1961,10,26,54,C
1961,10,27,59,C
1961,10,28,66,C
1961,10,29,69,C
1961,10,30,68,C
1961,10,31,71,C
1961,11,1,64,C
1961,11,2,67,C
1961,11,3,59,C
1961,11,4,53,C
1961,11,5,54,C
1961,11,6,66,C
1961,11,7,75,C
1961,11,8,76,C
1961,11,9,76,C
1961,11,10,75,C
1961,11,11,79,C
1961,11,12,79,C
1961,11,13,76,C
1961,11,14,72,C
1961,11,15,82,C
1961,11,16,88,C
1961,11,17,82,C
1961,11,18,82,C
1961,11,19,82,C
1961,11,20,88,C
1961,11,21,73,C
1961,11,22,67,C
1961,11,23,60,C
1961,11,24,60,C
1961,11,25,60,C
1961,11,26,67,C
1961,11,27,88,C
1961,11,28,92,C
1961,11,29,93,C
1961,11,30,87,C
1961,12,1,72,C
1961,12,2,74,C
1961,12,3,74,C
1961,12,4,71,C
1961,12,5,59,C
1961,12,6,33,C
1961,12,7,35,C
1961,12,8,49,C
1961,12,9,62,C
1961,12,10,63,C
1961,12,11,72,C
1961,12,12,78,C
1961,12,13,74,C
1961,12,14,69,C
1961,12,15,72,C
1961,12,16,80,C
1961,12,17,92,C
1961,12,18,93,C
1961,12,19,90,C
1961,12,20,80,C
1961,12,21,71,C
1961,12,22,71,C
1961,12,23,74,C
1961,12,24,80,C
1961,12,25,86,C
1961,12,26,82,C
1961,12,27,76,C
1961,12,28,60,C
1961,12,29,59,C
1961,12,30,74,C
1961,12,31,65,C
1962,1,1,43,C
1962,1,2,41,C
1962,1,3,51,C
1962,1,4,56,C
1962,1,5,62,C
1962,1,6,69,C
1962,1,7,69,C
1962,1,8,66,C
1962,1,9,59,C
1962,1,10,62,C
1962,1,11,72,C
1962,1,12,72,C
1962,1,13,67,C
1962,1,14,80,C
1962,1,15,80,C
1962,1,16,64,C
1962,1,17,68,C
1962,1,18,73,C
1962,1,19,68,C
1962,1,20,37,C
1962,1,21,41,C
1962,1,22,40,C
1962,1,23,37,C
1962,1,24,43,C
1962,1,25,38,C
1962,1,26,27,C
1962,1,27,30,C
1962,1,28,60,C
1962,1,29,66,C
1962,1,30,38,C
1962,1,31,47,C
1962,2,1,57,C
1962,2,2,68,C
1962,2,3,70,C
1962,2,4,70,C
1962,2,5,55,C
1962,2,6,56,C
1962,2,7,68,C
1962,2,8,72,C
1962,2,9,78,C
1962,2,10,93,C
1962,2,11,93,C
1962,2,12,91,C
1962,2,13,78,C
1962,2,14,71,C
1962,2,15,48,C
1962,2,16,49,C
1962,2,17,61,C
1962,2,18,58,C
1962,2,19,48,C
1962,2,20,48,C
1962,2,21,65,C
1962,2,22,76,C
1962,2,23,73,C
1962,2,24,79,C
1962,2,25,93,C
1962,2,26,88,C
1962,2,27,83,C
1962,2,28,87,C
1962,3,1,78,C
1962,3,2,57,C
1962,3,3,68,C
1962,3,4,71,C
1962,3,5,77,C
1962,3,6,86,C
1962,3,7,82,C
1962,3,8,85,C
1962,3,9,85,C
1962,3,10,90,C
1962,3,11,91,C
1962,3,12,83,C
1962,3,13,77,C
1962,3,14,76,C
1962,3,15,72,C
1962,3,16,82,C
1962,3,17,84,C
1962,3,18,83,C
1962,3,19,90,C
1962,3,20,86,C
1962,3,21,95,C
1962,3,22,88,C
1962,3,23,77,C
1962,3,24,50,C
1962,3,25,50,C
1962,3,26,49,C
1962,3,27,65,C
1962,3,28,72,C
1962,3,29,75,C
1962,3,30,71,C
1962,3,31,75,C
1962,4,1,91,C
1962,4,2,92,C
1962,4,3,66,C
1962,4,4,81,C
1962,4,5,94,C
1962,4,6,98,C
1962,4,7,95,C
1962,4,8,88,C
1962,4,9,88,C
1962,4,10,84,C
1962,4,11,79,C
1962,4,12,85,C
1962,4,13,88,C
1962,4,14,81,C
1962,4,15,84,C
1962,4,16,91,C
1962,4,17,95,C
1962,4,18,77,C
1962,4,19,67,C
1962,4,20,75,C
1962,4,21,83,C
1962,4,22,79,C
1962,4,23,83,C
1962,4,24,81,C
1962,4,25,72,C
1962,4,26,76,C
1962,4,27,68,C
1962,4,28,76,C
1962,4,29,81,C
1962,4,30,83,C
1962,5,1,84,C
1962,5,2,92,C
1962,5,3,85,C
1962,5,4,80,C
1962,5,5,82,C
1962,5,6,86,C
1962,5,7,83,C
1962,5,8,80,C
1962,5,9,80,C
1962,5,10,90,C
1962,5,11,85,C
1962,5,12,82,C
1962,5,13,82,C
1962,5,14,74,C
1962,5,15,77,C
1962,5,16,79,C
1962,5,17,72,C
1962,5,18,76,C
1962,5,19,81,C
1962,5,20,83,C
1962,5,21,69,C
1962,5,22,74,C
1962,5,23,79,C
1962,5,24,87,C
1962,5,25,89,C
1962,5,26,89,C
1962,5,27,81,C
1962,5,28,80,C
1962,5,29,83,C
1962,5,30,92,C
1962,5,31,88,C
1962,6,1,91,C
1962,6,2,88,C
1962,6,3,80,C
1962,6,4,78,C
1962,6,5,78,C
1962,6,6,87,C
1962,6,7,93,C
1962,6,8,90,C
1962,6,9,91,C
1962,6,10,92,C
1962,6,11,91,C
1962,6,12,89,C
1962,6,13,91,C
1962,6,14,91,C
1962,6,15,87,C
1962,6,16,91,C
1962,6,17,88,C
1962,6,18,86,C
1962,6,19,88,C
1962,6,20,82,C
1962,6,21,83,C
1962,6,22,81,C
1962,6,23,79,C
1962,6,24,79,C
1962,6,25,79,C
1962,6,26,80,C
1962,6,27,78,C
1962,6,28,81,C
1962,6,29,83,C
1962,6,30,84,C
1962,7,1,81,C
1962,7,2,82,C
1962,7,3,81,C
1962,7,4,82,C
1962,7,5,77,C
1962,7,6,77,C
1962,7,7,78,C
1962,7,8,77,C
1962,7,9,76,C
1962,7,10,76,C
1962,7,11,83,C
1962,7,12,82,C
1962,7,13,83,C
1962,7,14,81,C
1962,7,15,79,C
1962,7,16,77,C
1962,7,17,82,C
1962,7,18,76,C
1962,7,19,75,C
1962,7,20,77,C
1962,7,21,85,C
1962,7,22,81,C
1962,7,23,83,C
1962,7,24,82,C
1962,7,25,86,C
1962,7,26,89,C
1962,7,27,85,C
1962,7,28,80,C
1962,7,29,80,C
1962,7,30,82,C
1962,7,31,82,C
1962,8,1,79,C
1962,8,2,77,C
1962,8,3,83,C
1962,8,4,82,C
1962,8,5,79,C
1962,8,6,79,C
1962,8,7,83,C
1962,8,8,89,C
1962,8,9,83,C
1962,8,10,83,C
1962,8,11,80,C
1962,8,12,79,C
1962,8,13,80,C
1962,8,14,73,C
1962,8,15,76,C
1962,8,16,75,C
1962,8,17,79,C
1962,8,18,75,C
1962,8,19,78,C
1962,8,20,76,C
1962,8,21,77,C
1962,8,22,73,C
1962,8,23,77,C
1962,8,24,75,C
1962,8,25,73,C
1962,8,26,75,C
1962,8,27,76,C
1962,8,28,77,C
1962,8,29,76,C
1962,8,30,74,C
1962,8,31,62,C
1962,9,1,92,C
1962,9,2,93,C
1962,9,3,94,C
1962,9,4,84,C
1962,9,5,66,C
1962,9,6,65,C
1962,9,7,62,C
1962,9,8,70,C
1962,9,9,91,C
1962,9,10,92,C
1962,9,11,84,C
1962,9,12,81,C
1962,9,13,81,C
1962,9,14,81,C
1962,9,15,83,C
1962,9,16,90,C
1962,9,17,88,C
1962,9,18,85,C
1962,9,19,79,C
1962,9,20,80,C
1962,9,21,88,C
1962,9,22,89,C
1962,9,23,90,C
1962,9,24,85,C
1962,9,25,84,C
1962,9,26,83,C
1962,9,27,83,C
1962,9,28,83,C
1962,9,29,79,C
1962,9,30,82,C
1962,10,1,86,C
1962,10,2,84,C
1962,10,3,72,C
1962,10,4,98,C
1962,10,5,94,C
1962,10,6,94,C
1962,10,7,88,C
1962,10,8,86,C
1962,10,9,89,C
1962,10,10,90,C
1962,10,11,85,C
1962,10,12,86,C
1962,10,13,89,C
1962,10,14,87,C
1962,10,15,83,C
1962,10,16,78,C
1962,10,17,80,C
1962,10,18,81,C
1962,10,19,82,C
1962,10,20,76,C
1962,10,21,74,C
1962,10,22,76,C
1962,10,23,75,C
1962,10,24,76,C
1962,10,25,77,C
1962,10,26,77,C
1962,10,27,70,C
1962,10,28,61,C
1962,10,29,70,C
1962,10,30,72,C
1962,10,31,77,C
1962,11,1,94,C
1962,11,2,91,C
1962,11,3,77,C
1962,11,4,48,C
1962,11,5,50,C
1962,11,6,65,C
1962,11,7,68,C
1962,11,8,61,C
1962,11,9,68,C
1962,11,10,72,C
1962,11,11,83,C
1962,11,12,86,C
1962,11,13,87,C
1962,11,14,79,C
1962,11,15,80,C
1962,11,16,76,C
1962,11,17,74,C
1962,11,18,66,C
1962,11,19,75,C
1962,11,20,82,C
1962,11,21,77,C
1962,11,22,67,C
1962,11,23,66,C
1962,11,24,71,C
1962,11,25,83,C
1962,11,26,79,C
1962,11,27,74,C
1962,11,28,67,C
1962,11,29,57,C
1962,11,30,54,C
1962,12,1,37,C
1962,12,2,31,C
1962,12,3,43,C
1962,12,4,37,C
1962,12,5,36,C
1962,12,6,56,C
1962,12,7,65,C
1962,12,8,73,C
1962,12,9,79,C
1962,12,10,75,C
1962,12,11,77,C
1962,12,12,78,C
1962,12,13,78,C
1962,12,14,81,C
1962,12,15,83,C
1962,12,16,82,C
1962,12,17,62,C
1962,12,18,67,C
1962,12,19,70,C
1962,12,20,60,C
1962,12,21,68,C
1962,12,22,60,C
1962,12,23,44,C
1962,12,24,41,C
1962,12,25,57,C
1962,12,26,76,C
1962,12,27,77,C
1962,12,28,82,C
1962,12,29,75,C
1962,12,30,54,C
1962,12,31,63,C
1963,1,1,75,C
1963,1,2,66,C
1963,1,3,60,C
1963,1,4,80,C
1963,1,5,34,C
1963,1,6,25,C
1963,1,7,26,C
1963,1,8,36,C
1963,1,9,33,C
1963,1,10,43,C
1963,1,11,24,C
1963,1,12,33,C
1963,1,13,39,C
1963,1,14,23,C
1963,1,15,31,C
1963,1,16,43,C
1963,1,17,52,C
1963,1,18,55,C
1963,1,19,58,C
1963,1,20,60,C
1963,1,21,72,C
1963,1,22,62,C
1963,1,23,51,C
1963,1,24,41,C
1963,1,25,29,C
1963,1,26,29,C
1963,1,27,34,C
1963,1,28,50,C
1963,1,29,56,C
1963,1,30,35,C
1963,1,31,37,C
1963,2,1,52,C
1963,2,2,74,C
1963,2,3,68,C
1963,2,4,72,C
1963,2,5,73,C
1963,2,6,75,C
1963,2,7,80,C
1963,2,8,68,C
1963,2,9,74,C
1963,2,10,83,C
1963,2,11,81,C
1963,2,12,81,C
1963,2,13,66,C
1963,2,14,67,C
1963,2,15,74,C
1963,2,16,77,C
1963,2,17,76,C
1963,2,18,77,C
1963,2,19,67,C
1963,2,20,79,C
1963,2,21,70,C
1963,2,22,59,C
1963,2,23,66,C
1963,2,24,65,C
1963,2,25,60,C
1963,2,26,34,C
1963,2,27,33,C
1963,2,28,46,C
1963,3,1,59,C
1963,3,2,67,C
1963,3,3,67,C
1963,3,4,77,C
1963,3,5,86,C
1963,3,6,87,C
1963,3,7,81,C
1963,3,8,82,C
1963,3,9,84,C
1963,3,10,87,C
1963,3,11,90,C
1963,3,12,82,C
1963,3,13,77,C
1963,3,14,77,C
1963,3,15,85,C
1963,3,16,78,C
1963,3,17,67,C
1963,3,18,77,C
1963,3,19,82,C
1963,3,20,83,C
1963,3,21,90,C
1963,3,22,83,C
1963,3,23,83,C
1963,3,24,78,C
1963,3,25,80,C
1963,3,26,87,C
1963,3,27,93,C
1963,3,28,50,C
1963,3,29,41,C
1963,3,30,71,C
1963,3,31,82,C
1963,4,1,80,C
1963,4,2,84,C
1963,4,3,82,C
1963,4,4,83,C
1963,4,5,87,C
1963,4,6,84,C
1963,4,7,78,C
1963,4,8,49,C
1963,4,9,44,C
1963,4,10,61,C
1963,4,11,70,C
1963,4,12,87,C
1963,4,13,82,C
1963,4,14,89,C
1963,4,15,90,C
1963,4,16,88,C
1963,4,17,92,C
1963,4,18,82,C
1963,4,19,83,C
1963,4,20,81,C
1963,4,21,80,C
1963,4,22,88,C
1963,4,23,83,C
1963,4,24,80,C
1963,4,25,82,C
1963,4,26,81,C
1963,4,27,86,C
1963,4,28,88,C
1963,4,29,78,C
1963,4,30,80,C
1963,5,1,79,C
1963,5,2,82,C
1963,5,3,85,C
1963,5,4,81,C
1963,5,5,74,C
1963,5,6,76,C
1963,5,7,75,C
1963,5,8,74,C
1963,5,9,74,C
1963,5,10,73,C
1963,5,11,72,C
1963,5,12,76,C
1963,5,13,73,C
1963,5,14,73,C
1963,5,15,80,C
1963,5,16,71,C
1963,5,17,72,C
1963,5,18,73,C
1963,5,19,72,C
1963,5,20,69,C
1963,5,21,68,C
1963,5,22,68,C
1963,5,23,73,C
1963,5,24,72,C
1963,5,25,72,C
1963,5,26,75,C
1963,5,27,81,C
1963,5,28,78,C
1963,5,29,78,C
1963,5,30,72,C
1963,5,31,72,C
1963,6,1,72,C
1963,6,2,76,C
1963,6,3,83,C
1963,6,4,86,C
1963,6,5,78,C
1963,6,6,73,C
1963,6,7,76,C
1963,6,8,75,C
1963,6,9,80,C
1963,6,10,82,C
1963,6,11,78,C
1963,6,12,76,C
1963,6,13,79,C
1963,6,14,82,C
1963,6,15,88,C
1963,6,16,81,C
1963,6,17,76,C
1963,6,18,80,C
1963,6,19,76,C
1963,6,20,81,C
1963,6,21,82,C
1963,6,22,78,C
1963,6,23,78,C
1963,6,24,77,C
1963,6,25,82,C
1963,6,26,89,C
1963,6,27,84,C
1963,6,28,79,C
1963,6,29,73,C
1963,6,30,64,C
1963,7,1,76,C
1963,7,2,88,C
1963,7,3,86,C
1963,7,4,85,C
1963,7,5,81,C
1963,7,6,80,C
1963,7,7,77,C
1963,7,8,81,C
1963,7,9,80,C
1963,7,10,85,C
1963,7,11,82,C
1963,7,12,81,C
1963,7,13,81,C
1963,7,14,83,C
1963,7,15,77,C
1963,7,16,78,C
1963,7,17,78,C
1963,7,18,83,C
1963,7,19,89,C
1963,7,20,91,C
1963,7,21,82,C
1963,7,22,87,C
1963,7,23,85,C
1963,7,24,86,C
1963,7,25,82,C
1963,7,26,79,C
1963,7,27,76,C
1963,7,28,82,C
1963,7,29,80,C
1963,7,30,74,C
1963,7,31,80,C
1963,8,1,82,C
1963,8,2,83,C
1963,8,3,76,C
1963,8,4,75,C
1963,8,5,75,C
1963,8,6,76,C
1963,8,7,75,C
1963,8,8,80,C
1963,8,9,90,C
1963,8,10,90,C
1963,8,11,83,C
1963,8,12,86,C
1963,8,13,84,C
1963,8,14,80,C
1963,8,15,80,C
1963,8,16,82,C
1963,8,17,82,C
1963,8,18,81,C
1963,8,19,80,C
1963,8,20,78,C
1963,8,21,78,C
1963,8,22,79,C
1963,8,23,81,C
1963,8,24,79,C
1963,8,25,77,C
1963,8,26,79,C
1963,8,27,74,C
1963,8,28,72,C
1963,8,29,84,C
1963,8,30,79,C
1963,8,31,78,C
1963,9,1,75,C
1963,9,2,78,C
1963,9,3,76,C
1963,9,4,74,C
1963,9,5,78,C
1963,9,6,76,C
1963,9,7,85,C
1963,9,8,87,C
1963,9,9,80,C
1963,9,10,80,C
1963,9,11,77,C
1963,9,12,72,C
1963,9,13,72,C
1963,9,14,84,C
1963,9,15,92,C
1963,9,16,90,C
1963,9,17,84,C
1963,9,18,84,C
1963,9,19,83,C
1963,9,20,82,C
1963,9,21,82,C
1963,9,22,78,C
1963,9,23,79,C
1963,9,24,77,C
1963,9,25,71,C
1963,9,26,76,C
1963,9,27,74,C
1963,9,28,77,C
1963,9,29,77,C
1963,9,30,76,C
1963,10,1,78,C
1963,10,2,79,C
1963,10,3,77,C
1963,10,4,76,C
1963,10,5,71,C
1963,10,6,69,C
1963,10,7,67,C
1963,10,8,64,C
1963,10,9,71,C
1963,10,10,78,C
1963,10,11,71,C
1963,10,12,68,C
1963,10,13,66,C
1963,10,14,74,C
1963,10,15,72,C
1963,10,16,69,C
1963,10,17,58,C
1963,10,18,41,C
1963,10,19,49,C
1963,10,20,53,C
1963,10,21,56,C
1963,10,22,56,C
1963,10,23,63,C
1963,10,24,67,C
1963,10,25,68,C
1963,10,26,67,C
1963,10,27,67,C
1963,10,28,80,C
1963,10,29,83,C
1963,10,30,75,C
1963,10,31,69,C
1963,11,1,73,C
1963,11,2,68,C
1963,11,3,77,C
1963,11,4,76,C
1963,11,5,76,C
1963,11,6,77,C
1963,11,7,79,C
1963,11,8,78,C
1963,11,9,76,C
1963,11,10,73,C
1963,11,11,76,C
1963,11,12,81,C
1963,11,13,84,C
1963,11,14,88,C
1963,11,15,81,C
1963,11,16,75,C
1963,11,17,82,C
1963,11,18,88,C
1963,11,19,83,C
1963,11,20,73,C
1963,11,21,77,C
1963,11,22,78,C
1963,11,23,70,C
1963,11,24,74,C
1963,11,25,63,C
1963,11,26,59,C
1963,11,27,54,C
1963,11,28,62,C
1963,11,29,69,C
1963,11,30,70,C
1963,12,1,72,C
1963,12,2,69,C
1963,12,3,57,C
1963,12,4,55,C
1963,12,5,60,C
1963,12,6,73,C
1963,12,7,71,C
1963,12,8,62,C
1963,12,9,78,C
1963,12,10,70,C
1963,12,11,66,C
1963,12,12,60,C
1963,12,13,55,C
1963,12,14,66,C
1963,12,15,75,C
1963,12,16,82,C
1963,12,17,72,C
1963,12,18,55,C
1963,12,19,56,C
1963,12,20,54,C
1963,12,21,50,C
1963,12,22,64,C
1963,12,23,70,C
1963,12,24,89,C
1963,12,25,87,C
1963,12,26,70,C
1963,12,27,69,C
1963,12,28,67,C
1963,12,29,73,C
1963,12,30,82,C
1963,12,31,91,C
1964,1,1,93,C
1964,1,2,90,C
1964,1,3,86,C
1964,1,4,84,C
1964,1,5,83,C
1964,1,6,85,C
1964,1,7,81,C
1964,1,8,83,C
1964,1,9,84,C
1964,1,10,84,C
1964,1,11,86,C
1964,1,12,92,C
1964,1,13,90,C
1964,1,14,91,C
1964,1,15,93,C
1964,1,16,94,C
1964,1,17,76,C
1964,1,18,54,C
1964,1,19,52,C
1964,1,20,69,C
1964,1,21,90,C
1964,1,22,90,C
1964,1,23,83,C
1964,1,24,68,C
1964,1,25,81,C
1964,1,26,90,C
1964,1,27,91,C
1964,1,28,75,C
1964,1,29,73,C
1964,1,30,70,C
1964,1,31,76,C
1964,2,1,76,C
1964,2,2,78,C
1964,2,3,77,C
1964,2,4,82,C
1964,2,5,85,C
1964,2,6,82,C
1964,2,7,81,C
1964,2,8,94,C
1964,2,9,94,C
1964,2,10,91,C
1964,2,11,85,C
1964,2,12,78,C
1964,2,13,82,C
1964,2,14,80,C
1964,2,15,81,C
1964,2,16,89,C
1964,2,17,91,C
1964,2,18,84,C
1964,2,19,93,C
1964,2,20,85,C
1964,2,21,88,C
1964,2,22,89,C
1964,2,23,84,C
1964,2,24,72,C
1964,2,25,61,C
1964,2,26,61,C
1964,2,27,66,C
1964,2,28,74,C
1964,2,29,77,C
1964,3,1,76,C
1964,3,2,80,C
1964,3,3,83,C
1964,3,4,88,C
1964,3,5,94,C
1964,3,6,98,C
1964,3,7,89,C
1964,3,8,83,C
1964,3,9,82,C
1964,3,10,82,C
1964,3,11,69,C
1964,3,12,79,C
1964,3,13,80,C
1964,3,14,90,C
1964,3,15,81,C
1964,3,16,81,C
1964,3,17,74,C
1964,3,18,86,C
1964,3,19,90,C
1964,3,20,80,C
1964,3,21,78,C
1964,3,22,78,C
1964,3,23,84,C
1964,3,24,78,C
1964,3,25,54,C
1964,3,26,57,C
1964,3,27,64,C
1964,3,28,59,C
1964,3,29,75,C
1964,3,30,79,C
1964,3,31,89,C
1964,4,1,94,C
1964,4,2,90,C
1964,4,3,92,C
1964,4,4,91,C
1964,4,5,93,C
1964,4,6,86,C
1964,4,7,86,C
1964,4,8,86,C
1964,4,9,85,C
1964,4,10,84,C
1964,4,11,88,C
1964,4,12,87,C
1964,4,13,91,C
1964,4,14,86,C
1964,4,15,84,C
1964,4,16,88,C
1964,4,17,87,C
1964,4,18,85,C
1964,4,19,86,C
1964,4,20,84,C
1964,4,21,85,C
1964,4,22,82,C
1964,4,23,80,C
1964,4,24,80,C
1964,4,25,81,C
1964,4,26,79,C
1964,4,27,86,C
1964,4,28,82,C
1964,4,29,79,C
1964,4,30,78,C
1964,5,1,80,C
1964,5,2,78,C
1964,5,3,81,C
1964,5,4,92,C
1964,5,5,80,C
1964,5,6,85,C
1964,5,7,86,C
1964,5,8,86,C
1964,5,9,85,C
1964,5,10,80,C
1964,5,11,89,C
1964,5,12,79,C
1964,5,13,58,C
1964,5,14,74,C
1964,5,15,78,C
1964,5,16,77,C
1964,5,17,81,C
1964,5,18,83,C
1964,5,19,79,C
1964,5,20,78,C
1964,5,21,80,C
1964,5,22,82,C
1964,5,23,80,C
1964,5,24,78,C
1964,5,25,76,C
1964,5,26,73,C
1964,5,27,79,C
1964,5,28,93,C
1964,5,29,85,C
1964,5,30,84,C
1964,5,31,80,C
1964,6,1,80,C
1964,6,2,84,C
1964,6,3,91,C
1964,6,4,79,C
1964,6,5,71,C
1964,6,6,63,C
1964,6,7,88,C
1964,6,8,87,C
1964,6,9,86,C
1964,6,10,83,C
1964,6,11,88,C
