平均相對濕度(百分比) - 大老山
Mean Relative Humidity (%) - Tate's Cairn
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
1998,4,4,***,
1998,4,5,***,
1998,4,6,***,
1998,4,7,***,
1998,4,8,***,
1998,4,9,***,
1998,4,10,***,
1998,4,11,***,
1998,4,12,***,
1998,4,13,***,
1998,4,14,***,
1998,4,15,***,
1998,4,16,***,
1998,4,17,***,
1998,4,18,***,
1998,4,19,***,
1998,4,20,***,
1998,4,21,***,
1998,4,22,***,
1998,4,23,***,
1998,4,24,***,
1998,4,25,***,
1998,4,26,***,
1998,4,27,***,
1998,4,28,***,
1998,4,29,***,
1998,4,30,***,
1998,5,1,***,
1998,5,2,***,
1998,5,3,***,
1998,5,4,***,
1998,5,5,***,
1998,5,6,***,
1998,5,7,***,
1998,5,8,***,
1998,5,9,***,
1998,5,10,***,
1998,5,11,***,
1998,5,12,***,
1998,5,13,***,
1998,5,14,***,
1998,5,15,***,
1998,5,16,***,
1998,5,17,***,
1998,5,18,***,
1998,5,19,***,
1998,5,20,***,
1998,5,21,***,
1998,5,22,***,
1998,5,23,***,
1998,5,24,***,
1998,5,25,87,#
1998,5,26,92,C
1998,5,27,91,C
1998,5,28,87,C
1998,5,29,84,C
1998,5,30,100,C
1998,5,31,100,C
1998,6,1,100,C
1998,6,2,100,C
1998,6,3,100,C
1998,6,4,100,#
1998,6,5,100,C
1998,6,6,99,C
1998,6,7,100,C
1998,6,8,100,C
1998,6,9,100,C
1998,6,10,100,C
1998,6,11,100,#
1998,6,12,100,C
1998,6,13,96,C
1998,6,14,96,C
1998,6,15,96,C
1998,6,16,97,C
1998,6,17,99,C
1998,6,18,100,C
1998,6,19,100,C
1998,6,20,100,C
1998,6,21,97,C
1998,6,22,100,C
1998,6,23,100,C
1998,6,24,100,C
1998,6,25,100,#
1998,6,26,100,C
1998,6,27,100,C
1998,6,28,99,C
1998,6,29,99,C
1998,6,30,93,C
1998,7,1,95,C
1998,7,2,99,C
1998,7,3,100,#
1998,7,4,***,
1998,7,5,***,
1998,7,6,100,#
1998,7,7,99,C
1998,7,8,97,C
1998,7,9,92,#
1998,7,10,86,#
1998,7,11,90,C
1998,7,12,95,C
1998,7,13,96,C
1998,7,14,98,C
1998,7,15,95,C
1998,7,16,97,C
1998,7,17,96,C
1998,7,18,97,#
1998,7,19,96,C
1998,7,20,94,C
1998,7,21,97,C
1998,7,22,95,C
1998,7,23,96,C
1998,7,24,97,C
1998,7,25,96,C
1998,7,26,95,C
1998,7,27,90,C
1998,7,28,92,C
1998,7,29,91,C
1998,7,30,99,#
1998,7,31,***,
1998,8,1,***,
1998,8,2,***,
1998,8,3,82,#
1998,8,4,90,C
1998,8,5,93,C
1998,8,6,98,C
1998,8,7,95,C
1998,8,8,94,C
1998,8,9,94,C
1998,8,10,99,C
1998,8,11,99,C
1998,8,12,97,C
1998,8,13,90,C
1998,8,14,88,C
1998,8,15,88,C
1998,8,16,94,C
1998,8,17,92,C
1998,8,18,95,C
1998,8,19,89,C
1998,8,20,91,C
1998,8,21,96,C
1998,8,22,99,C
1998,8,23,98,C
1998,8,24,93,C
1998,8,25,96,C
1998,8,26,94,C
1998,8,27,99,C
1998,8,28,99,C
1998,8,29,96,C
1998,8,30,98,C
1998,8,31,99,C
1998,9,1,99,C
1998,9,2,99,C
1998,9,3,99,C
1998,9,4,99,C
1998,9,5,99,C
1998,9,6,99,C
1998,9,7,99,C
1998,9,8,98,C
1998,9,9,99,C
1998,9,10,99,C
1998,9,11,97,C
1998,9,12,99,C
1998,9,13,99,C
1998,9,14,99,C
1998,9,15,97,C
1998,9,16,97,C
1998,9,17,98,C
1998,9,18,99,C
1998,9,19,82,C
1998,9,20,64,C
1998,9,21,70,C
1998,9,22,88,C
1998,9,23,98,C
1998,9,24,95,C
1998,9,25,96,C
1998,9,26,91,C
1998,9,27,85,C
1998,9,28,80,C
1998,9,29,77,C
1998,9,30,74,C
1998,10,1,75,C
1998,10,2,79,C
1998,10,3,85,C
1998,10,4,97,C
1998,10,5,99,C
1998,10,6,98,C
1998,10,7,99,C
1998,10,8,95,C
1998,10,9,99,C
1998,10,10,99,C
1998,10,11,99,C
1998,10,12,99,C
1998,10,13,98,C
1998,10,14,88,C
1998,10,15,81,C
1998,10,16,61,C
1998,10,17,46,C
1998,10,18,62,C
1998,10,19,84,C
1998,10,20,85,C
1998,10,21,85,C
1998,10,22,81,C
1998,10,23,68,C
1998,10,24,70,C
1998,10,25,94,C
1998,10,26,97,C
1998,10,27,86,C
1998,10,28,86,C
1998,10,29,98,C
1998,10,30,95,C
1998,10,31,95,C
1998,11,1,98,C
1998,11,2,99,C
1998,11,3,95,C
1998,11,4,87,C
1998,11,5,95,C
1998,11,6,83,C
1998,11,7,81,C
1998,11,8,84,C
1998,11,9,60,C
1998,11,10,67,C
1998,11,11,90,C
1998,11,12,84,C
1998,11,13,83,C
1998,11,14,86,C
1998,11,15,97,C
1998,11,16,92,C
1998,11,17,92,C
1998,11,18,98,C
1998,11,19,94,C
1998,11,20,96,C
1998,11,21,86,C
1998,11,22,77,C
1998,11,23,67,C
1998,11,24,74,C
1998,11,25,90,C
1998,11,26,99,C
1998,11,27,99,C
1998,11,28,99,C
1998,11,29,99,C
1998,11,30,99,C
1998,12,1,99,C
1998,12,2,99,C
1998,12,3,99,C
1998,12,4,98,C
1998,12,5,95,C
1998,12,6,94,C
1998,12,7,92,C
1998,12,8,75,C
1998,12,9,70,C
1998,12,10,67,C
1998,12,11,60,C
1998,12,12,61,C
1998,12,13,66,C
1998,12,14,87,C
1998,12,15,49,C
1998,12,16,49,C
1998,12,17,66,C
1998,12,18,74,C
1998,12,19,99,C
1998,12,20,94,C
1998,12,21,90,C
1998,12,22,81,C
1998,12,23,73,C
1998,12,24,93,C
1998,12,25,94,C
1998,12,26,95,C
1998,12,27,95,C
1998,12,28,97,C
1998,12,29,98,C
1998,12,30,93,C
1998,12,31,92,C
1999,1,1,99,C
1999,1,2,97,C
1999,1,3,91,C
1999,1,4,81,C
1999,1,5,90,C
1999,1,6,76,C
1999,1,7,75,C
1999,1,8,90,C
1999,1,9,96,C
1999,1,10,93,C
1999,1,11,89,C
1999,1,12,97,C
1999,1,13,99,C
1999,1,14,99,C
1999,1,15,99,#
1999,1,16,***,
1999,1,17,***,
1999,1,18,***,
1999,1,19,***,
1999,1,20,***,
1999,1,21,***,
1999,1,22,***,
1999,1,23,***,
1999,1,24,***,
1999,1,25,***,
1999,1,26,***,
1999,1,27,***,
1999,1,28,***,
1999,1,29,***,
1999,1,30,***,
1999,1,31,***,
1999,2,1,99,#
1999,2,2,***,
1999,2,3,***,
1999,2,4,***,
1999,2,5,***,
1999,2,6,***,
1999,2,7,***,
1999,2,8,***,
1999,2,9,***,
1999,2,10,***,
1999,2,11,***,
1999,2,12,***,
1999,2,13,***,
1999,2,14,***,
1999,2,15,***,
1999,2,16,***,
1999,2,17,***,
1999,2,18,***,
1999,2,19,***,
1999,2,20,***,
1999,2,21,***,
1999,2,22,***,
1999,2,23,***,
1999,2,24,***,
1999,2,25,***,
1999,2,26,***,
1999,2,27,***,
1999,2,28,***,
1999,3,1,***,
1999,3,2,***,
1999,3,3,85,#
1999,3,4,76,C
1999,3,5,62,C
1999,3,6,85,C
1999,3,7,86,C
1999,3,8,97,C
1999,3,9,98,C
1999,3,10,98,C
1999,3,11,97,C
1999,3,12,98,C
1999,3,13,98,C
1999,3,14,98,C
1999,3,15,80,C
1999,3,16,89,C
1999,3,17,98,C
1999,3,18,98,C
1999,3,19,98,C
1999,3,20,98,C
1999,3,21,***,
1999,3,22,98,#
1999,3,23,98,C
1999,3,24,98,C
1999,3,25,97,C
1999,3,26,96,C
1999,3,27,94,C
1999,3,28,98,C
1999,3,29,98,C
1999,3,30,87,C
1999,3,31,89,C
1999,4,1,93,C
1999,4,2,90,C
1999,4,3,98,C
1999,4,4,97,C
1999,4,5,78,C
1999,4,6,60,C
1999,4,7,71,C
1999,4,8,95,C
1999,4,9,96,C
1999,4,10,87,C
1999,4,11,97,C
1999,4,12,96,C
1999,4,13,96,C
1999,4,14,92,C
1999,4,15,97,C
1999,4,16,98,C
1999,4,17,98,C
1999,4,18,98,C
1999,4,19,92,#
1999,4,20,97,C
1999,4,21,97,C
1999,4,22,95,C
1999,4,23,95,C
1999,4,24,98,C
1999,4,25,96,C
1999,4,26,98,C
1999,4,27,98,#
1999,4,28,92,C
1999,4,29,98,C
1999,4,30,98,C
1999,5,1,98,#
1999,5,2,***,
1999,5,3,***,
1999,5,4,***,
1999,5,5,***,
1999,5,6,***,
1999,5,7,***,
1999,5,8,***,
1999,5,9,***,
1999,5,10,***,
1999,5,11,***,
1999,5,12,***,
1999,5,13,***,
1999,5,14,***,
1999,5,15,***,
1999,5,16,***,
1999,5,17,***,
1999,5,18,***,
1999,5,19,***,
1999,5,20,***,
1999,5,21,***,
1999,5,22,***,
1999,5,23,***,
1999,5,24,***,
1999,5,25,***,
1999,5,26,***,
1999,5,27,***,
1999,5,28,***,
1999,5,29,***,
1999,5,30,***,
1999,5,31,***,
1999,6,1,84,#
1999,6,2,84,#
1999,6,3,88,C
1999,6,4,92,C
1999,6,5,92,C
1999,6,6,78,C
1999,6,7,95,C
1999,6,8,95,C
1999,6,9,93,C
1999,6,10,92,C
1999,6,11,90,C
1999,6,12,92,C
1999,6,13,88,C
1999,6,14,89,C
1999,6,15,92,C
1999,6,16,93,C
1999,6,17,99,C
1999,6,18,97,C
1999,6,19,96,C
1999,6,20,98,C
1999,6,21,99,C
1999,6,22,99,C
1999,6,23,99,C
1999,6,24,97,C
1999,6,25,94,C
1999,6,26,97,C
1999,6,27,92,C
1999,6,28,92,C
1999,6,29,95,C
1999,6,30,95,C
1999,7,1,94,C
1999,7,2,96,C
1999,7,3,97,C
1999,7,4,99,C
1999,7,5,98,C
1999,7,6,99,C
1999,7,7,99,C
1999,7,8,99,C
1999,7,9,99,C
1999,7,10,98,C
1999,7,11,95,C
1999,7,12,95,C
1999,7,13,95,C
1999,7,14,91,C
1999,7,15,95,C
1999,7,16,98,C
1999,7,17,99,C
1999,7,18,99,C
1999,7,19,99,C
1999,7,20,98,C
1999,7,21,98,#
1999,7,22,99,#
1999,7,23,99,C
1999,7,24,99,#
1999,7,25,99,#
1999,7,26,98,C
1999,7,27,99,C
1999,7,28,99,#
1999,7,29,99,#
1999,7,30,99,#
1999,7,31,99,C
1999,8,1,***,
1999,8,2,***,
1999,8,3,***,
1999,8,4,***,
1999,8,5,***,
1999,8,6,***,
1999,8,7,***,
1999,8,8,***,
1999,8,9,***,
1999,8,10,***,
1999,8,11,***,
1999,8,12,***,
1999,8,13,***,
1999,8,14,***,
1999,8,15,97,#
1999,8,16,98,C
1999,8,17,93,#
1999,8,18,89,#
1999,8,19,83,C
1999,8,20,76,C
1999,8,21,86,C
1999,8,22,89,#
1999,8,23,***,
1999,8,24,***,
1999,8,25,***,
1999,8,26,***,
1999,8,27,***,
1999,8,28,***,
1999,8,29,***,
1999,8,30,97,#
1999,8,31,98,#
1999,9,1,97,C
1999,9,2,94,C
1999,9,3,91,C
1999,9,4,95,C
1999,9,5,98,#
1999,9,6,97,C
1999,9,7,97,C
1999,9,8,91,C
1999,9,9,93,C
1999,9,10,91,C
1999,9,11,89,C
1999,9,12,84,C
1999,9,13,84,C
1999,9,14,76,C
1999,9,15,88,C
1999,9,16,98,#
1999,9,17,***,
1999,9,18,***,
1999,9,19,***,
1999,9,20,***,
1999,9,21,81,#
1999,9,22,70,C
1999,9,23,70,C
1999,9,24,76,C
1999,9,25,82,C
1999,9,26,98,C
1999,9,27,95,C
1999,9,28,98,C
1999,9,29,96,#
1999,9,30,94,C
1999,10,1,95,C
1999,10,2,93,C
1999,10,3,96,C
1999,10,4,96,C
1999,10,5,84,C
1999,10,6,79,C
1999,10,7,81,C
1999,10,8,79,C
1999,10,9,78,C
1999,10,10,82,C
1999,10,11,88,C
1999,10,12,94,C
1999,10,13,92,C
1999,10,14,91,C
1999,10,15,90,C
1999,10,16,86,C
1999,10,17,77,C
1999,10,18,65,C
1999,10,19,68,C
1999,10,20,84,C
1999,10,21,89,C
1999,10,22,94,#
1999,10,23,***,
1999,10,24,***,
1999,10,25,73,#
1999,10,26,90,C
1999,10,27,89,C
1999,10,28,87,C
1999,10,29,82,#
1999,10,30,***,
1999,10,31,***,
1999,11,1,64,#
1999,11,2,60,C
1999,11,3,65,C
1999,11,4,80,C
1999,11,5,85,C
1999,11,6,87,#
1999,11,7,91,C
1999,11,8,88,C
1999,11,9,94,C
1999,11,10,89,C
1999,11,11,95,C
1999,11,12,95,C
1999,11,13,93,C
1999,11,14,90,C
1999,11,15,57,C
1999,11,16,77,C
1999,11,17,74,C
1999,11,18,76,C
1999,11,19,78,C
1999,11,20,83,C
1999,11,21,86,C
1999,11,22,88,#
1999,11,23,74,#
1999,11,24,69,C
1999,11,25,65,C
1999,11,26,94,C
1999,11,27,86,C
1999,11,28,69,C
1999,11,29,68,C
1999,11,30,67,C
1999,12,1,63,C
1999,12,2,72,C
1999,12,3,78,C
1999,12,4,80,C
1999,12,5,83,C
1999,12,6,71,C
1999,12,7,54,C
1999,12,8,51,C
1999,12,9,53,C
1999,12,10,61,C
1999,12,11,57,C
1999,12,12,72,C
1999,12,13,80,C
1999,12,14,58,C
1999,12,15,68,C
1999,12,16,86,C
1999,12,17,95,C
1999,12,18,95,C
1999,12,19,84,C
1999,12,20,56,C
1999,12,21,36,C
1999,12,22,29,C
1999,12,23,28,C
1999,12,24,22,C
1999,12,25,30,C
1999,12,26,55,C
1999,12,27,69,C
1999,12,28,69,C
1999,12,29,71,C
1999,12,30,66,C
1999,12,31,63,C
2000,1,1,63,C
2000,1,2,52,C
2000,1,3,72,C
2000,1,4,82,C
2000,1,5,87,C
2000,1,6,88,C
2000,1,7,96,C
2000,1,8,92,C
2000,1,9,86,C
2000,1,10,88,C
2000,1,11,97,C
2000,1,12,97,C
2000,1,13,96,C
2000,1,14,97,C
2000,1,15,98,C
2000,1,16,97,C
2000,1,17,87,C
2000,1,18,81,C
2000,1,19,65,C
2000,1,20,74,C
2000,1,21,83,C
2000,1,22,82,C
2000,1,23,97,C
2000,1,24,98,C
2000,1,25,96,C
2000,1,26,85,C
2000,1,27,61,C
2000,1,28,64,C
2000,1,29,63,C
2000,1,30,59,C
2000,1,31,73,C
2000,2,1,89,C
2000,2,2,90,C
2000,2,3,90,C
2000,2,4,93,C
2000,2,5,80,C
2000,2,6,74,C
2000,2,7,69,C
2000,2,8,68,C
2000,2,9,78,C
2000,2,10,86,C
2000,2,11,80,C
2000,2,12,89,C
2000,2,13,91,C
2000,2,14,75,C
2000,2,15,90,C
2000,2,16,80,C
2000,2,17,94,C
2000,2,18,96,C
2000,2,19,97,#
2000,2,20,98,C
2000,2,21,97,C
2000,2,22,98,C
2000,2,23,98,C
2000,2,24,97,C
2000,2,25,97,C
2000,2,26,77,C
2000,2,27,73,C
2000,2,28,96,C
2000,2,29,96,C
2000,3,1,97,C
2000,3,2,98,#
2000,3,3,98,C
2000,3,4,85,C
2000,3,5,78,C
2000,3,6,95,C
2000,3,7,89,C
2000,3,8,92,C
2000,3,9,92,C
2000,3,10,93,C
2000,3,11,95,C
2000,3,12,97,C
2000,3,13,98,C
2000,3,14,98,C
2000,3,15,97,C
2000,3,16,95,C
2000,3,17,84,C
2000,3,18,95,C
2000,3,19,92,C
2000,3,20,85,C
2000,3,21,76,C
2000,3,22,79,C
2000,3,23,84,C
2000,3,24,84,C
2000,3,25,64,C
2000,3,26,72,C
2000,3,27,73,C
2000,3,28,52,C
2000,3,29,65,C
2000,3,30,74,C
2000,3,31,94,C
2000,4,1,94,C
2000,4,2,97,C
2000,4,3,98,C
2000,4,4,98,C
2000,4,5,90,C
2000,4,6,91,C
2000,4,7,93,C
2000,4,8,98,C
2000,4,9,96,C
2000,4,10,94,C
2000,4,11,97,C
2000,4,12,92,C
2000,4,13,97,C
2000,4,14,98,C
2000,4,15,83,C
2000,4,16,68,C
2000,4,17,89,C
2000,4,18,95,C
2000,4,19,91,C
2000,4,20,88,C
2000,4,21,96,C
2000,4,22,93,C
2000,4,23,98,C
2000,4,24,98,C
2000,4,25,98,C
2000,4,26,98,C
2000,4,27,97,C
2000,4,28,98,C
2000,4,29,98,C
2000,4,30,98,C
2000,5,1,98,C
2000,5,2,98,C
2000,5,3,98,C
2000,5,4,90,C
2000,5,5,88,C
2000,5,6,87,C
2000,5,7,94,C
2000,5,8,98,C
2000,5,9,96,C
2000,5,10,98,#
2000,5,11,***,
2000,5,12,***,
2000,5,13,***,
2000,5,14,***,
2000,5,15,***,
2000,5,16,***,
2000,5,17,***,
2000,5,18,***,
2000,5,19,***,
2000,5,20,***,
2000,5,21,***,
2000,5,22,***,
2000,5,23,***,
2000,5,24,***,
2000,5,25,***,
2000,5,26,***,
2000,5,27,***,
2000,5,28,***,
2000,5,29,***,
2000,5,30,***,
2000,5,31,***,
2000,6,1,***,
2000,6,2,***,
2000,6,3,***,
2000,6,4,***,
2000,6,5,***,
2000,6,6,***,
2000,6,7,***,
2000,6,8,***,
2000,6,9,***,
2000,6,10,***,
2000,6,11,***,
2000,6,12,***,
2000,6,13,***,
2000,6,14,72,#
2000,6,15,70,C
2000,6,16,77,C
2000,6,17,97,C
2000,6,18,98,C
2000,6,19,93,C
2000,6,20,98,C
2000,6,21,96,C
2000,6,22,94,C
2000,6,23,98,C
2000,6,24,93,C
2000,6,25,94,C
2000,6,26,89,C
2000,6,27,87,C
2000,6,28,86,C
2000,6,29,86,C
2000,6,30,83,C
2000,7,1,84,C
2000,7,2,96,C
2000,7,3,95,C
2000,7,4,83,C
2000,7,5,90,C
2000,7,6,88,C
2000,7,7,91,C
2000,7,8,94,C
2000,7,9,92,C
2000,7,10,90,C
2000,7,11,98,C
2000,7,12,97,C
2000,7,13,93,C
2000,7,14,91,C
2000,7,15,89,C
2000,7,16,97,C
2000,7,17,98,C
2000,7,18,98,C
2000,7,19,98,C
2000,7,20,98,C
2000,7,21,98,C
2000,7,22,92,C
2000,7,23,86,C
2000,7,24,88,C
2000,7,25,86,C
2000,7,26,89,C
2000,7,27,93,C
2000,7,28,90,C
2000,7,29,88,C
2000,7,30,93,C
2000,7,31,97,C
2000,8,1,98,C
2000,8,2,98,C
2000,8,3,98,C
2000,8,4,98,C
2000,8,5,95,C
2000,8,6,93,C
2000,8,7,94,C
2000,8,8,92,C
2000,8,9,90,C
2000,8,10,90,C
2000,8,11,92,C
2000,8,12,93,C
2000,8,13,94,C
2000,8,14,93,C
2000,8,15,95,C
2000,8,16,95,C
2000,8,17,88,C
2000,8,18,94,C
2000,8,19,88,C
2000,8,20,92,C
2000,8,21,93,C
2000,8,22,88,C
2000,8,23,88,C
2000,8,24,98,C
2000,8,25,98,C
2000,8,26,98,C
2000,8,27,98,C
2000,8,28,93,C
2000,8,29,78,C
2000,8,30,85,C
2000,8,31,94,C
2000,9,1,98,C
2000,9,2,98,C
2000,9,3,99,C
2000,9,4,87,C
2000,9,5,80,C
2000,9,6,90,C
2000,9,7,81,C
2000,9,8,89,C
2000,9,9,88,C
2000,9,10,77,C
2000,9,11,73,C
2000,9,12,70,C
2000,9,13,62,C
2000,9,14,52,C
2000,9,15,45,C
2000,9,16,64,C
2000,9,17,92,C
2000,9,18,92,C
2000,9,19,84,C
2000,9,20,93,C
2000,9,21,96,C
2000,9,22,95,C
2000,9,23,94,C
2000,9,24,95,C
2000,9,25,95,C
2000,9,26,96,C
2000,9,27,97,C
2000,9,28,98,C
2000,9,29,94,C
2000,9,30,93,C
2000,10,1,92,C
2000,10,2,89,C
2000,10,3,84,C
2000,10,4,92,C
2000,10,5,99,C
2000,10,6,98,C
2000,10,7,97,C
2000,10,8,97,C
2000,10,9,94,C
2000,10,10,88,C
2000,10,11,96,C
2000,10,12,91,C
2000,10,13,92,C
2000,10,14,98,C
2000,10,15,91,C
2000,10,16,85,C
2000,10,17,82,C
2000,10,18,96,C
2000,10,19,99,C
2000,10,20,99,C
2000,10,21,99,C
2000,10,22,99,C
2000,10,23,99,C
2000,10,24,91,C
2000,10,25,92,C
2000,10,26,99,C
2000,10,27,99,C
2000,10,28,92,C
2000,10,29,82,C
2000,10,30,66,C
2000,10,31,67,C
2000,11,1,59,C
2000,11,2,56,C
2000,11,3,62,C
2000,11,4,66,C
2000,11,5,74,C
2000,11,6,89,C
2000,11,7,97,C
2000,11,8,99,C
2000,11,9,99,C
2000,11,10,95,C
2000,11,11,97,C
2000,11,12,98,C
2000,11,13,95,C
2000,11,14,85,C
2000,11,15,87,C
2000,11,16,96,C
2000,11,17,89,C
2000,11,18,94,C
2000,11,19,94,C
2000,11,20,83,C
2000,11,21,67,#
2000,11,22,68,C
2000,11,23,88,C
2000,11,24,94,C
2000,11,25,92,C
2000,11,26,80,C
2000,11,27,98,C
2000,11,28,99,C
2000,11,29,90,C
2000,11,30,72,C
2000,12,1,79,C
2000,12,2,85,C
2000,12,3,72,C
2000,12,4,76,C
2000,12,5,77,C
2000,12,6,82,C
2000,12,7,82,C
2000,12,8,88,C
2000,12,9,80,C
2000,12,10,60,C
2000,12,11,87,C
2000,12,12,92,C
2000,12,13,91,C
2000,12,14,82,C
2000,12,15,80,C
2000,12,16,73,C
2000,12,17,75,C
2000,12,18,90,C
2000,12,19,92,C
2000,12,20,91,C
2000,12,21,76,C
2000,12,22,80,C
2000,12,23,58,C
2000,12,24,54,C
2000,12,25,69,C
2000,12,26,78,C
2000,12,27,79,C
2000,12,28,71,C
2000,12,29,80,C
2000,12,30,67,C
2000,12,31,61,C
2001,1,1,73,C
2001,1,2,84,C
2001,1,3,86,C
2001,1,4,91,C
2001,1,5,90,C
2001,1,6,89,C
2001,1,7,69,C
2001,1,8,86,C
2001,1,9,74,C
2001,1,10,80,C
2001,1,11,89,C
2001,1,12,88,C
2001,1,13,74,C
2001,1,14,74,C
2001,1,15,69,C
2001,1,16,71,C
2001,1,17,78,C
2001,1,18,77,C
2001,1,19,79,C
2001,1,20,66,C
2001,1,21,91,C
2001,1,22,92,C
2001,1,23,93,C
2001,1,24,93,C
2001,1,25,93,C
2001,1,26,81,C
2001,1,27,78,C
2001,1,28,88,C
2001,1,29,71,C
2001,1,30,78,C
2001,1,31,88,C
2001,2,1,85,C
2001,2,2,91,C
2001,2,3,92,C
2001,2,4,92,C
2001,2,5,92,C
2001,2,6,92,C
2001,2,7,78,C
2001,2,8,83,C
2001,2,9,83,C
2001,2,10,86,C
2001,2,11,84,C
2001,2,12,77,C
2001,2,13,81,C
2001,2,14,68,C
2001,2,15,59,C
2001,2,16,74,C
2001,2,17,72,C
2001,2,18,75,C
2001,2,19,71,C
2001,2,20,85,C
2001,2,21,74,C
2001,2,22,69,C
2001,2,23,58,C
2001,2,24,74,C
2001,2,25,87,C
2001,2,26,91,C
2001,2,27,91,C
2001,2,28,92,C
2001,3,1,69,C
2001,3,2,73,C
2001,3,3,80,C
2001,3,4,43,C
2001,3,5,77,C
2001,3,6,92,C
2001,3,7,93,C
2001,3,8,90,C
2001,3,9,70,C
2001,3,10,77,C
2001,3,11,92,C
2001,3,12,85,C
2001,3,13,70,C
2001,3,14,92,C
2001,3,15,82,C
2001,3,16,96,C
2001,3,17,89,C
2001,3,18,93,C
2001,3,19,96,C
2001,3,20,96,C
2001,3,21,72,C
2001,3,22,87,C
2001,3,23,94,C
2001,3,24,93,C
2001,3,25,97,C
2001,3,26,95,C
2001,3,27,95,C
2001,3,28,91,C
2001,3,29,90,C
2001,3,30,92,C
2001,3,31,95,C
2001,4,1,96,C
2001,4,2,94,C
2001,4,3,91,C
2001,4,4,96,C
2001,4,5,96,C
2001,4,6,96,C
2001,4,7,97,C
2001,4,8,97,C
2001,4,9,97,C
2001,4,10,96,C
2001,4,11,91,C
2001,4,12,70,C
2001,4,13,84,C
2001,4,14,73,C
2001,4,15,77,C
2001,4,16,88,C
2001,4,17,91,C
2001,4,18,96,C
2001,4,19,97,C
2001,4,20,97,C
2001,4,21,97,C
2001,4,22,96,C
2001,4,23,96,C
2001,4,24,95,C
2001,4,25,96,C
2001,4,26,94,C
2001,4,27,92,C
2001,4,28,96,C
2001,4,29,96,C
2001,4,30,90,C
2001,5,1,91,C
2001,5,2,96,C
2001,5,3,96,C
2001,5,4,96,C
2001,5,5,92,C
2001,5,6,91,C
2001,5,7,94,C
2001,5,8,94,C
2001,5,9,94,C
2001,5,10,91,C
2001,5,11,91,C
2001,5,12,84,C
2001,5,13,83,C
2001,5,14,84,C
2001,5,15,89,C
2001,5,16,90,C
2001,5,17,96,C
2001,5,18,95,C
2001,5,19,95,C
2001,5,20,90,C
2001,5,21,93,C
2001,5,22,94,C
2001,5,23,95,C
2001,5,24,92,C
2001,5,25,95,C
2001,5,26,92,C
2001,5,27,76,C
2001,5,28,95,C
2001,5,29,96,C
2001,5,30,95,C
2001,5,31,88,C
2001,6,1,84,C
2001,6,2,95,C
2001,6,3,92,C
2001,6,4,94,C
2001,6,5,96,C
2001,6,6,95,C
2001,6,7,96,C
2001,6,8,96,C
2001,6,9,96,C
2001,6,10,96,C
2001,6,11,96,C
2001,6,12,97,#
2001,6,13,96,#
2001,6,14,90,C
2001,6,15,94,C
2001,6,16,95,C
2001,6,17,90,C
2001,6,18,86,C
2001,6,19,87,C
2001,6,20,96,C
2001,6,21,93,C
2001,6,22,90,C
2001,6,23,85,C
2001,6,24,92,C
2001,6,25,96,C
