平均相對濕度(百分比) - 荃灣城門谷
Mean Relative Humidity (%) - Tsuen Wan Shing Mun Valley
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2011,4,2,69,C
2011,4,3,73,C
2011,4,4,81,C
2011,4,5,72,C
2011,4,6,55,C
2011,4,7,73,C
2011,4,8,72,C
2011,4,9,73,C
2011,4,10,75,C
2011,4,11,73,C
2011,4,12,67,C
2011,4,13,60,C
2011,4,14,75,C
2011,4,15,75,C
2011,4,16,80,C
2011,4,17,91,C
2011,4,18,69,C
2011,4,19,50,C
2011,4,20,69,C
2011,4,21,75,C
2011,4,22,77,C
2011,4,23,76,C
2011,4,24,44,C
2011,4,25,59,C
2011,4,26,71,C
2011,4,27,79,C
2011,4,28,84,C
2011,4,29,88,C
2011,4,30,87,C
2011,5,1,86,C
2011,5,2,80,C
2011,5,3,82,C
2011,5,4,86,C
2011,5,5,85,C
2011,5,6,80,C
2011,5,7,77,C
2011,5,8,72,C
2011,5,9,74,#
2011,5,10,77,C
2011,5,11,84,#
2011,5,12,81,C
2011,5,13,87,C
2011,5,14,85,C
2011,5,15,87,C
2011,5,16,93,C
2011,5,17,85,C
2011,5,18,56,C
2011,5,19,72,C
2011,5,20,79,C
2011,5,21,87,C
2011,5,22,97,C
2011,5,23,85,C
2011,5,24,83,C
2011,5,25,82,C
2011,5,26,71,C
2011,5,27,75,C
2011,5,28,67,C
2011,5,29,76,C
2011,5,30,61,C
2011,5,31,61,C
2011,6,1,74,C
2011,6,2,82,C
2011,6,3,78,C
2011,6,4,79,C
2011,6,5,81,C
2011,6,6,82,C
2011,6,7,83,C
2011,6,8,82,C
2011,6,9,77,C
2011,6,10,72,C
2011,6,11,85,C
2011,6,12,90,C
2011,6,13,80,C
2011,6,14,80,C
2011,6,15,78,C
2011,6,16,93,C
2011,6,17,91,C
2011,6,18,79,C
2011,6,19,76,C
2011,6,20,74,C
2011,6,21,74,C
2011,6,22,88,C
2011,6,23,77,C
2011,6,24,76,C
2011,6,25,81,C
2011,6,26,85,C
2011,6,27,82,C
2011,6,28,96,C
2011,6,29,96,C
2011,6,30,90,C
2011,7,1,86,C
2011,7,2,83,C
2011,7,3,80,C
2011,7,4,81,C
2011,7,5,77,C
2011,7,6,76,C
2011,7,7,78,C
2011,7,8,77,C
2011,7,9,80,C
2011,7,10,80,C
2011,7,11,88,C
2011,7,12,90,C
2011,7,13,85,C
2011,7,14,88,C
2011,7,15,95,C
2011,7,16,97,C
2011,7,17,90,C
2011,7,18,89,C
2011,7,19,93,C
2011,7,20,94,C
2011,7,21,84,C
2011,7,22,81,C
2011,7,23,76,C
2011,7,24,78,C
2011,7,25,79,#
2011,7,26,74,C
2011,7,27,73,C
2011,7,28,71,C
2011,7,29,79,C
2011,7,30,79,C
2011,7,31,77,C
2011,8,1,77,C
2011,8,2,78,C
2011,8,3,77,C
2011,8,4,77,C
2011,8,5,76,C
2011,8,6,75,C
2011,8,7,76,C
2011,8,8,84,C
2011,8,9,90,C
2011,8,10,95,C
2011,8,11,83,C
2011,8,12,79,C
2011,8,13,78,C
2011,8,14,78,C
2011,8,15,80,C
2011,8,16,81,C
2011,8,17,80,C
2011,8,18,76,C
2011,8,19,76,C
2011,8,20,75,C
2011,8,21,84,C
2011,8,22,81,C
2011,8,23,82,C
2011,8,24,80,C
2011,8,25,89,C
2011,8,26,82,C
2011,8,27,82,C
2011,8,28,75,C
2011,8,29,71,C
2011,8,30,70,C
2011,8,31,68,C
2011,9,1,79,C
2011,9,2,77,C
2011,9,3,87,C
2011,9,4,87,C
2011,9,5,84,#
2011,9,6,83,C
2011,9,7,77,C
2011,9,8,78,C
2011,9,9,72,C
2011,9,10,73,C
2011,9,11,76,C
2011,9,12,76,C
2011,9,13,72,C
2011,9,14,71,C
2011,9,15,76,C
2011,9,16,79,C
2011,9,17,76,C
2011,9,18,74,C
2011,9,19,78,C
2011,9,20,78,C
2011,9,21,69,C
2011,9,22,68,C
2011,9,23,71,C
2011,9,24,70,C
2011,9,25,77,C
2011,9,26,77,C
2011,9,27,79,C
2011,9,28,71,C
2011,9,29,79,C
2011,9,30,79,C
2011,10,1,80,C
2011,10,2,80,C
2011,10,3,74,C
2011,10,4,75,C
2011,10,5,83,#
2011,10,6,75,#
2011,10,7,78,C
2011,10,8,76,C
2011,10,9,74,C
2011,10,10,81,C
2011,10,11,90,C
2011,10,12,93,C
2011,10,13,90,C
2011,10,14,89,C
2011,10,15,74,C
2011,10,16,68,C
2011,10,17,70,C
2011,10,18,73,C
2011,10,19,72,C
2011,10,20,74,C
2011,10,21,76,C
2011,10,22,78,C
2011,10,23,75,C
2011,10,24,78,C
2011,10,25,79,C
2011,10,26,74,C
2011,10,27,76,C
2011,10,28,70,C
2011,10,29,71,C
2011,10,30,74,C
2011,10,31,69,C
2011,11,1,70,C
2011,11,2,73,C
2011,11,3,76,C
2011,11,4,72,C
2011,11,5,76,C
2011,11,6,74,C
2011,11,7,75,C
2011,11,8,87,C
2011,11,9,89,C
2011,11,10,75,C
2011,11,11,74,C
2011,11,12,77,C
2011,11,13,79,C
2011,11,14,78,C
2011,11,15,71,C
2011,11,16,74,C
2011,11,17,83,C
2011,11,18,91,C
2011,11,19,80,C
2011,11,20,69,C
2011,11,21,67,C
2011,11,22,67,C
2011,11,23,60,C
2011,11,24,61,C
2011,11,25,70,C
2011,11,26,64,C
2011,11,27,70,C
2011,11,28,77,C
2011,11,29,73,C
2011,11,30,79,C
2011,12,1,66,C
2011,12,2,57,C
2011,12,3,67,#
2011,12,4,70,#
2011,12,5,68,C
2011,12,6,77,C
2011,12,7,78,C
2011,12,8,65,C
2011,12,9,56,C
2011,12,10,42,C
2011,12,11,48,C
2011,12,12,54,C
2011,12,13,60,C
2011,12,14,66,C
2011,12,15,61,C
2011,12,16,51,C
2011,12,17,58,C
2011,12,18,66,C
2011,12,19,71,C
2011,12,20,66,C
2011,12,21,67,C
2011,12,22,55,C
2011,12,23,58,C
2011,12,24,29,C
2011,12,25,44,C
2011,12,26,50,C
2011,12,27,69,C
2011,12,28,78,C
2011,12,29,76,C
2011,12,30,73,C
2011,12,31,77,C
2012,1,1,74,C
2012,1,2,73,C
2012,1,3,66,C
2012,1,4,63,C
2012,1,5,78,#
2012,1,6,81,C
2012,1,7,78,C
2012,1,8,75,C
2012,1,9,77,C
2012,1,10,78,C
2012,1,11,71,C
2012,1,12,76,C
2012,1,13,86,C
2012,1,14,86,C
2012,1,15,97,C
2012,1,16,89,C
2012,1,17,71,C
2012,1,18,74,C
2012,1,19,85,C
2012,1,20,81,C
2012,1,21,82,C
2012,1,22,85,C
2012,1,23,82,C
2012,1,24,87,C
2012,1,25,89,C
2012,1,26,84,C
2012,1,27,88,C
2012,1,28,84,C
2012,1,29,87,C
2012,1,30,74,C
2012,1,31,64,C
2012,2,1,74,C
2012,2,2,74,C
2012,2,3,76,C
2012,2,4,77,C
2012,2,5,77,C
2012,2,6,90,C
2012,2,7,74,C
2012,2,8,78,C
2012,2,9,76,C
2012,2,10,85,#
2012,2,11,79,C
2012,2,12,79,C
2012,2,13,77,C
2012,2,14,84,C
2012,2,15,86,C
2012,2,16,85,C
2012,2,17,67,C
2012,2,18,67,C
2012,2,19,64,C
2012,2,20,68,C
2012,2,21,77,C
2012,2,22,91,C
2012,2,23,97,C
2012,2,24,92,C
2012,2,25,90,C
2012,2,26,83,C
2012,2,27,83,C
2012,2,28,89,C
2012,2,29,83,#
2012,3,1,87,#
2012,3,2,84,C
2012,3,3,89,C
2012,3,4,86,C
2012,3,5,86,C
2012,3,6,84,C
2012,3,7,88,C
2012,3,8,90,C
2012,3,9,87,C
2012,3,10,78,C
2012,3,11,92,C
2012,3,12,92,C
2012,3,13,89,C
2012,3,14,81,C
2012,3,15,80,C
2012,3,16,87,C
2012,3,17,83,C
2012,3,18,82,C
2012,3,19,85,C
2012,3,20,81,C
2012,3,21,80,C
2012,3,22,78,C
2012,3,23,78,C
2012,3,24,50,C
2012,3,25,59,C
2012,3,26,38,C
2012,3,27,48,C
2012,3,28,55,C
2012,3,29,68,C
2012,3,30,78,C
2012,3,31,73,C
2012,4,1,68,C
2012,4,2,79,C
2012,4,3,80,C
2012,4,4,76,C
2012,4,5,92,C
2012,4,6,89,C
2012,4,7,55,C
2012,4,8,81,C
2012,4,9,86,C
2012,4,10,81,C
2012,4,11,79,C
2012,4,12,81,C
2012,4,13,86,C
2012,4,14,87,C
2012,4,15,85,C
2012,4,16,91,C
2012,4,17,90,C
2012,4,18,84,C
2012,4,19,93,#
2012,4,20,96,C
2012,4,21,99,#
2012,4,22,74,C
2012,4,23,86,C
2012,4,24,86,C
2012,4,25,92,C
2012,4,26,79,C
2012,4,27,88,C
2012,4,28,89,C
2012,4,29,94,C
2012,4,30,88,C
2012,5,1,91,C
2012,5,2,89,C
2012,5,3,90,C
2012,5,4,90,C
2012,5,5,89,C
2012,5,6,81,C
2012,5,7,80,C
2012,5,8,84,C
2012,5,9,81,C
2012,5,10,81,C
2012,5,11,86,C
2012,5,12,83,C
2012,5,13,87,C
2012,5,14,84,C
2012,5,15,89,C
2012,5,16,89,C
2012,5,17,84,C
2012,5,18,94,C
2012,5,19,92,C
2012,5,20,90,C
2012,5,21,77,C
2012,5,22,69,C
2012,5,23,72,C
2012,5,24,79,C
2012,5,25,79,C
2012,5,26,87,C
2012,5,27,86,C
2012,5,28,92,C
2012,5,29,84,C
2012,5,30,81,#
2012,5,31,76,#
2012,6,1,72,C
2012,6,2,80,C
2012,6,3,87,C
2012,6,4,80,C
2012,6,5,77,C
2012,6,6,78,C
2012,6,7,75,C
2012,6,8,81,C
2012,6,9,89,C
2012,6,10,87,C
2012,6,11,86,C
2012,6,12,84,C
2012,6,13,95,C
2012,6,14,80,C
2012,6,15,78,C
2012,6,16,89,C
2012,6,17,87,C
2012,6,18,89,C
2012,6,19,82,C
2012,6,20,80,C
2012,6,21,89,C
2012,6,22,87,C
2012,6,23,83,C
2012,6,24,85,C
2012,6,25,85,C
2012,6,26,83,C
2012,6,27,78,C
2012,6,28,80,C
2012,6,29,79,C
2012,6,30,90,C
2012,7,1,78,C
2012,7,2,77,C
2012,7,3,79,C
2012,7,4,75,C
2012,7,5,91,C
2012,7,6,85,C
2012,7,7,83,C
2012,7,8,85,#
2012,7,9,79,C
2012,7,10,79,C
2012,7,11,81,C
2012,7,12,79,C
2012,7,13,82,C
2012,7,14,88,C
2012,7,15,82,C
2012,7,16,84,C
2012,7,17,83,C
2012,7,18,87,C
2012,7,19,78,C
2012,7,20,80,C
2012,7,21,76,C
2012,7,22,78,C
2012,7,23,88,C
2012,7,24,90,C
2012,7,25,93,C
2012,7,26,96,C
2012,7,27,94,C
2012,7,28,92,C
2012,7,29,81,C
2012,7,30,78,C
2012,7,31,85,C
2012,8,1,81,C
2012,8,2,72,C
2012,8,3,77,C
2012,8,4,86,C
2012,8,5,85,C
2012,8,6,85,C
2012,8,7,81,C
2012,8,8,80,C
2012,8,9,79,C
2012,8,10,81,C
2012,8,11,90,C
2012,8,12,87,C
2012,8,13,89,C
2012,8,14,85,C
2012,8,15,81,C
2012,8,16,81,C
2012,8,17,78,C
2012,8,18,84,C
2012,8,19,85,C
2012,8,20,81,C
2012,8,21,83,C
2012,8,22,86,C
2012,8,23,86,C
2012,8,24,75,C
2012,8,25,66,C
2012,8,26,64,C
2012,8,27,69,C
2012,8,28,79,C
2012,8,29,79,C
2012,8,30,83,C
2012,8,31,81,C
2012,9,1,82,C
2012,9,2,76,C
2012,9,3,74,C
2012,9,4,85,C
2012,9,5,78,C
2012,9,6,80,C
2012,9,7,83,C
2012,9,8,90,C
2012,9,9,81,C
2012,9,10,80,C
2012,9,11,73,C
2012,9,12,79,C
2012,9,13,80,C
2012,9,14,65,C
2012,9,15,67,C
2012,9,16,64,C
2012,9,17,57,C
2012,9,18,65,C
2012,9,19,77,C
2012,9,20,77,C
2012,9,21,78,C
2012,9,22,84,C
2012,9,23,83,C
2012,9,24,90,#
2012,9,25,71,#
2012,9,26,82,#
2012,9,27,66,C
2012,9,28,56,C
2012,9,29,59,C
2012,9,30,65,C
2012,10,1,71,C
2012,10,2,71,C
2012,10,3,75,C
2012,10,4,79,C
2012,10,5,67,C
2012,10,6,72,C
2012,10,7,66,C
2012,10,8,76,C
2012,10,9,77,C
2012,10,10,60,C
2012,10,11,65,C
2012,10,12,76,C
2012,10,13,79,C
2012,10,14,79,C
2012,10,15,77,C
2012,10,16,79,C
2012,10,17,71,C
2012,10,18,69,C
2012,10,19,72,C
2012,10,20,76,C
2012,10,21,75,C
2012,10,22,78,C
2012,10,23,74,C
2012,10,24,72,C
2012,10,25,73,C
2012,10,26,74,C
2012,10,27,75,C
2012,10,28,74,C
2012,10,29,80,C
2012,10,30,89,C
2012,10,31,73,C
2012,11,1,60,C
2012,11,2,71,C
2012,11,3,73,C
2012,11,4,66,C
2012,11,5,68,C
2012,11,6,68,C
2012,11,7,72,C
2012,11,8,80,C
2012,11,9,81,C
2012,11,10,84,C
2012,11,11,71,C
2012,11,12,72,C
2012,11,13,78,C
2012,11,14,77,C
2012,11,15,77,C
2012,11,16,79,C
2012,11,17,77,C
2012,11,18,85,C
2012,11,19,77,C
2012,11,20,78,C
2012,11,21,91,C
2012,11,22,89,C
2012,11,23,84,C
2012,11,24,83,C
2012,11,25,92,C
2012,11,26,90,C
2012,11,27,92,C
2012,11,28,91,C
2012,11,29,91,C
2012,11,30,92,C
2012,12,1,88,C
2012,12,2,90,C
2012,12,3,91,C
2012,12,4,85,C
2012,12,5,82,C
2012,12,6,67,#
2012,12,7,75,C
2012,12,8,74,C
2012,12,9,76,C
2012,12,10,69,C
2012,12,11,72,C
2012,12,12,71,C
2012,12,13,70,C
2012,12,14,81,C
2012,12,15,88,C
2012,12,16,87,C
2012,12,17,83,C
2012,12,18,79,C
2012,12,19,77,C
2012,12,20,82,C
2012,12,21,86,C
2012,12,22,73,C
2012,12,23,51,C
2012,12,24,68,C
2012,12,25,72,C
2012,12,26,71,C
2012,12,27,79,C
2012,12,28,72,C
2012,12,29,78,C
2012,12,30,54,C
2012,12,31,50,C
2013,1,1,57,C
2013,1,2,65,C
2013,1,3,69,C
2013,1,4,73,C
2013,1,5,74,C
2013,1,6,73,C
2013,1,7,77,C
2013,1,8,70,C
2013,1,9,64,C
2013,1,10,64,C
2013,1,11,72,C
2013,1,12,82,C
2013,1,13,77,C
2013,1,14,71,C
2013,1,15,75,C
2013,1,16,77,C
2013,1,17,62,C
2013,1,18,69,C
2013,1,19,68,C
2013,1,20,73,C
2013,1,21,77,C
2013,1,22,81,C
2013,1,23,84,C
2013,1,24,78,C
2013,1,25,73,C
2013,1,26,77,C
2013,1,27,83,C
2013,1,28,59,C
2013,1,29,63,C
2013,1,30,68,C
2013,1,31,60,C
2013,2,1,73,C
2013,2,2,72,C
2013,2,3,78,C
2013,2,4,85,C
2013,2,5,85,C
2013,2,6,82,C
2013,2,7,84,C
2013,2,8,86,C
2013,2,9,73,C
2013,2,10,76,C
2013,2,11,76,C
2013,2,12,72,C
2013,2,13,69,C
2013,2,14,74,C
2013,2,15,77,C
2013,2,16,81,C
2013,2,17,81,C
2013,2,18,84,C
2013,2,19,84,C
2013,2,20,74,C
2013,2,21,76,C
2013,2,22,71,#
2013,2,23,68,C
2013,2,24,70,C
2013,2,25,63,C
2013,2,26,81,C
2013,2,27,83,C
2013,2,28,86,C
2013,3,1,86,C
2013,3,2,86,C
2013,3,3,64,C
2013,3,4,57,C
2013,3,5,39,C
2013,3,6,52,C
2013,3,7,66,C
2013,3,8,57,C
2013,3,9,66,C
2013,3,10,75,C
2013,3,11,78,C
2013,3,12,78,C
2013,3,13,83,C
2013,3,14,84,C
2013,3,15,73,C
2013,3,16,74,C
2013,3,17,82,C
2013,3,18,84,C
2013,3,19,90,C
2013,3,20,88,C
2013,3,21,88,C
2013,3,22,82,C
2013,3,23,83,C
2013,3,24,90,C
2013,3,25,87,C
2013,3,26,88,C
2013,3,27,86,C
2013,3,28,88,C
2013,3,29,87,C
2013,3,30,90,C
2013,3,31,87,C
2013,4,1,78,C
2013,4,2,90,C
2013,4,3,86,C
2013,4,4,88,C
2013,4,5,97,C
2013,4,6,72,C
2013,4,7,65,C
2013,4,8,76,C
2013,4,9,90,C
2013,4,10,88,C
2013,4,11,85,C
2013,4,12,81,C
2013,4,13,59,C
2013,4,14,74,C
2013,4,15,77,C
2013,4,16,90,C
2013,4,17,97,C
2013,4,18,95,C
2013,4,19,93,C
2013,4,20,87,C
2013,4,21,87,C
2013,4,22,84,C
2013,4,23,84,#
2013,4,24,82,C
2013,4,25,89,C
2013,4,26,79,C
2013,4,27,73,C
2013,4,28,86,C
2013,4,29,88,C
2013,4,30,92,C
2013,5,1,84,C
2013,5,2,67,C
2013,5,3,83,C
2013,5,4,81,#
2013,5,5,***,
2013,5,6,84,#
2013,5,7,80,#
2013,5,8,89,C
2013,5,9,86,C
2013,5,10,93,C
2013,5,11,89,C
2013,5,12,91,C
2013,5,13,83,C
2013,5,14,85,C
2013,5,15,86,C
2013,5,16,93,C
2013,5,17,95,C
2013,5,18,93,#
2013,5,19,86,C
2013,5,20,90,C
2013,5,21,92,#
2013,5,22,98,C
2013,5,23,88,C
2013,5,24,81,C
2013,5,25,92,C
2013,5,26,92,C
2013,5,27,89,C
2013,5,28,89,C
2013,5,29,87,C
2013,5,30,80,C
2013,5,31,79,C
2013,6,1,80,C
2013,6,2,77,C
2013,6,3,79,C
2013,6,4,81,C
2013,6,5,92,C
2013,6,6,88,C
2013,6,7,82,C
2013,6,8,83,C
2013,6,9,93,C
2013,6,10,91,C
2013,6,11,94,C
2013,6,12,80,C
2013,6,13,81,C
2013,6,14,89,C
2013,6,15,92,C
2013,6,16,86,C
2013,6,17,84,C
2013,6,18,82,C
2013,6,19,78,C
2013,6,20,76,#
2013,6,21,76,C
2013,6,22,83,C
2013,6,23,85,C
2013,6,24,93,C
2013,6,25,88,C
2013,6,26,84,C
2013,6,27,83,C
2013,6,28,83,C
2013,6,29,80,C
2013,6,30,74,C
2013,7,1,80,C
2013,7,2,74,#
2013,7,3,79,C
2013,7,4,77,C
2013,7,5,75,C
2013,7,6,82,C
2013,7,7,89,C
2013,7,8,80,C
2013,7,9,84,C
2013,7,10,92,C
2013,7,11,82,C
2013,7,12,78,C
2013,7,13,78,C
2013,7,14,82,C
2013,7,15,94,C
2013,7,16,95,C
2013,7,17,87,C
2013,7,18,79,C
2013,7,19,84,C
2013,7,20,85,C
2013,7,21,82,C
2013,7,22,82,C
2013,7,23,86,C
2013,7,24,93,C
2013,7,25,95,C
2013,7,26,96,C
2013,7,27,92,C
2013,7,28,89,C
2013,7,29,84,C
2013,7,30,79,C
2013,7,31,77,C
2013,8,1,80,C
2013,8,2,87,C
2013,8,3,88,C
2013,8,4,81,C
2013,8,5,81,C
2013,8,6,80,C
2013,8,7,80,C
2013,8,8,78,C
2013,8,9,77,C
2013,8,10,84,C
2013,8,11,76,C
2013,8,12,73,C
2013,8,13,84,C
2013,8,14,90,C
2013,8,15,88,C
2013,8,16,91,C
2013,8,17,93,C
2013,8,18,90,C
2013,8,19,92,C
2013,8,20,88,C
2013,8,21,86,C
2013,8,22,87,C
2013,8,23,92,C
2013,8,24,91,C
2013,8,25,88,C
2013,8,26,86,C
2013,8,27,82,C
2013,8,28,79,C
2013,8,29,79,C
2013,8,30,91,C
2013,8,31,94,C
2013,9,1,83,C
2013,9,2,82,C
2013,9,3,94,C
2013,9,4,94,C
2013,9,5,93,C
2013,9,6,77,C
2013,9,7,74,C
2013,9,8,76,C
2013,9,9,74,C
2013,9,10,77,C
2013,9,11,77,C
2013,9,12,76,C
2013,9,13,78,C
2013,9,14,77,C
2013,9,15,84,C
2013,9,16,75,C
2013,9,17,64,C
2013,9,18,71,C
2013,9,19,74,C
2013,9,20,76,C
2013,9,21,56,C
2013,9,22,77,C
2013,9,23,90,C
2013,9,24,79,C
2013,9,25,74,C
2013,9,26,74,C
2013,9,27,75,C
2013,9,28,76,C
2013,9,29,74,C
2013,9,30,86,C
2013,10,1,79,C
2013,10,2,71,C
2013,10,3,72,C
2013,10,4,76,C
2013,10,5,71,C
2013,10,6,55,C
2013,10,7,55,C
2013,10,8,65,C
2013,10,9,76,C
2013,10,10,79,C
2013,10,11,77,C
2013,10,12,69,C
2013,10,13,67,C
2013,10,14,73,C
2013,10,15,73,C
2013,10,16,70,C
2013,10,17,76,C
2013,10,18,66,C
2013,10,19,68,C
2013,10,20,73,C
2013,10,21,74,C
2013,10,22,68,C
2013,10,23,55,C
2013,10,24,46,C
2013,10,25,40,C
2013,10,26,49,C
2013,10,27,71,C
2013,10,28,68,C
2013,10,29,72,C
2013,10,30,73,C
2013,10,31,73,C
2013,11,1,68,C
2013,11,2,63,C
2013,11,3,69,C
2013,11,4,81,C
2013,11,5,85,C
2013,11,6,80,C
2013,11,7,81,C
2013,11,8,73,C
2013,11,9,73,C
2013,11,10,79,C
2013,11,11,80,C
2013,11,12,88,C
2013,11,13,86,C
2013,11,14,81,C
2013,11,15,73,C
2013,11,16,68,C
2013,11,17,62,C
2013,11,18,51,C
2013,11,19,64,C
2013,11,20,67,C
2013,11,21,61,C
2013,11,22,71,C
2013,11,23,67,C
2013,11,24,78,C
2013,11,25,55,C
2013,11,26,64,C
2013,11,27,76,C
2013,11,28,60,#
2013,11,29,36,#
2013,11,30,52,C
2013,12,1,56,C
2013,12,2,57,C
2013,12,3,63,C
2013,12,4,53,C
2013,12,5,47,C
2013,12,6,54,C
2013,12,7,72,C
2013,12,8,73,C
2013,12,9,63,C
2013,12,10,63,C
2013,12,11,59,C
2013,12,12,60,C
2013,12,13,75,C
2013,12,14,81,C
2013,12,15,93,C
2013,12,16,95,C
2013,12,17,95,C
2013,12,18,66,C
2013,12,19,67,C
2013,12,20,62,C
2013,12,21,64,C
2013,12,22,61,C
2013,12,23,67,C
2013,12,24,68,C
2013,12,25,63,C
2013,12,26,52,C
2013,12,27,37,C
2013,12,28,46,C
2013,12,29,55,C
2013,12,30,62,C
2013,12,31,59,#
2014,1,1,59,C
2014,1,2,78,C
2014,1,3,75,C
2014,1,4,60,C
2014,1,5,55,C
2014,1,6,60,C
2014,1,7,79,C
2014,1,8,83,C
2014,1,9,66,C
2014,1,10,72,C
2014,1,11,71,C
2014,1,12,72,C
2014,1,13,66,C
2014,1,14,68,C
2014,1,15,59,C
2014,1,16,63,C
2014,1,17,76,C
2014,1,18,48,C
2014,1,19,71,C
2014,1,20,50,C
2014,1,21,28,C
2014,1,22,44,C
2014,1,23,69,C
2014,1,24,72,C
2014,1,25,73,C
2014,1,26,72,C
2014,1,27,65,C
2014,1,28,71,C
2014,1,29,69,C
2014,1,30,75,C
2014,1,31,71,C
2014,2,1,84,C
2014,2,2,80,C
2014,2,3,76,C
2014,2,4,80,C
2014,2,5,77,C
2014,2,6,81,C
2014,2,7,86,C
2014,2,8,86,C
2014,2,9,92,C
2014,2,10,78,C
2014,2,11,66,C
2014,2,12,84,C
2014,2,13,92,C
2014,2,14,65,C
2014,2,15,74,C
2014,2,16,83,C
2014,2,17,86,C
2014,2,18,87,C
2014,2,19,74,C
2014,2,20,62,C
2014,2,21,70,C
2014,2,22,62,C
2014,2,23,65,C
2014,2,24,73,C
2014,2,25,81,C
2014,2,26,87,C
2014,2,27,84,C
2014,2,28,84,C
2014,3,1,85,C
2014,3,2,86,C
2014,3,3,82,C
2014,3,4,88,C
2014,3,5,80,C
2014,3,6,81,C
2014,3,7,83,C
2014,3,8,90,C
2014,3,9,83,C
2014,3,10,75,C
2014,3,11,82,C
2014,3,12,92,C
2014,3,13,75,C
2014,3,14,62,C
2014,3,15,61,C
2014,3,16,71,C
2014,3,17,85,C
2014,3,18,82,C
2014,3,19,80,C
2014,3,20,79,C
2014,3,21,65,C
2014,3,22,60,C
2014,3,23,56,C
2014,3,24,63,C
2014,3,25,71,C
2014,3,26,81,C
2014,3,27,79,C
2014,3,28,86,C
2014,3,29,93,C
2014,3,30,91,C
2014,3,31,96,C
2014,4,1,92,C
2014,4,2,91,C
2014,4,3,94,C
2014,4,4,76,C
2014,4,5,58,C
2014,4,6,82,C
2014,4,7,80,C
2014,4,8,92,C
2014,4,9,83,C
2014,4,10,77,C
2014,4,11,81,C
2014,4,12,78,C
2014,4,13,82,C
2014,4,14,82,C
2014,4,15,72,C
2014,4,16,81,C
2014,4,17,80,C
2014,4,18,81,C
2014,4,19,82,C
2014,4,20,85,C
2014,4,21,86,C
2014,4,22,87,C
2014,4,23,88,C
2014,4,24,88,C
2014,4,25,88,C
2014,4,26,85,C
2014,4,27,76,C
2014,4,28,67,C
2014,4,29,77,C
2014,4,30,85,C
2014,5,1,83,C
2014,5,2,76,C
2014,5,3,68,C
2014,5,4,87,C
2014,5,5,88,C
2014,5,6,89,C
2014,5,7,90,C
2014,5,8,93,C
2014,5,9,96,C
2014,5,10,93,C
2014,5,11,98,C
2014,5,12,91,C
2014,5,13,96,C
2014,5,14,93,C
2014,5,15,92,C
