平均相對濕度(百分比) - 上水
Mean Relative Humidity (%) - Sheung Shui
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2005,2,13,80,C
2005,2,14,84,C
2005,2,15,92,C
2005,2,16,86,C
2005,2,17,88,C
2005,2,18,82,C
2005,2,19,58,C
2005,2,20,65,C
2005,2,21,84,C
2005,2,22,97,C
2005,2,23,93,C
2005,2,24,97,C
2005,2,25,96,C
2005,2,26,89,C
2005,2,27,92,C
2005,2,28,83,C
2005,3,1,89,C
2005,3,2,95,C
2005,3,3,75,C
2005,3,4,65,C
2005,3,5,69,C
2005,3,6,61,C
2005,3,7,69,C
2005,3,8,78,C
2005,3,9,83,C
2005,3,10,85,C
2005,3,11,93,C
2005,3,12,90,C
2005,3,13,72,C
2005,3,14,67,C
2005,3,15,86,C
2005,3,16,92,C
2005,3,17,87,C
2005,3,18,77,C
2005,3,19,65,C
2005,3,20,63,C
2005,3,21,77,C
2005,3,22,90,C
2005,3,23,70,C
2005,3,24,57,C
2005,3,25,63,C
2005,3,26,82,C
2005,3,27,88,C
2005,3,28,89,C
2005,3,29,86,C
2005,3,30,89,C
2005,3,31,93,C
2005,4,1,95,C
2005,4,2,85,C
2005,4,3,71,C
2005,4,4,64,C
2005,4,5,72,C
2005,4,6,82,C
2005,4,7,80,C
2005,4,8,83,C
2005,4,9,82,C
2005,4,10,87,C
2005,4,11,83,C
2005,4,12,91,C
2005,4,13,92,C
2005,4,14,73,C
2005,4,15,75,C
2005,4,16,81,C
2005,4,17,75,C
2005,4,18,76,C
2005,4,19,79,C
2005,4,20,75,C
2005,4,21,81,C
2005,4,22,78,C
2005,4,23,86,C
2005,4,24,87,C
2005,4,25,91,C
2005,4,26,89,C
2005,4,27,91,C
2005,4,28,87,C
2005,4,29,86,C
2005,4,30,86,C
2005,5,1,84,C
2005,5,2,81,C
2005,5,3,79,C
2005,5,4,81,C
2005,5,5,75,C
2005,5,6,76,C
2005,5,7,78,C
2005,5,8,94,C
2005,5,9,95,C
2005,5,10,96,C
2005,5,11,91,C
2005,5,12,86,C
2005,5,13,80,C
2005,5,14,79,C
2005,5,15,77,C
2005,5,16,81,C
2005,5,17,84,C
2005,5,18,86,C
2005,5,19,96,C
2005,5,20,88,C
2005,5,21,85,C
2005,5,22,78,C
2005,5,23,83,C
2005,5,24,92,C
2005,5,25,86,C
2005,5,26,87,C
2005,5,27,94,C
2005,5,28,90,C
2005,5,29,78,C
2005,5,30,71,C
2005,5,31,80,C
2005,6,1,80,C
2005,6,2,86,C
2005,6,3,88,C
2005,6,4,94,C
2005,6,5,71,C
2005,6,6,75,C
2005,6,7,77,C
2005,6,8,74,C
2005,6,9,83,C
2005,6,10,87,C
2005,6,11,78,C
2005,6,12,82,C
2005,6,13,88,C
2005,6,14,91,C
2005,6,15,97,C
2005,6,16,98,C
2005,6,17,93,C
2005,6,18,89,C
2005,6,19,80,C
2005,6,20,83,C
2005,6,21,92,C
2005,6,22,96,C
2005,6,23,100,C
2005,6,24,98,C
2005,6,25,86,C
2005,6,26,91,C
2005,6,27,82,C
2005,6,28,84,C
2005,6,29,88,C
2005,6,30,96,C
2005,7,1,92,C
2005,7,2,84,C
2005,7,3,79,C
2005,7,4,78,C
2005,7,5,78,C
2005,7,6,76,C
2005,7,7,92,C
2005,7,8,83,C
2005,7,9,93,C
2005,7,10,83,C
2005,7,11,76,C
2005,7,12,76,C
2005,7,13,77,C
2005,7,14,76,C
2005,7,15,80,C
2005,7,16,79,C
2005,7,17,73,C
2005,7,18,71,C
2005,7,19,70,C
2005,7,20,73,C
2005,7,21,86,C
2005,7,22,93,C
2005,7,23,87,C
2005,7,24,83,C
2005,7,25,80,C
2005,7,26,80,C
2005,7,27,78,C
2005,7,28,77,C
2005,7,29,89,C
2005,7,30,94,C
2005,7,31,97,C
2005,8,1,86,C
2005,8,2,82,C
2005,8,3,79,C
2005,8,4,79,C
2005,8,5,78,C
2005,8,6,78,C
2005,8,7,78,C
2005,8,8,81,C
2005,8,9,83,C
2005,8,10,90,C
2005,8,11,85,C
2005,8,12,84,C
2005,8,13,95,C
2005,8,14,84,#
2005,8,15,90,C
2005,8,16,91,C
2005,8,17,94,C
2005,8,18,97,C
2005,8,19,96,C
2005,8,20,97,C
2005,8,21,97,C
2005,8,22,88,C
2005,8,23,88,C
2005,8,24,89,C
2005,8,25,80,C
2005,8,26,94,C
2005,8,27,88,C
2005,8,28,81,C
2005,8,29,80,C
2005,8,30,81,C
2005,8,31,82,C
2005,9,1,71,C
2005,9,2,69,C
2005,9,3,91,C
2005,9,4,92,C
2005,9,5,76,C
2005,9,6,82,C
2005,9,7,81,C
2005,9,8,82,C
2005,9,9,78,C
2005,9,10,81,C
2005,9,11,81,C
2005,9,12,79,C
2005,9,13,83,C
2005,9,14,79,C
2005,9,15,73,C
2005,9,16,70,C
2005,9,17,80,C
2005,9,18,89,C
2005,9,19,85,C
2005,9,20,84,C
2005,9,21,82,C
2005,9,22,71,C
2005,9,23,68,C
2005,9,24,82,C
2005,9,25,88,C
2005,9,26,94,C
2005,9,27,93,C
2005,9,28,80,C
2005,9,29,81,C
2005,9,30,84,C
2005,10,1,84,C
2005,10,2,86,C
2005,10,3,76,C
2005,10,4,70,C
2005,10,5,75,C
2005,10,6,78,C
2005,10,7,74,C
2005,10,8,60,C
2005,10,9,60,C
2005,10,10,69,C
2005,10,11,73,C
2005,10,12,75,C
2005,10,13,77,C
2005,10,14,80,C
2005,10,15,74,C
2005,10,16,74,C
2005,10,17,83,C
2005,10,18,69,C
2005,10,19,64,C
2005,10,20,70,C
2005,10,21,72,C
2005,10,22,60,C
2005,10,23,62,C
2005,10,24,65,C
2005,10,25,78,C
2005,10,26,79,C
2005,10,27,75,C
2005,10,28,79,C
2005,10,29,72,C
2005,10,30,67,C
2005,10,31,60,C
2005,11,1,61,C
2005,11,2,73,C
2005,11,3,74,C
2005,11,4,77,C
2005,11,5,85,C
2005,11,6,84,C
2005,11,7,87,C
2005,11,8,82,C
2005,11,9,83,C
2005,11,10,82,C
2005,11,11,82,C
2005,11,12,80,C
2005,11,13,76,C
2005,11,14,83,C
2005,11,15,84,C
2005,11,16,67,C
2005,11,17,66,C
2005,11,18,65,C
2005,11,19,64,C
2005,11,20,61,C
2005,11,21,56,C
2005,11,22,63,C
2005,11,23,67,C
2005,11,24,67,C
2005,11,25,76,C
2005,11,26,79,C
2005,11,27,76,C
2005,11,28,77,C
2005,11,29,72,C
2005,11,30,74,C
2005,12,1,75,C
2005,12,2,79,C
2005,12,3,74,C
2005,12,4,53,C
2005,12,5,47,C
2005,12,6,42,C
2005,12,7,46,C
2005,12,8,55,C
2005,12,9,70,C
2005,12,10,76,C
2005,12,11,63,C
2005,12,12,59,C
2005,12,13,54,C
2005,12,14,41,C
2005,12,15,32,C
2005,12,16,42,C
2005,12,17,34,C
2005,12,18,41,C
2005,12,19,60,C
2005,12,20,69,C
2005,12,21,30,C
2005,12,22,32,C
2005,12,23,63,C
2005,12,24,71,C
2005,12,25,61,C
2005,12,26,65,C
2005,12,27,71,C
2005,12,28,82,C
2005,12,29,79,C
2005,12,30,91,C
2005,12,31,84,C
2006,1,1,75,C
2006,1,2,74,C
2006,1,3,77,C
2006,1,4,81,C
2006,1,5,73,C
2006,1,6,61,C
2006,1,7,49,C
2006,1,8,53,C
2006,1,9,54,C
2006,1,10,70,C
2006,1,11,74,C
2006,1,12,76,C
2006,1,13,79,C
2006,1,14,83,C
2006,1,15,78,C
2006,1,16,78,C
2006,1,17,85,C
2006,1,18,88,C
2006,1,19,90,C
2006,1,20,92,C
2006,1,21,78,C
2006,1,22,75,C
2006,1,23,65,C
2006,1,24,65,C
2006,1,25,63,C
2006,1,26,58,C
2006,1,27,63,C
2006,1,28,91,C
2006,1,29,86,C
2006,1,30,81,C
2006,1,31,80,C
2006,2,1,80,C
2006,2,2,69,C
2006,2,3,74,C
2006,2,4,75,C
2006,2,5,71,C
2006,2,6,76,C
2006,2,7,75,C
2006,2,8,67,C
2006,2,9,70,C
2006,2,10,73,C
2006,2,11,77,C
2006,2,12,71,C
2006,2,13,64,C
2006,2,14,85,C
2006,2,15,85,C
2006,2,16,84,C
2006,2,17,68,C
2006,2,18,84,C
2006,2,19,85,#
2006,2,20,80,C
2006,2,21,74,C
2006,2,22,74,C
2006,2,23,71,C
2006,2,24,77,C
2006,2,25,79,C
2006,2,26,77,C
2006,2,27,88,C
2006,2,28,92,C
2006,3,1,68,C
2006,3,2,60,C
2006,3,3,69,C
2006,3,4,68,C
2006,3,5,91,C
2006,3,6,94,C
2006,3,7,86,C
2006,3,8,77,C
2006,3,9,86,C
2006,3,10,80,C
2006,3,11,82,C
2006,3,12,88,C
2006,3,13,81,C
2006,3,14,74,C
2006,3,15,78,C
2006,3,16,80,C
2006,3,17,87,C
2006,3,18,83,C
2006,3,19,73,C
2006,3,20,73,C
2006,3,21,87,C
2006,3,22,92,C
2006,3,23,93,C
2006,3,24,94,C
2006,3,25,89,C
2006,3,26,92,C
2006,3,27,92,C
2006,3,28,72,C
2006,3,29,69,C
2006,3,30,75,C
2006,3,31,78,C
2006,4,1,81,C
2006,4,2,90,C
2006,4,3,83,C
2006,4,4,82,C
2006,4,5,83,C
2006,4,6,84,C
2006,4,7,88,C
2006,4,8,70,C
2006,4,9,86,C
2006,4,10,76,C
2006,4,11,77,C
2006,4,12,74,C
2006,4,13,83,C
2006,4,14,84,C
2006,4,15,83,C
2006,4,16,75,C
2006,4,17,67,C
2006,4,18,74,C
2006,4,19,75,C
2006,4,20,80,C
2006,4,21,77,C
2006,4,22,78,C
2006,4,23,80,C
2006,4,24,90,C
2006,4,25,84,C
2006,4,26,83,C
2006,4,27,87,C
2006,4,28,94,C
2006,4,29,87,C
2006,4,30,85,C
2006,5,1,80,C
2006,5,2,86,C
2006,5,3,94,C
2006,5,4,85,C
2006,5,5,84,C
2006,5,6,77,C
2006,5,7,79,C
2006,5,8,79,C
2006,5,9,78,C
2006,5,10,76,C
2006,5,11,80,C
2006,5,12,74,C
2006,5,13,71,C
2006,5,14,59,C
2006,5,15,57,C
2006,5,16,72,C
2006,5,17,88,C
2006,5,18,70,C
2006,5,19,67,C
2006,5,20,78,C
2006,5,21,96,C
2006,5,22,92,C
2006,5,23,94,C
2006,5,24,95,C
2006,5,25,82,C
2006,5,26,80,C
2006,5,27,96,C
2006,5,28,94,C
2006,5,29,95,C
2006,5,30,92,C
2006,5,31,93,C
2006,6,1,90,C
2006,6,2,97,C
2006,6,3,93,C
2006,6,4,81,C
2006,6,5,80,C
2006,6,6,77,C
2006,6,7,82,C
2006,6,8,83,C
2006,6,9,97,C
2006,6,10,94,C
2006,6,11,87,C
2006,6,12,93,C
2006,6,13,90,C
2006,6,14,81,C
2006,6,15,88,C
2006,6,16,84,C
2006,6,17,77,C
2006,6,18,90,C
2006,6,19,94,C
2006,6,20,89,C
2006,6,21,83,C
2006,6,22,88,C
2006,6,23,78,C
2006,6,24,76,C
2006,6,25,78,C
2006,6,26,79,C
2006,6,27,81,C
2006,6,28,92,C
2006,6,29,85,C
2006,6,30,84,C
2006,7,1,78,C
2006,7,2,80,C
2006,7,3,81,C
2006,7,4,80,C
2006,7,5,79,#
2006,7,6,75,C
2006,7,7,79,C
2006,7,8,85,C
2006,7,9,86,C
2006,7,10,89,C
2006,7,11,91,C
2006,7,12,80,C
2006,7,13,75,C
2006,7,14,75,C
2006,7,15,83,C
2006,7,16,88,C
2006,7,17,81,C
2006,7,18,79,C
2006,7,19,82,C
2006,7,20,77,C
2006,7,21,77,C
2006,7,22,80,C
2006,7,23,79,C
2006,7,24,87,C
2006,7,25,76,C
2006,7,26,90,C
2006,7,27,92,C
2006,7,28,94,C
2006,7,29,97,C
2006,7,30,85,C
2006,7,31,76,C
2006,8,1,77,C
2006,8,2,84,C
2006,8,3,87,C
2006,8,4,89,C
2006,8,5,88,C
2006,8,6,89,C
2006,8,7,82,C
2006,8,8,81,C
2006,8,9,80,C
2006,8,10,92,C
2006,8,11,87,C
2006,8,12,78,C
2006,8,13,77,C
2006,8,14,77,C
2006,8,15,78,C
2006,8,16,81,C
2006,8,17,78,C
2006,8,18,80,C
2006,8,19,84,C
2006,8,20,91,C
2006,8,21,75,C
2006,8,22,73,C
2006,8,23,76,C
2006,8,24,87,C
2006,8,25,95,C
2006,8,26,85,C
2006,8,27,88,C
2006,8,28,90,C
2006,8,29,82,C
2006,8,30,80,C
2006,8,31,75,C
2006,9,1,69,#
2006,9,2,79,C
2006,9,3,82,C
2006,9,4,82,C
2006,9,5,77,C
2006,9,6,78,C
2006,9,7,92,C
2006,9,8,84,C
2006,9,9,89,C
2006,9,10,75,C
2006,9,11,68,C
2006,9,12,88,C
2006,9,13,95,C
2006,9,14,92,C
2006,9,15,85,C
2006,9,16,78,C
2006,9,17,67,C
2006,9,18,70,C
2006,9,19,72,C
2006,9,20,70,C
2006,9,21,70,C
2006,9,22,71,C
2006,9,23,67,C
2006,9,24,71,C
2006,9,25,68,C
2006,9,26,67,C
2006,9,27,70,C
2006,9,28,70,C
2006,9,29,71,C
2006,9,30,73,C
2006,10,1,76,C
2006,10,2,73,C
2006,10,3,71,C
2006,10,4,70,C
2006,10,5,72,C
2006,10,6,80,C
2006,10,7,69,C
2006,10,8,78,C
2006,10,9,84,C
2006,10,10,78,C
2006,10,11,78,C
2006,10,12,75,C
2006,10,13,76,C
2006,10,14,78,C
2006,10,15,83,C
2006,10,16,77,C
2006,10,17,76,C
2006,10,18,76,C
2006,10,19,72,C
2006,10,20,76,C
2006,10,21,75,C
2006,10,22,76,C
2006,10,23,77,C
2006,10,24,73,C
2006,10,25,74,C
2006,10,26,69,C
2006,10,27,67,C
2006,10,28,67,C
2006,10,29,70,C
2006,10,30,66,C
2006,10,31,58,C
2006,11,1,43,C
2006,11,2,49,C
2006,11,3,54,C
2006,11,4,67,C
2006,11,5,70,C
2006,11,6,62,C
2006,11,7,59,C
2006,11,8,64,C
2006,11,9,74,C
2006,11,10,77,C
2006,11,11,59,C
2006,11,12,50,C
2006,11,13,74,C
2006,11,14,74,C
2006,11,15,80,C
2006,11,16,82,C
2006,11,17,80,C
2006,11,18,85,C
2006,11,19,83,C
2006,11,20,75,C
2006,11,21,87,C
2006,11,22,96,C
2006,11,23,82,C
2006,11,24,78,C
2006,11,25,86,C
2006,11,26,83,C
2006,11,27,85,C
2006,11,28,75,C
2006,11,29,78,C
2006,11,30,74,C
2006,12,1,61,C
2006,12,2,64,C
2006,12,3,64,C
2006,12,4,67,C
2006,12,5,75,C
2006,12,6,76,C
2006,12,7,79,C
2006,12,8,77,C
2006,12,9,79,#
2006,12,10,***,
2006,12,11,66,#
2006,12,12,72,C
2006,12,13,90,C
2006,12,14,88,C
2006,12,15,78,C
2006,12,16,50,C
2006,12,17,36,C
2006,12,18,57,C
2006,12,19,59,C
2006,12,20,51,C
2006,12,21,53,C
2006,12,22,53,C
2006,12,23,68,C
2006,12,24,70,C
2006,12,25,65,C
2006,12,26,78,C
2006,12,27,77,C
2006,12,28,66,C
2006,12,29,66,C
2006,12,30,68,C
2006,12,31,76,C
2007,1,1,77,C
2007,1,2,81,C
2007,1,3,81,C
2007,1,4,68,C
2007,1,5,61,C
2007,1,6,50,C
2007,1,7,45,C
2007,1,8,45,C
2007,1,9,55,C
2007,1,10,57,C
2007,1,11,71,C
2007,1,12,73,C
2007,1,13,70,C
2007,1,14,72,C
2007,1,15,74,C
2007,1,16,74,C
2007,1,17,90,C
2007,1,18,71,C
2007,1,19,74,C
2007,1,20,85,C
2007,1,21,86,C
2007,1,22,83,C
2007,1,23,76,C
2007,1,24,65,C
2007,1,25,68,C
2007,1,26,67,C
2007,1,27,56,C
2007,1,28,36,C
2007,1,29,51,C
2007,1,30,66,C
2007,1,31,64,C
2007,2,1,46,C
2007,2,2,42,C
2007,2,3,73,C
2007,2,4,67,C
2007,2,5,64,C
2007,2,6,73,C
2007,2,7,73,C
2007,2,8,74,C
2007,2,9,84,C
2007,2,10,86,C
2007,2,11,77,C
2007,2,12,74,C
2007,2,13,85,C
2007,2,14,85,C
2007,2,15,85,C
2007,2,16,89,C
2007,2,17,90,C
2007,2,18,85,C
2007,2,19,87,C
2007,2,20,83,C
2007,2,21,87,C
2007,2,22,89,C
2007,2,23,80,C
2007,2,24,78,C
2007,2,25,79,C
2007,2,26,73,C
2007,2,27,67,C
2007,2,28,71,C
2007,3,1,78,C
2007,3,2,75,C
2007,3,3,75,C
2007,3,4,85,C
2007,3,5,73,C
2007,3,6,69,C
2007,3,7,81,C
2007,3,8,84,C
2007,3,9,88,C
2007,3,10,86,C
2007,3,11,89,C
2007,3,12,83,C
2007,3,13,84,C
2007,3,14,87,C
2007,3,15,82,C
2007,3,16,87,C
2007,3,17,84,C
2007,3,18,80,C
2007,3,19,76,C
2007,3,20,60,C
2007,3,21,70,C
2007,3,22,77,C
2007,3,23,77,C
2007,3,24,89,C
2007,3,25,86,C
2007,3,26,87,C
2007,3,27,86,C
2007,3,28,76,C
2007,3,29,81,C
2007,3,30,83,C
2007,3,31,75,C
2007,4,1,76,C
2007,4,2,87,C
2007,4,3,79,C
2007,4,4,88,C
2007,4,5,86,C
2007,4,6,87,C
2007,4,7,87,C
2007,4,8,80,C
2007,4,9,67,C
2007,4,10,90,C
2007,4,11,74,C
2007,4,12,58,C
2007,4,13,68,C
2007,4,14,71,C
2007,4,15,77,C
2007,4,16,77,C
2007,4,17,82,C
2007,4,18,56,C
2007,4,19,72,C
2007,4,20,80,C
2007,4,21,83,C
2007,4,22,83,C
2007,4,23,85,C
2007,4,24,92,C
2007,4,25,82,C
2007,4,26,70,C
2007,4,27,63,C
2007,4,28,73,C
2007,4,29,79,C
2007,4,30,87,C
2007,5,1,71,C
2007,5,2,68,C
2007,5,3,66,C
2007,5,4,93,C
2007,5,5,91,C
2007,5,6,74,C
2007,5,7,63,C
2007,5,8,69,C
2007,5,9,70,C
2007,5,10,66,C
2007,5,11,66,C
2007,5,12,73,C
2007,5,13,73,C
2007,5,14,74,C
2007,5,15,78,C
2007,5,16,77,C
2007,5,17,70,C
2007,5,18,81,C
2007,5,19,89,C
2007,5,20,95,C
2007,5,21,91,C
2007,5,22,94,C
2007,5,23,86,C
2007,5,24,81,C
2007,5,25,78,C
2007,5,26,80,C
2007,5,27,93,C
2007,5,28,94,C
2007,5,29,88,C
2007,5,30,90,C
2007,5,31,92,C
2007,6,1,92,C
2007,6,2,91,C
2007,6,3,92,C
2007,6,4,92,C
2007,6,5,81,#
2007,6,6,81,C
2007,6,7,88,C
2007,6,8,92,C
2007,6,9,89,C
2007,6,10,96,C
2007,6,11,91,C
2007,6,12,89,C
2007,6,13,87,C
2007,6,14,93,C
2007,6,15,89,C
2007,6,16,83,C
2007,6,17,87,C
2007,6,18,82,C
2007,6,19,79,C
2007,6,20,78,C
2007,6,21,79,C
2007,6,22,84,C
2007,6,23,76,C
2007,6,24,76,C
2007,6,25,76,C
2007,6,26,81,C
2007,6,27,89,C
2007,6,28,96,C
2007,6,29,94,C
2007,6,30,94,C
2007,7,1,92,C
2007,7,2,92,C
2007,7,3,89,C
2007,7,4,90,C
2007,7,5,92,C
2007,7,6,89,C
2007,7,7,92,#
2007,7,8,***,
2007,7,9,***,
2007,7,10,69,#
2007,7,11,71,C
2007,7,12,72,C
2007,7,13,73,C
2007,7,14,73,C
2007,7,15,71,C
2007,7,16,76,C
2007,7,17,78,C
2007,7,18,77,C
2007,7,19,74,C
2007,7,20,76,C
2007,7,21,73,C
2007,7,22,72,C
2007,7,23,72,C
2007,7,24,74,C
2007,7,25,72,C
2007,7,26,74,C
2007,7,27,75,C
2007,7,28,74,C
2007,7,29,78,C
2007,7,30,78,C
2007,7,31,75,C
2007,8,1,75,C
2007,8,2,72,C
2007,8,3,72,C
2007,8,4,75,C
2007,8,5,81,C
2007,8,6,88,C
2007,8,7,77,C
2007,8,8,83,C
2007,8,9,90,C
2007,8,10,93,C
2007,8,11,93,C
2007,8,12,93,C
2007,8,13,87,C
2007,8,14,93,C
2007,8,15,89,C
2007,8,16,92,C
2007,8,17,82,C
2007,8,18,78,C
2007,8,19,76,C
2007,8,20,82,C
2007,8,21,81,C
2007,8,22,90,C
2007,8,23,89,C
2007,8,24,87,C
2007,8,25,87,C
2007,8,26,85,C
2007,8,27,87,C
2007,8,28,84,C
2007,8,29,78,C
2007,8,30,85,C
2007,8,31,79,C
2007,9,1,77,C
2007,9,2,86,C
2007,9,3,83,C
2007,9,4,89,C
2007,9,5,74,C
2007,9,6,72,C
2007,9,7,79,C
2007,9,8,75,C
2007,9,9,75,C
2007,9,10,73,C
2007,9,11,70,C
2007,9,12,71,C
2007,9,13,63,C
2007,9,14,76,C
2007,9,15,76,C
2007,9,16,79,C
2007,9,17,78,C
2007,9,18,58,C
2007,9,19,54,C
2007,9,20,52,C
2007,9,21,60,C
2007,9,22,59,C
2007,9,23,79,C
2007,9,24,95,C
2007,9,25,86,C
2007,9,26,73,C
2007,9,27,75,C
2007,9,28,75,C
2007,9,29,74,C
2007,9,30,75,C
2007,10,1,72,C
2007,10,2,80,C
2007,10,3,86,C
2007,10,4,75,C
2007,10,5,75,C
2007,10,6,71,C
2007,10,7,67,C
2007,10,8,70,C
2007,10,9,57,C
2007,10,10,64,C
2007,10,11,72,C
2007,10,12,84,C
2007,10,13,73,C
2007,10,14,69,C
2007,10,15,61,C
2007,10,16,58,C
2007,10,17,57,C
2007,10,18,67,C
2007,10,19,57,C
2007,10,20,60,C
2007,10,21,67,C
2007,10,22,73,C
2007,10,23,74,C
2007,10,24,68,C
2007,10,25,73,C
2007,10,26,71,C
2007,10,27,73,C
2007,10,28,75,C
2007,10,29,70,C
2007,10,30,77,C
2007,10,31,87,C
2007,11,1,86,C
2007,11,2,69,C
2007,11,3,63,C
2007,11,4,59,C
2007,11,5,50,C
2007,11,6,50,C
2007,11,7,51,C
2007,11,8,75,C
2007,11,9,59,C
2007,11,10,70,C
2007,11,11,72,C
2007,11,12,68,C
2007,11,13,65,C
2007,11,14,69,C
2007,11,15,74,C
2007,11,16,74,C
2007,11,17,72,C
2007,11,18,69,C
2007,11,19,63,C
2007,11,20,64,C
2007,11,21,61,C
2007,11,22,68,C
2007,11,23,70,C
2007,11,24,66,C
2007,11,25,67,C
2007,11,26,57,C
2007,11,27,40,C
2007,11,28,30,C
2007,11,29,49,C
2007,11,30,66,C
2007,12,1,72,C
2007,12,2,72,C
2007,12,3,62,C
2007,12,4,62,C
2007,12,5,57,C
2007,12,6,68,C
2007,12,7,62,C
2007,12,8,70,C
2007,12,9,73,C
2007,12,10,74,C
2007,12,11,74,C
2007,12,12,73,C
2007,12,13,72,C
2007,12,14,68,C
2007,12,15,74,C
2007,12,16,73,C
2007,12,17,76,C
2007,12,18,81,C
2007,12,19,78,C
